Francis_Burdett,Francis_Burdett_(1743)
Archduke_Leopold_Ludwig_of_Austria,Archduke_Rainer_Joseph_of_Austria
Jack_Bannon,Bea_Benaderet
Aditya_Raj_Kapoor,Shammi_Kapoor
"Frederick,_Landgrave_of_Hesse-Eschwege",Juliane_of_Nassau-Dillenburg_(1587-1643)
"Frederick_Francis_II,_Grand_Duke_of_Mecklenburg-Schwerin","Paul_Frederick,_Grand_Duke_of_Mecklenburg-Schwerin"
Ada_Kramm,Adam_Egede-Nissen
"Peter_Wentworth-Fitzwilliam,_8th_Earl_Fitzwilliam","William_Wentworth-Fitzwilliam,_7th_Earl_Fitzwilliam"
Yelü_Bei,Empress_Shulü_Ping
Henry_III_of_England,"John,_King_of_England"
Richard_Mellon_Scaife,Sarah_Mellon
Christopher_Lewis_(priest),Andrew_Lewis_(Royal_Navy_officer)
Kalyanachandra,Srichandra
"Arthur_I,_Duke_of_Brittany","Constance,_Duchess_of_Brittany"
William_de_Warenne_(justice),Reginald_de_Warenne
Helibo,Wugunai
"Blanche_of_France,_Duchess_of_Orléans",Charles_IV_of_France
Gwangjong_of_Goryeo,Taejo_of_Goryeo
Peter_I_Csák,Matthew_I_Csák
"Joanna_of_Austria,_Princess_of_Portugal",Isabella_of_Portugal
"August_Philipp,_Duke_of_Schleswig-Holstein-Sonderburg-Beck","Alexander,_Duke_of_Schleswig-Holstein-Sonderburg"
"Richard_FitzAlan,_11th_Earl_of_Arundel","Richard_FitzAlan,_10th_Earl_of_Arundel"
Sofia_Coppola,Eleanor_Coppola
"Arnulf,_Count_of_Holland","Dirk_II,_Count_of_Holland"
Antoni_Lubomirski,Józef_Lubomirski
Vinod_Raj,Leelavathi_(actress)
Muhammad_Azam_Shah,Aurangzeb
Ramon_Estevez,Janet_Sheen
"Albert_I,_Duke_of_Münsterberg-Oels","Henry_I,_Duke_of_Münsterberg-Oels"
"Christian,_Prince-Elect_of_Denmark",Anne_Catherine_of_Brandenburg
"Louis,_Prince_of_Condé_(1668–1710)","Henri_Jules,_Prince_of_Condé"
Elizabeth_Bourchier_(died_1557),"Fulk_Bourchier,_10th_Baron_FitzWarin"
Gisela_Agnes_of_Anhalt-Köthen,"Leopold,_Prince_of_Anhalt-Köthen"
Maximiliana_of_Bavaria,Maximilian_I_Joseph_of_Bavaria
Likelike,Kapaakea
Sophie_of_Württemberg,Catherine_Pavlovna_of_Russia
Henry_of_Antioch,Bohemond_IV_of_Antioch
Natasha_Bagration,Princess_Tatiana_Constantinovna_of_Russia
Antoine_de_Caunes,Georges_de_Caunes
Princess_Caroline-Mathilde_of_Denmark,Prince_Harald_of_Denmark
"Ulrich_III,_Lord_of_Hanau","Ulrich_II,_Lord_of_Hanau"
Thomas_Maule_of_Panmure,Sir_Thomas_Maule_of_Panmure
Æthelstan,Edward_the_Elder
Ajay_Devgan,Veeru_Devgan
Pál_Esterházy_(1587–1645),Zsófia_Illésházy
"Louis,_Duke_of_Guyenne",Isabeau_of_Bavaria
Magdalene_of_Jülich-Cleves-Berg,"William,_Duke_of_Jülich-Cleves-Berg"
Emperor_Tenji,Emperor_Jomei
Princess_Tsehai,Menen_Asfaw
L._Vaidyanathan,V._Lakshminarayana
Bijou_Heron,Robert_Stoepel
"Margaret_of_Denmark,_Queen_of_Scotland",Christian_I_of_Denmark
Princess_Mathilde_of_Bavaria_(1877–1906),Ludwig_III_of_Bavaria
Margaret_of_Sicily,Isabella_of_England
Helvig_of_Schleswig,"Eric_II,_Duke_of_Schleswig"
Shataramarie,Big_Bank_Hank
"Louis_François_Joseph,_Prince_of_Conti",Louise_Diane_d'Orléans
Hedwig_Eleonora_of_Holstein-Gottorp,"Frederick_III,_Duke_of_Holstein-Gottorp"
Rina_Choudhury,Anjan_Choudhury
Cleopatra_Selene_II,Mark_Antony
Dodi_Fayed,Samira_Khashoggi
"Petar,_Prince_of_Hum",Miroslav_of_Hum
Julia_Louis-Dreyfus,Gérard_Louis-Dreyfus
Meghan_McCain,John_McCain
Agis_IV,Eudamidas_II
Edoardo_Ponti,Sophia_Loren
Al-Walid_I,Abd_al-Malik_ibn_Marwan
Duchess_Sibylle_of_Saxe-Lauenburg,"Julius_Francis,_Duke_of_Saxe-Lauenburg"
Peter_W._Barlow,Peter_Barlow_(mathematician)
Virginia_de'_Medici,"Cosimo_I_de'_Medici,_Grand_Duke_of_Tuscany"
Jim_Younger,Henry_Washington_Younger
Margaret_of_Bavaria,"Albert_I,_Duke_of_Bavaria"
Bianca_Maria_Sforza,Bona_of_Savoy
Conrad_I_of_Germany,"Conrad,_Duke_of_Thuringia"
Sigismund_Báthory,Christopher_Báthory
"Anne_Lennard,_Countess_of_Sussex","Barbara_Palmer,_1st_Duchess_of_Cleveland"
Charlotte_Coleman,Ann_Beach
Wihtred_of_Kent,Ecgberht_of_Kent
"William,_Prince_of_Wied","Hermann,_Prince_of_Wied"
Anne_Homer,Sidney_Homer
Edward_the_Elder,Alfred_the_Great
Princess_Maria_Theresia_of_Thurn_and_Taxis_(1794–1874),"Karl_Alexander,_5th_Prince_of_Thurn_and_Taxis"
Theresa_Kunegunda_Sobieska,John_III_Sobieski
Sophie_Amalie_of_Brunswick-Lüneburg,"George,_Duke_of_Brunswick-Lüneburg"
Bermudo_III_of_León,Alfonso_V_of_León
Bhoj_Raj,Rana_Sanga
Robert_II_of_Scotland,"Walter_Stewart,_6th_High_Steward_of_Scotland"
Shahadat_Hossain_Khan,Abed_Hossain_Khan
Eleanor_of_Anhalt-Zerbst,"Rudolph,_Prince_of_Anhalt-Zerbst"
Princess_Maria_Isabella_of_Savoy-Genoa,Princess_Lucia_of_Bourbon-Two_Sicilies
Gerda_Fiil,Marius_Fiil
Gratian,Valentinian_I
Tamás_Esterházy_(1570–1616),Ferenc_Esterházy_(1533–1604)
Princess_Maria_Antonietta_of_Bourbon-Two_Sicilies,"Prince_Francis,_Count_of_Trapani"
"William_I,_Count_of_Boulogne",Matilda_of_Boulogne
"Philipp_Ludwig_III,_Count_of_Hanau-Münzenberg","Philipp_Moritz,_Count_of_Hanau-Münzenberg"
Duke_Huan_of_Jin,Duke_Lie_of_Jin
Françoise_d'Alençon,Margaret_of_Lorraine
Max_Minghella,Anthony_Minghella
Mohammed_bin_Khalifa_bin_Zayed_Al_Nahyan,Khalifa_bin_Zayed_Al_Nahyan
Ælfgifu_of_Shaftesbury,Wynflaed
Julia_Lockwood,Margaret_Lockwood
Duke_Paul_Wilhelm_of_Württemberg,Princess_Louise_of_Stolberg-Gedern_(1764-1834)
"Louis_Henri,_Prince_of_Condé","Louis_Joseph,_Prince_of_Condé"
Prince_Friedrich_Leopold_of_Prussia,Princess_Maria_Anna_of_Anhalt-Dessau
Patrick_Stirling,Robert_Stirling
Francis_of_Denmark,"John,_King_of_Denmark"
"Hedwig_Jagiellon,_Electress_of_Brandenburg",Barbara_Zápolya
Mallu_Adil_Shah,Ismail_Adil_Shah
"Maximilian_III_Joseph,_Elector_of_Bavaria","Charles_VII,_Holy_Roman_Emperor"
"Geoffrey_Somerset,_6th_Baron_Raglan","FitzRoy_Somerset,_4th_Baron_Raglan"
Felipe_de_Marichalar_y_Borbón,Jaime_de_Marichalar
Princess_Margarita_of_Leiningen,Grand_Duchess_Maria_Kirillovna_of_Russia
Eleanor_Calvert,Elizabeth_Calvert
Irina_Yusupova,Princess_Irina_Alexandrovna_of_Russia
Hong_Seok-hyun,Hong_Jin-ki
"Louis_Marie,_Duke_of_Rambouillet","Louis_Jean_Marie_de_Bourbon,_Duke_of_Penthièvre"
Emperor_Jing_of_Han,Empress_Dou_(Wen)
Shahryar_(Mughal_prince),Jahangir
Alfonso_VII_of_León,Raymond_of_Burgundy
Gilbert_fitzBaderon,Baderon_of_Monmouth
Edward_Sassoon,Albert_Sassoon
Andrea_von_Habsburg,Otto_von_Habsburg
Jack_Hemingway,Hadley_Richardson
Jocelyn_Hambro,Olaf_Hambro
Armen_Elbakyan,Edgar_Elbakyan
David_Kohan,Rhea_Kohan
Robert_III_of_Artois,Philip_of_Artois
Infanta_Maria_Teresa_Rafaela_of_Spain,Elisabeth_Farnese
Troy_Garity,Jane_Fonda
Harvey_Bautista,Herbert_Bautista
"Michael,_Prince_of_Montenegro",Prince_Mirko_of_Montenegro
Jani_Beg,Öz_Beg_Khan
Damian_Elwes,Tessa_Kennedy
Bejaratana_Rajasuda,Vajiravudh
King_Huiwen_of_Qin,Duke_Xiao_of_Qin
Archduchess_Maria_Anna_of_Austria_(1804–1858),"Francis_II,_Holy_Roman_Emperor"
Prince_Vijaya,Sinhabahu
Princess_Alice_of_the_United_Kingdom,Queen_Victoria
Leopold_I_of_Belgium,Countess_Augusta_Reuss_of_Ebersdorf
"Solomon,_King_of_Hungary",Anastasia_of_Kiev
Mike_Marshall_(actor),William_Marshall_(bandleader)
Prince_Ludwig_of_Bavaria_(1913–2008),Prince_Franz_of_Bavaria
Hormizd_III,Yazdegerd_II
Mary_Kay_Letourneau,John_G._Schmitz
Archduchess_Maria_Anna_of_Austria_(1770–1809),"Leopold_II,_Holy_Roman_Emperor"
Sancho_of_Majorca,James_II_of_Majorca
"Peter_II,_Duke_of_Bourbon","Agnes_of_Burgundy,_Duchess_of_Bourbon"
Udai_Singh_II,Rana_Sanga
Yasmin_Aga_Khan,Rita_Hayworth
Samprati,Kunala
"Henry_II,_Duke_of_Münsterberg-Oels",Anna_of_Sagan
"John,_Count_of_Nassau-Idstein","Louis_II,_Count_of_Nassau-Weilburg"
Walter_Moyle,Walter_Moyle_(MP)
Princess_Maria_Clotilde_of_Savoy,Adelaide_of_Austria
Lý_Nhân_Tông,Lý_Thánh_Tông
"Louis_IV,_Elector_Palatine","Louis_III,_Elector_Palatine"
Clara_Mamet,Rebecca_Pidgeon
Eric_X_of_Sweden,Canute_I_of_Sweden
"Cecily_Neville,_Duchess_of_Warwick","Richard_Neville,_5th_Earl_of_Salisbury"
David_Troughton,Patrick_Troughton
Prince_Malik_of_Brunei,Hassanal_Bolkiah
Joan_I_of_Navarre,Henry_I_of_Navarre
Leslie_Iwerks,Don_Iwerks
Prince_Octavius_of_Great_Britain,Charlotte_of_Mecklenburg-Strelitz
"Dorothea_of_Denmark,_Duchess_of_Mecklenburg",Sophie_of_Pomerania
Prince_Tomislav_of_Yugoslavia,Alexander_I_of_Yugoslavia
Trajan,Marcia_(mother_of_Trajan)
Ratan_Singh_II,Rana_Sanga
Vlatko_Paskačić,Paskač
Orhan_of_the_Ottoman_Empire,Osman_I
Princess_Marie-Auguste_of_Anhalt,Princess_Louise_Charlotte_of_Saxe-Altenburg
Franz_Joseph_I_of_Austria,Archduke_Franz_Karl_of_Austria
Leopoldine_Marie_of_Anhalt-Dessau,"Leopold_I,_Prince_of_Anhalt-Dessau"
Christine_of_Mecklenburg-Güstrow,"Gustav_Adolph,_Duke_of_Mecklenburg-Güstrow"
Maria_Anna_of_Neuburg,"Philip_William,_Elector_Palatine"
Müjde_Ar,Aysel_Gürel
Kanchan_Wali-Richardson,Robert_Richardson_(cinematographer)
Ulrik_Frederik_Gyldenløve,Frederick_III_of_Denmark
Irene_of_Hungary,Ladislaus_I_of_Hungary
"Louise_Marie_Adélaïde_de_Bourbon,_Duchess_of_Orléans","Louis_Jean_Marie_de_Bourbon,_Duke_of_Penthièvre"
Richard_Yuengling_Sr.,Frank_D._Yuengling
Tom_Waterhouse,Gai_Waterhouse
Princess_Thyra_of_Denmark,Christian_IX_of_Denmark
Hedvig_Sophia_of_Sweden,Charles_XI_of_Sweden
Julia_Minor_(sister_of_Caesar),Aurelia_Cotta
Maggie_Gyllenhaal,Stephen_Gyllenhaal
Narisara_Nuwattiwong,Mongkut
Ciara_Sotto,Helen_Gamboa
"Robert_Mosbacher,_Jr.",Robert_Mosbacher
"Francisco_Téllez-Girón,_10th_Duke_de_Osuna","María_Josefa_Pimentel,_Duchess_of_Osuna"
Mariano_Jinkis,Hugo_Jinkis
Samani_(Assyrian_king),Hale_(Assyrian_king)
"Edmund_Tudor,_1st_Earl_of_Richmond",Catherine_of_Valois
"John_I,_Count_of_La_Marche","James_I,_Count_of_La_Marche"
Sweyn_II_of_Denmark,Estrid_Svendsdatter
John_Radcliffe_(died_1568),"Robert_Radcliffe,_1st_Earl_of_Sussex"
Charles_Emmanuel_III_of_Sardinia,Anne_Marie_d'Orléans
Ali-Reza_Pahlavi,Mohammad_Reza_Pahlavi
Bandar_bin_Khalid_Al_Saud,Khalid_bin_Faisal_Al_Saud
Pratapsinh_Jadhav,Ganpatrao_Jadhav
James_S._Tisch,Wilma_Tisch
Princess_Kritika_of_Nepal,Himani_Shah
Diego_Rodríguez_Porcelos,Rodrigo_of_Castile
Emperor_Nintoku,Emperor_Ōjin
Richard_Fitz_Gilbert_de_Clare,Gilbert_Fitz_Richard
Prince_Feodor_Alexandrovich_of_Russia,Grand_Duchess_Xenia_Alexandrovna_of_Russia
Prince_Leopold_of_Bavaria_(b._1943),Prince_Konstantin_of_Bavaria
Prince_George_William_of_Great_Britain,George_II_of_Great_Britain
Hendrick_van_Rensselaer,Jeremias_van_Rensselaer
Sarah_Gavron,Nicky_Gavron
George_Washington_Vanderbilt_II,William_Henry_Vanderbilt
Bogusław_Leszczyński,Rafał_Leszczyński_(1579–1636)
Konrad_Wolff,Martin_Wolff
Koxinga,Tagawa_Matsu
Rahmat_Banu_Begum,Sutamla
William_de_Vesci_(d.1253),Eustace_de_Vesci
Yolanda_of_Poland__Yolanda_of_Poland__1,Béla_IV_of_Hungary
"William,_Duke_of_Nassau",Burgravine_Louise_Isabelle_of_Kirchberg
William_I_of_the_Netherlands,"William_V,_Prince_of_Orange"
"Prince_Charles_Philippe,_Duke_of_Anjou","Prince_Michel,_Count_of_Évreux"
Hedjetnebu,Djedkare_Isesi
Ole-Jacob_Hoff,Trygve_Hoff
"Alexander_Stewart,_Duke_of_Albany",James_II_of_Scotland
"Alfred,_Duke_of_Saxe-Coburg_and_Gotha",Queen_Victoria
"Prince_Louis,_Count_of_Trani",Maria_Theresa_of_Austria_(1816–1867)
Marie_de_Valois,Charles_VII_of_France
Setthathirath,Photisarath
Manilal_Gandhi,Kasturba_Gandhi
Robert_Hughes_(critic),Geoffrey_Forrest_Hughes
"Johann_Philipp,_Duke_of_Saxe-Altenburg",Countess_Palatine_Anna_Maria_of_Neuburg
Lydia_Hearst,Patty_Hearst
Ewald-Heinrich_von_Kleist-Schmenzin,Ewald_von_Kleist-Schmenzin
Duke_Wu_of_Jin,Zhuang_Bo_of_Quwo
Ion_Filotti_Cantacuzino,Maria_Filotti
Alexandra_von_Fürstenberg,Robert_Warren_Miller
"Isabella,_Queen_of_Armenia",Sibylla_of_Lusignan
Elisabeth_of_Brandenburg-Ansbach-Kulmbach,"Frederick_I,_Margrave_of_Brandenburg-Ansbach"
Princess_Athena_of_Denmark,Princess_Marie_of_Denmark
Keawemauhili,Kalaninuiamamao
"Frederick,_Duke_of_Opava","William,_Duke_of_Opava"
Marie_Armande_de_La_Trémoille,Charles_Belgique_Hollande_de_La_Trémoille
Princess_Louise_of_France,Marie_Leszczyńska
Countess_Marie_Larisch_von_Moennich,Henriette_Mendel
Margaret_de_Vere,"Maud_de_Badlesmere,_Countess_of_Oxford"
Liza_Huber,Susan_Lucci
Elizabeth_of_Bosnia,"Stephen_II,_Ban_of_Bosnia"
Raimund_Sanders_Draper,Paul_Draper_(dancer)
"John_V,_Lord_of_Arkel",Elisabeth_de_Bar
Anthony_Veiller,Bayard_Veiller
Lady_Mary_Coke,"John_Campbell,_2nd_Duke_of_Argyll"
Soleil_Moon_Frye,Virgil_Frye
Bruttia_Crispina,Gaius_Bruttius_Praesens
"Berthold,_Margrave_of_Baden",Prince_Maximilian_of_Baden
"Henry_I,_Count_of_Nassau-Beilstein","Henry,_Count_of_Nassau_in_Siegen"
Yax_Nuun_Ahiin_I,Spearthrower_Owl
Princess_Alexandrine_of_Baden,"Leopold,_Grand_Duke_of_Baden"
Bonne_of_Artois,"Philip_of_Artois,_Count_of_Eu"
Niels_Fiil,Gudrun_Fiil
Margaret_Webster,Ben_Webster_(actor)
Alix_of_Ibelin,Isabella_of_Ibelin_(died_1315)
Gabriel_Hogan,Susan_Hogan_(actress)
Brody_Jenner,Linda_Thompson_(actress)
Molly_Nutley,Helena_Bergström
Cao_Zhi,Empress_Dowager_Bian
"Catherine_of_Hungary,_Duchess_of_Świdnica",Maria_of_Bytom
Theodosius_(son_of_Maurice),Maurice_(emperor)
Isha_Ambani,Mukesh_Ambani
Duke_Xian_of_Jin,Duke_Wu_of_Jin
Milla_Jovovich,Galina_Jovovich
Dorothea_Diana_of_Salm,John_IX_of_Salm-Kyrburg-Mörchingen
Victor_Amadeus_III_of_Sardinia,Polyxena_of_Hesse-Rotenburg
Porzia_de'_Medici,"Alessandro_de'_Medici,_Duke_of_Florence"
Sir_Edward_Burgh,"Thomas_Burgh,_1st_Baron_Burgh"
Khosrow_Jahanbani,Amanullah_Jahanbani
Raghavendra_Rajkumar,Rajkumar_(actor)
"Agnes_of_Bavaria,_Margravine_of_Brandenburg-Stendal",Matilda_of_Habsburg
Shin_Saw_Gyi_of_Sagaing,Soe_Min_Kodawgyi
Malini_Nobhadara,Chulalongkorn
Timothy_Bevan_(apothecary),Silvanus_Bevan_(1661–1725)
John_III_of_Sweden,Gustav_I_of_Sweden
Cornelius_Vanderbilt_III,Cornelius_Vanderbilt_II
"Richeza_of_Poland,_Queen_of_Castile",Agnes_of_Babenberg
"Gerhard_III,_Count_of_Holstein-Rendsburg","Henry_I,_Count_of_Holstein-Rendsburg"
Marie_Thérèse_of_France,Louis_XVI_of_France
Jagmal_Singh,Udai_Singh_II
Matilda_of_Andechs,Berthold_I_of_Istria
Eston_Hemings,Thomas_Jefferson
"John_I,_Marquis_of_Namur",Isabelle_of_Luxembourg
Prince_Frederick_Charles_of_Hesse,Princess_Anna_of_Prussia
Giulia_Gonzaga,Ludovico_Gonzaga_(1480-1540)
"Louise_Françoise_de_Bourbon,_Duchess_of_Bourbon",Louis_XIV_of_France
Carlo_Buonaparte,Giuseppe_Maria_Buonaparte
Matilda_Ramsay,Tana_Ramsay
Mary_Hungerford,Thomas_Hungerford_of_Rowden
"Dirk_VII,_Count_of_Holland","Floris_III,_Count_of_Holland"
Princess_Alexandra_of_Anhalt,Princess_Antoinette_of_Saxe-Altenburg
"George,_Crown_Prince_of_Serbia",Princess_Zorka_of_Montenegro
Filippo_Maria_Visconti,Caterina_Visconti
Archduke_Franz_Salvator_of_Austria,Archduke_Karl_Salvator_of_Austria
"William_V,_Landgrave_of_Hesse-Kassel","Maurice,_Landgrave_of_Hesse-Kassel"
King_Ling_of_Zhou,King_Jian_of_Zhou
Paul_Waterhouse,Alfred_Waterhouse
Sigrid_Svendsdatter,Sweyn_II_of_Denmark
Ferdinand_I_of_Portugal,Peter_I_of_Portugal
Min_Hla_Myat_of_Ava,Saw_Pale_of_Yamethin
Al-Qa'im_(caliph),Al-Qadir
Penelope_Leach,Nigel_Balchin
Annia_Faustina,Annia_Faustina_(daughter_of_Ummidia_Cornificia_Faustina)
Mark_Shand,Bruce_Shand
Archduke_John_of_Austria,Maria_Luisa_of_Spain
Princess_Alice_of_Battenberg,Prince_Louis_of_Battenberg
Uttiya_of_Anuradhapura,Mutasiva_of_Anuradhapura
"Said_bin_Sultan,_Sultan_of_Muscat_and_Oman",Sultan_bin_Ahmad
Bolesław_the_Pious,Hedwig_(wife_of_Władysław_Odonic)
"Vladislaus_III,_Duke_of_Bohemia",Judith_of_Thuringia
Ingegerd_of_Norway,Elisiv_of_Kiev
Voravongsa_I,Photisarath
Princess_Raiyah_bint_Hussein,Hussein_of_Jordan
Aenor_de_Châtellerault,"Aimery_I,_Viscount_of_Châtellerault"
Princess_Maria_Elizabeth_of_Sweden,Charles_IX_of_Sweden
Andrei_Tarkovsky,Arseny_Tarkovsky
Arthur_William_Garnett,William_Garnett_(civil_servant)
Blanche_of_Burgundy,"Otto_IV,_Count_of_Burgundy"
Zhao_Chengjiao,King_Zhuangxiang_of_Qin
"Princess_Marilène_of_Orange-Nassau,_van_Vollenhoven",Hans_van_den_Broek
Tannet_of_Pagan,Pyinbya
"Frederick_IV,_Duke_of_Austria","Leopold_III,_Duke_of_Austria"
"Anne_Margaret_Coke,_Viscountess_Anson","Thomas_Coke,_1st_Earl_of_Leicester_(seventh_creation)"
Washington_Singer,Isaac_Singer
Smiltsena_Palaiologina,Constantine_Palaiologos_(half-brother_of_Michael_VIII)
Peter_Bouck_Borst,Peter_I._Borst
Beyhan_Sultan_(daughter_of_Selim_I),Ayşe_Hatun_(wife_of_Selim_I)
Wilhelm_Mohr_(born_1886),Conrad_Mohr
Stefan_Dragutin,Helen_of_Anjou
Marquis_Zhao_of_Jin,Marquis_Wen_of_Jin
Prince_Baudouin_of_Belgium,Princess_Marie_of_Hohenzollern-Sigmaringen
Princess_Augusta_of_Saxe-Gotha,"Frederick_II,_Duke_of_Saxe-Gotha-Altenburg"
Richard_de_la_Pole,"Elizabeth_of_York,_Duchess_of_Suffolk"
Catherine_of_Brandenburg-Küstrin,"John,_Margrave_of_Brandenburg-Küstrin"
Chukwuma_Azikiwe,Nnamdi_Azikiwe
Juhi_Babbar,Nadira_Babbar
Wilhelmina_of_the_Netherlands,Emma_of_Waldeck_and_Pyrmont
"Gunzelin_III,_Count_of_Schwerin","Henry_I,_Count_of_Schwerin"
"Leopold_II,_Holy_Roman_Emperor","Francis_I,_Holy_Roman_Emperor"
Shahid_Kapoor,Pankaj_Kapur
"Prince_Andrew,_Duke_of_York","Prince_Philip,_Duke_of_Edinburgh"
Prince_Peter_of_Montenegro,Milena_Vukotić
Alfonso_IX_of_León,Urraca_of_Portugal
Thonlula,Kyaswa
Jane_Aitken,Robert_Aitken_(publisher)
"Yunti,_Prince_Xun",Kangxi_Emperor
Cnut_the_Great,Świętosława
Kendall_Jenner,Kris_Jenner
Princess_Wilhelmine_Ernestine_of_Denmark,Sophie_Amalie_of_Brunswick-Lüneburg
William_DeWitt_Alexander,William_Patterson_Alexander
Antoine_de_Caunes,Jacqueline_Joubert
Duke_Maximilian_Emanuel_in_Bavaria,Princess_Ludovika_of_Bavaria
"Frederick_III,_Elector_of_Saxony","Elisabeth_of_Bavaria,_Electress_of_Saxony"
Rashida_Jones,Peggy_Lipton
Józef_Lubomirski,Stanisław_Herakliusz_Lubomirski
Jalal_al-Din_Khan_ibn_Tokhtamysh,Tokhtamysh
Christopher_II_of_Denmark,Eric_V_of_Denmark
Duchess_Elisabeth_of_Württemberg_(b._1933),Archduchess_Rosa_of_Austria
George_Bradburn,James_Mott
Duchess_Helene_of_Mecklenburg-Strelitz,Grand_Duchess_Catherine_Mikhailovna_of_Russia
Carlota_of_Mexico,Leopold_I_of_Belgium
Peter_Antonovich_of_Brunswick,Duke_Anthony_Ulrich_of_Brunswick
Philip_of_Castile,Elisabeth_of_Swabia
Cornelius_Vanderbilt_IV,Grace_Vanderbilt
Mangsong_Mangtsen,Gungsong_Gungtsen
Michaela_von_Habsburg,Otto_von_Habsburg
Lord_Frederick_Cambridge,"Adolphus_Cambridge,_1st_Marquess_of_Cambridge"
"Philip,_Duke_of_Orléans",Philip_VI_of_France
Lady_Jane_Seymour,"Edward_Seymour,_1st_Duke_of_Somerset"
Theodora_Kantakouzene_(wife_of_Orhan),John_VI_Kantakouzenos
Peter_Fonda,Frances_Ford_Seymour
Pye_Min,Thalun
Princess_Elene_of_Georgia,Darejan_Dadiani
Hostilian,Decius
Eleonora_Luisa_Gonzaga,"Vincenzo_Gonzaga,_Duke_of_Guastalla"
Prince_Adalbert_of_Bavaria_(1886–1970),Prince_Ludwig_Ferdinand_of_Bavaria
"Anne_Cecil,_Countess_of_Oxford","William_Cecil,_1st_Baron_Burghley"
Béla_III_of_Hungary,Géza_II_of_Hungary
Philip_Sidney,Henry_Sidney
Jon_Hernandez,Ross_Rival
"Agnes_of_Brandenburg,_Duchess_of_Pomerania",Elisabeth_of_Anhalt-Zerbst
Liza_Minnelli,Vincente_Minnelli
Bruce_Lee,Lee_Hoi-chuen
Min_Htwe_of_Toungoo,Minkhaung_II_of_Toungoo
Emma_Thompson,Phyllida_Law
Vakhtang_VI_of_Kartli,Princess_Tuta_of_Kartli
"Henry_the_Peaceful,_Duke_of_Brunswick-Lüneburg","Henry_the_Mild,_Duke_of_Brunswick-Lüneburg"
"Ercole_III_d'Este,_Duke_of_Modena","Francesco_III_d'Este,_Duke_of_Modena"
Nikhil_Gowda,H._D._Kumaraswamy
"Isabella_of_Aragon,_Queen_of_Portugal",Ferdinand_II_of_Aragon
"Louis,_Duke_of_Savoy","Mary_of_Burgundy,_Duchess_of_Savoy"
Nawwaf_bin_Abdulaziz_Al_Saud,Ibn_Saud
"Peter_I,_Count_of_Urgell",Sancho_I_of_Portugal
Prince_Francis_Xavier_of_Saxony,Maria_Josepha_of_Austria
Harriet_Miller_Davidson,Hugh_Miller
Ramesuan_(prince_of_Ayutthaya),Maha_Chakkraphat
King_Xian_of_Zhou,King_An_of_Zhou
Min_Sekkya,Min_Dikkha
Shayne_Lamas,Lorenzo_Lamas
Chithira_Thirunal_Balarama_Varma,Sethu_Parvathi_Bayi
"Michel,_14th_Prince_of_Ligne","Antoine,_13th_Prince_of_Ligne"
Thiri_Thudhamma_Yaza_of_Martaban,Bayinnaung
Princess_Lalla_Malika_of_Morocco,Lalla_Abla_bint_Tahar
Adobogiona,Deiotarus
Anastasia_of_Kiev,Ingegerd_Olofsdotter_of_Sweden
Mika_Seeger,Toshi_Seeger
Anna-Euphrosyne,Isaac_II_Angelos
Francesca_Hilton,Zsa_Zsa_Gabor
Stefan_Konstantin,Ana_Terter
Mayer_Carl_von_Rothschild,Carl_Mayer_von_Rothschild
Caroline_Matilda_of_Great_Britain,Princess_Augusta_of_Saxe-Gotha
Władysław_Ostrowski,Tomasz_Adam_Ostrowski
"Joan,_Countess_of_Flanders",Marie_of_Champagne
"Alexander_Georgievich,_7th_Duke_of_Leuchtenberg","George_Maximilianovich,_6th_Duke_of_Leuchtenberg"
Elisabeth_of_Brunswick-Calenberg,"Eric_I,_Duke_of_Brunswick-Lüneburg"
Euphemia_of_Sweden,"Eric,_Duke_of_Södermanland"
Rae_Dawn_Chong,Tommy_Chong
Henry_Townsend_(Oyster_Bay),Henry_Townsend_(Norwich)
Gary_Crosby_(actor),Bing_Crosby
Bhagwant_Singh_of_Mewar,Bhupal_Singh
Uma_Thurman,Robert_Thurman
Margaret_Henley,William_Ernest_Henley
Magdalene_Sibylle_of_Saxe-Weissenfels_(1673–1726),Johanna_Magdalena_of_Saxe-Altenburg
"Maria_of_Portugal,_Marchioness_of_Tortosa",Constanza_Manuel
Calum_Best,George_Best
"Louis_Joseph,_Dauphin_of_France",Louis_XVI_of_France
Praves_Vorasamai,Chulalongkorn
Beatrice_Bhadrayuvadi,Chulalongkorn
Laura_Flanders,Michael_Flanders
Euphemia_of_Pomerania,"Bogislaw_IV,_Duke_of_Pomerania"
Jingtai_Emperor,Xuande_Emperor
Russell_Lant_Carpenter,Lant_Carpenter
Kittisena_of_Anuradhapura,Kumara_Dhatusena_of_Anuradhapura
Prince_Joseph_of_Monaco,"Honoré_III,_Prince_of_Monaco"
Glaucias_of_Taulanti,Pleuratus_I
Tyler_Ritter,Amy_Yasbeck
"Karl_Anselm,_Duke_of_Urach",Princess_Iniga_of_Thurn_and_Taxis
Princess_Yōko_of_Mikasa,Princess_Tomohito_of_Mikasa
"Valerie,_Margravine_of_Baden",Archduke_Hubert_Salvator_of_Austria
Prince_Georg_Friedrich_of_Waldeck,"Wolrad_IV,_Count_of_Waldeck"
Stephen_Carlton_Clark,Alfred_Corning_Clark
Amadeo_I_of_Spain,Adelaide_of_Austria
