Thiri_Maha_Sanda_Dewi_of_Toungoo,Mingyi_Nyo
Jan_Hieronimowicz_Chodkiewicz,Krystyna_Zborowska
Lilith_Sternin,Frasier_Crane
Dele_Giwa,Florence_Ita_Giwa
Bakhtiyaar_Irani,Tanaaz_Irani
Gai_Brodtmann,Chris_Uhlmann
Michael_Gilden,Meredith_Eaton
Bruce_Rauner,Diana_Rauner
Ted_McGinley,Gigi_Rice
Kenneth_Murray_(biologist),Noreen_Murray
Sanjeev_Seth,Lata_Sabharwal
Phoebe_Cates,Kevin_Kline
"Jane_Radcliffe,_Viscountess_Montague","Anthony_Browne,_1st_Viscount_Montagu"
David_Wallace_(actor),Lisa_Trusel
Helen_Chandler,Cyril_Hume
Mary_Ball_Washington,Augustine_Washington
Cauã_Reymond,Grazi_Massafera
Mapy_Cortés,Fernando_Cortés
Will_Arnett,Amy_Poehler
Shobha_Nagi_Reddy,Bhuma_Nagi_Reddy
Usaukpan_(Sawlu),Sawlu
Princess_Isabelle_of_Orléans-Braganza,"Henri,_Count_of_Paris"
El_Cid,Jimena_Díaz
Sheila_Kelley_(American_actress),Richard_Schiff
Arline_Judge,Wesley_Ruggles
"Marie_I_de_Coucy,_Countess_of_Soissons",Henry_of_Bar
Joan_Holland,"Edmund_of_Langley,_1st_Duke_of_York"
Reuven_Rivlin,Nechama_Rivlin
Alice_Estes_Davis,Marc_Davis_(animator)
William_Holden,Brenda_Marshall
Aishwarya_Rai,Abhishek_Bachchan
Robin_Raphel,Arnold_Lewis_Raphel
Rabri_Devi,Lalu_Prasad_Yadav
Louise_of_Lorraine,Henry_III_of_France
Rich_Vos,Bonnie_McFarlane
Willem_Dafoe,Giada_Colagrande
Ajay_Piramal,Swati_Piramal
Idowu_Philips,Hubert_Ogunde
Kalaniʻōpuʻu,Kānekapōlei
Leonard_Nimoy,Susan_Bay
"Audrey_Callaghan,_Baroness_Callaghan_of_Cardiff",James_Callaghan
David_Morrissey,Esther_Freud
Chris_Pratt,Anna_Faris
Yvonne_Green,Brian_Green_(barrister)
Khym_Lam,Richard_Fidler
Diana_Pavlac_Glyer,Mike_Glyer
Budd_Schulberg,Jigee_Viertel
Maximian,Eutropia
Delphine_Arnault,Xavier_Niel
Suzanne_Lloyd,Buddy_Bregman
Carrie_Grant,David_Grant_(singer)
Ingrid_Thulin,Harry_Schein
Lalitha_Kumari,Prakash_Raj
Louisa_Atkinson,James_Calvert_(explorer)
Prince_Frederick_of_Hohenzollern-Sigmaringen,Princess_Louise_of_Thurn_and_Taxis
Sun-Hwa_Kwon,Jin-Soo_Kwon
Oliver_Tambo,Adelaide_Tambo
Mahendra_of_Nepal,Queen_Ratna_of_Nepal
Anne_D._Neal,Tom_Petri
Denise_Alexander,Richard_A._Colla
Lady_Elizabeth_Percy,"John_Clifford,_7th_Baron_de_Clifford"
Hieronim_Wincenty_Radziwiłł,Princess_Sophie_Friederike_of_Thurn_and_Taxis
Walter_Lantz,Grace_Stafford
Lesley_Ann_Warren,Jon_Peters
"Princess_Margaretha,_Mrs._Ambler",John_Ambler
Paul_Le_Mat,Suzanne_de_Passe
Pedro_I_of_Brazil,Maria_Leopoldina_of_Austria
Simon_Baker,Rebecca_Rigg
Roxy_Shahidi,Arsher_Ali
Leslie_Caron,Geordie_Hormel
Michael_Bublé,Luisana_Lopilato
Judy_Sheindlin,Jerry_Sheindlin
John_Eugene_Zuccotti,Susan_Zuccotti
Jean_Shepherd,Lois_Nettleton
"Claude_Bowes-Lyon,_13th_Earl_of_Strathmore_and_Kinghorne","Frances_Bowes-Lyon,_Countess_of_Strathmore_and_Kinghorne"
Martha_Sharp,Waitstill_Sharp
William_Cohen,Janet_Langhart
Rory_Lee_Feek,Joey_Martin_Feek
Anatole_Litvak,Miriam_Hopkins
Lady_Tsukiyama,Tokugawa_Ieyasu
Marie-Louise_Coidavid,Henri_Christophe
Anthony_Lee,Margaret_Lee_(lady-in-waiting)
Carroll_Dunham,Grace_Dunham
Bud_Westmore,Martha_Raye
Michael_the_Brave,Doamna_Stanca
Eustace_fitz_John,Beatrix_de_Vesci
Jessica_Rush,Eric_Anderson_(actor)
Emil_Jannings,Lucie_Höflich
Leonard_Bosack,Sandy_Lerner
Lurene_Tuttle,Melville_Ruick
Monte_Amundsen,Giorgio_Tozzi
Ginny_McSwain,Joe_Lala
Luca_Zingaretti,Luisa_Ranieri
Angel_Parker,Eric_Nenninger
Haakon_the_Young,Rikissa_Birgersdotter
Countess_Sophie_Amalie_of_Nassau-Siegen,Frederick_Casimir_Kettler
Suzy_Parker,Bradford_Dillman
Ludwig_I_of_Bavaria,Therese_of_Saxe-Hildburghausen
Infanta_Maria_Josepha_of_Portugal,"Karl_Theodor,_Duke_in_Bavaria"
Martha_Raye,Bud_Westmore
Afiea_Nusrat_Barsha,Ananta_Jalil
Eliane_Karp,Alejandro_Toledo
Maria_d'Este,"Ranuccio_II_Farnese,_Duke_of_Parma"
Cecily_Brown,Nicolai_Ouroussoff
John_Pascal,Donna_J._Stone
Gülcemal_Kadın,Abdülmecid_I
Oszkár_Jászi,Anna_Lesznai
Leslie_Hope,Adam_Kane
Anna_Juliana_Gonzaga,"Ferdinand_II,_Archduke_of_Austria"
Paul-Louis_Weiller,Aliki_Diplarakou
John_W._Donahey,Gertrude_Walton_Donahey
Kaylee_DeFer,Michael_Fitzpatrick_(musician)
Henrietta_Maria_of_France,Charles_I_of_England
Margarita_Cedeño_de_Fernández,Leonel_Fernández
Terry_Haskins,Gloria_Arias_Haskins
Caroline_Dean,Jonathan_D._G._Jones
Rita_Hayworth,Prince_Aly_Khan
Mali_Harries,Matthew_Gravelle
Ayeza_Khan,Danish_Taimoor
Amine_Gemayel,Joyce_Gemayel
Alexander_Lukashenko,Galina_Lukashenko
"Richard_FitzAlan,_10th_Earl_of_Arundel","Isabel_le_Despenser,_Countess_of_Arundel"
Ernst_Heinrich_von_Schimmelmann,Charlotte_Schimmelmann
Sun_Haiying,Lü_Liping
Mara_Thompson,David_Thompson_(Barbadian_politician)
Margaret_McCain,Wallace_McCain
Margaret_Warner,John_R._Reilly
Gary_Dourdan,Roshumba_Williams
Robert_Chartoff,Vanessa_Howard
Mahfiruz_Hatice_Sultan,Ahmed_I
Marie_Leszczyńska,Louis_XV_of_France
"Frances_Anne_Spencer-Churchill,_Duchess_of_Marlborough","John_Spencer-Churchill,_7th_Duke_of_Marlborough"
Ella_Lyman_Cabot,Richard_Clarke_Cabot
Elisabeth_of_Mecklenburg-Güstrow,"Heinrich,_Duke_of_Saxe-Merseburg"
Louise_Redknapp,Jamie_Redknapp
Kaori_Manabe,Kazuya_Yoshii
Charles_Eyton,Kathlyn_Williams
Sandalj_Hranić,Hrvoje_Vukčić_Hrvatinić
Prince_Napoléon_Bonaparte,Princess_Maria_Clotilde_of_Savoy
Payne_Whitney,Helen_Hay_Whitney
Bertha_of_Kent__Bertha__1,Æthelberht_of_Kent
Guillaume_Lemay-Thivierge,Mariloup_Wolfe
David_Boies,Mary_Boies
Visakha_Wijeyeratne,Tissa_Wijeyeratne
Pancho_Magalona,Tita_Duran
"Margaret_of_Bavaria,_Marchioness_of_Mantua","Federico_I_Gonzaga,_Marquess_of_Mantua"
Sam_Warner,Lina_Basquette
William_Baldwin,Chynna_Phillips
Angel_Pérez_Otero,Liza_Fernández_Rodríguez
Samia_Ghadie,Sylvain_Longchambon
Robin_Christopher,Matt_Crane
Grace_Kamaikui,Keeaumoku_II
Jane_Porter_(Tarzan),Tarzan
Rhona_Fox,Zack_Cohen_(businessman)
"Elizabeth_Lyon,_Countess_of_Strathmore","John_Lyon,_4th_Earl_of_Strathmore_and_Kinghorne"
Abdülmecid_I,Perestu_Kadın
Shabnaz,Nayeem
Michael_Curtiz,Lili_Damita
Roekiah,Kartolo
Tanuja,Shomu_Mukherjee
Marie_Doro,Elliott_Dexter
Rick_Dees,Julie_McWhirter
Jeffrey_Hunter,Emily_McLaughlin
Ned_Glass,Kitty_McHugh
Susan_Macdowell_Eakins,Thomas_Eakins
Alexandros_Svolos,Maria_Svolou
Nina_Tassler,Jerry_Levine
Gerald_D._Hines,Barbara_Hines
Allen_Ludden,Betty_White
Grace_Mugabe,Stanley_Goreraza
Mary_Eberstadt,Nicholas_Eberstadt
Raghuveer_(actor),Sindhu_(actress)
Paul_Merton,Sarah_Parkinson
Hugh_X_of_Lusignan,Isabella_of_Angoulême
"Godwin,_Earl_of_Wessex",Gytha_Thorkelsdóttir
Ronald_Reagan,Jane_Wyman
Til_Wykes,Bryn_Davies
Ouida_Bergère,Basil_Rathbone
Helen_Hunt,Hank_Azaria
"Rainier_III,_Prince_of_Monaco",Grace_Kelly
Clara_Schumann,Robert_Schumann
Alice_Arnold,Clare_Balding
"Henry_II,_Lord_of_Mecklenburg",Beatrix_of_Brandenburg
Tomoko_Yamaguchi,Toshiaki_Karasawa
Allan_King,Colleen_Murphy
Anurag_Kashyap,Kalki_Koechlin
Princess_Sophia_Wilhelmina_of_Saxe-Coburg-Saalfeld,"Frederick_Anton,_Prince_of_Schwarzburg-Rudolstadt"
Michael_Jibson,Caroline_Sheen
Jeffrey_W._Greenberg,Nikki_Finke
Gisèle_Pascal,Raymond_Pellegrin
Martha_MacIsaac,Torre_Catalano
Konstantin_Dejanović,Eudokia_of_Trebizond
Tchéky_Karyo,Isabelle_Pasco
Melinda_Mullins,Joshua_Bryant
Victor_Tsao,Janie_Tsao
"Edward,_the_Black_Prince",Joan_of_Kent
Hamilton_McKown_Twombly,Florence_Adele_Vanderbilt_Twombly
"George_William,_Prince_of_Schaumburg-Lippe",Princess_Ida_of_Waldeck_and_Pyrmont
Jamel_Debbouze,Mélissa_Theuriau
Robert_Lowell,Elizabeth_Hardwick_(writer)
William_IV_of_the_United_Kingdom,Adelaide_of_Saxe-Meiningen
Taslima_Nasrin,Nayeemul_Islam_Khan
Lucy_H._Koh,Mariano-Florentino_Cuéllar
John_Bartlett_(Connecticut_politician),Thomas_Betts
Ashraf_Sinclair,Bunga_Citra_Lestari
Madeleine_Renaud,Jean-Louis_Barrault
Archduchess_Maria_Clementina_of_Austria,Francis_I_of_the_Two_Sicilies
Ada_Lovelace,"William_King-Noel,_1st_Earl_of_Lovelace"
Martin_of_Aragon,Margaret_of_Prades
Jean-Luc_Godard,Anna_Karina
Wen_Jiang,Duke_Huan_of_Lu
Frances_Walsingham,"Richard_Burke,_4th_Earl_of_Clanricarde"
Princess_Mathilde_Sophie_of_Oettingen-Oettingen_and_Oettingen-Spielberg,"Maximilian_Karl,_6th_Prince_of_Thurn_and_Taxis"
"William_Frederick,_Prince_of_Wied",Princess_Pauline_of_Württemberg_(1877–1965)
Imperial_Noble_Consort_Dunhui,Tongzhi_Emperor
Moshood_Abiola,Remi_Abiola
Chris_Weatherhead,Clarence_Felder
Eve_Weston,Zachary_Pincus-Roth
Maria_Caroline_Gibert_de_Lametz,"Florestan_I,_Prince_of_Monaco"
Anuradha_Ghandy,Kobad_Ghandy
Traian_Băsescu,Maria_Băsescu
Joan_Cooper,Arthur_Lowe
Joel_Kleefisch,Rebecca_Kleefisch
Hampe_Faustman,Gunn_Wållgren
Kinooleoliliha,Benjamin_Pitman_(Hawaii)
Ruth_Madoc,Philip_Madoc
Michael_Asen_IV_of_Bulgaria,Maria-Irene_Palaiologina
Alison_Pill,Joshua_Leonard
Gisela_of_Hungary,Stephen_I_of_Hungary
Kostas_Karamanlis,Natasa_Pazaïti
Gordon_Pinsent,Charmion_King
Virginia_Johnson_(Arkansas),James_D._Johnson
Jean_Arthur,Frank_Ross_(producer)
Larissa_Tudor,Owen_Frederick_Morton_Tudor
Beatrice_of_Brandenburg,Władysław_of_Bytom
Calvin_Trillin,Alice_Stewart_Trillin
Tiffani_Thiessen,Brady_Smith_(actor)
Viola_of_Teschen,Peter_I_of_Rosenberg
Alfred_Wojciech_Potocki,Józefina_Maria_Czartoryska
Georgia_Brown_(English_singer),Gareth_Wigan
Roger_Michell,Kate_Buffery
Donna_Moss,Josh_Lyman
Vidyaben_Shah,Manubhai_Shah
Martín_Torrijos,Vivian_Fernández
Prince_Frederick_William_of_Hesse-Kassel,Princess_Anna_of_Prussia
"Ivy_Cavendish-Bentinck,_Duchess_of_Portland","William_Cavendish-Bentinck,_7th_Duke_of_Portland"
Steven_Jacobs_(television_presenter),Rose_Jacobs
Michael_III,Eudokia_Dekapolitissa
Eva_Taylor,Clarence_Williams_(musician)
Ruth_Baker_Pratt,John_Teele_Pratt
Nicola_Shulman,"Constantine_Phipps,_5th_Marquess_of_Normanby"
Cecilia_Renata_of_Austria,Władysław_IV_Vasa
Dorothy_Brady,Robert_A._Brady_(economist)
Hisham_Bizri,Michelle_Mason
Franca_Rame,Dario_Fo
Elizabeth_Fones,Henry_Winthrop
Diane_Wood,Dennis_J._Hutchinson
Fernanda_Nissen,Oscar_Nissen
Lydia_Clarke,Charlton_Heston
Olga_Sosnovska,Sendhil_Ramamurthy
Jeppe_Aakjær,Marie_Bregendahl
Marie-Louise_Ekman,Carl_Johan_De_Geer
Ferdinand_II_of_Portugal,Maria_II_of_Portugal
Marga_López,Arturo_de_Córdova
Alex_Timpson,John_Timpson_(businessman)
George_Hearn,Betsy_Joslyn
Kate_Fleetwood,Rupert_Goold
John_Hancock,Dorothy_Quincy
Eric_II_of_Denmark,Malmfred_of_Kiev
Amara_(singer),Frans_Mohede
Infante_Francisco_de_Paula_of_Spain,Princess_Luisa_Carlotta_of_Naples_and_Sicily
"Marie_of_Luxembourg,_Queen_of_France",Charles_IV_of_France
Charlotte_Bacon,Anthony_Bacon_(British_Army_officer)
Weston_Adams_(diplomat),Elizabeth_Nelson_Adams
Doug_Ducey,Angela_Ducey
Jim_Mollison,Amy_Johnson
Margareta_Hasbjörnsdatter,Harald_III_of_Denmark
Gerry_Schwartz,Heather_Reisman
Vera_Tembo,Frederick_Chiluba
Henri_de_Régnier,Marie_de_Régnier
Marnie_Andrews,Jeff_Jacobson_(photographer)
Peter_Bergman_(comedian),Maryedith_Burrell
Joe_Buck,Michelle_Beisner
Peggy_Cartwright,William_%22Bill%22_Walker
Charles_Maurice_de_Talleyrand-Périgord,Catherine_Grand
George_Clooney,Amal_Clooney
Selim_I,Ayşe_Hatun_(wife_of_Selim_I)
Miles_Malleson,Joan_Malleson
Jean_Varda,Chryssa
Mariam_Tsitsishvili,George_XII_of_Georgia
"Alice_de_Toeni,_Countess_of_Warwick","Guy_de_Beauchamp,_10th_Earl_of_Warwick"
"Egbert_I,_Margrave_of_Meissen",Immilla_of_Turin
"George_William,_Margrave_of_Brandenburg-Bayreuth","Johann_Adolf_I,_Duke_of_Saxe-Weissenfels"
Marie_Curie,Pierre_Curie
"María_del_Rosario_de_Silva,_Duchess_of_Alba","Jacobo_Fitz-James_Stuart,_17th_Duke_of_Alba"
Pauline_Delacroix-Garnier,Eugène_Delacroix
Ayelet_Waldman,Michael_Chabon
Queen_Rania_of_Jordan,Abdullah_II_of_Jordan
Anthea_Sylbert,Paul_Sylbert
Ellen_Geer,Peter_Alsop
Shelby_Chong,Tommy_Chong
Prince_Karl_Anton_of_Hohenzollern,Princess_Joséphine_Caroline_of_Belgium
Selene_(Underworld),Michael_Corvin
Suzan_Farmer,Ian_McShane
Robert_Romanus,Kari_Lizer
Samuel_J._Barrows,Isabel_Barrows
Saray_Mulk_Khanum,Timur
Wang_Quan'an,Zhang_Yuqi
Yoshiko_Yamaguchi,Isamu_Noguchi
Billie_Whitelaw,Peter_Vaughan
Gülbahar_Hatun,Bayezid_II
James_V_of_Scotland,Madeleine_of_Valois
Infanta_Antónia_of_Portugal,"Leopold,_Prince_of_Hohenzollern"
Shah_Rukh_Khan,Gauri_Khan
Amanda_Bennett,Donald_E._Graham
Ramon_Aquino,Carolina_Griño-Aquino
"John_William_Friso,_Prince_of_Orange",Landgravine_Marie_Louise_of_Hesse-Kassel
Mileva_Marić,Albert_Einstein
Mary_Peach,Jimmy_Sangster
Barbara_Becker,Arne_Quinze
Cilia_Flores,Nicolás_Maduro
Izzie_Stevens,Alex_Karev
Barbara_Calvert,"Robert_Lowry,_Baron_Lowry"
Humayun_Ahmed,Meher_Afroz_Shaon
Simone_Duvalier,François_Duvalier
Casey_Affleck,Summer_Phoenix
Sarah-Jane_Potts,Joseph_Millson
Poornima_Indrajith,Indrajith_Sukumaran
Polly_Toynbee,Peter_Jenkins_(journalist)
Matthew_Cutler,Nicole_Cutler
Duchess_Agnes_of_Württemberg,"Heinrich_XIV,_Prince_Reuss_Younger_Line"
Swanee_Hunt,Charles_Ansbacher
Kingsley_Amis,Hilary_Bardwell
Stirling_Gallacher,Seán_Gleeson
Abdul_Kadir_Yusuf,Fatimah_Hashim
Noureen_DeWulf,Ryan_Miller
Ralph_Hoffmann,Gertrude_Hoffmann_(actress)
Kenneth_More,Angela_Douglas
Ian_Carnell,Kate_Carnell
Gillian_Raine,Leonard_Rossiter
Philip_Rosenthal,Monica_Horan
John_of_Brienne,Berengaria_of_León
ʻAnaseini_Takipō,George_Tupou_II
Samuel_L._Jackson,LaTanya_Richardson
Shabnam,Robin_Ghosh
Garn_Stephens,Tom_Atkins_(actor)
Princess_Marie_Isabelle_of_Orléans,"Prince_Philippe,_Count_of_Paris"
Judith_of_Bavaria_(died_843),Louis_the_Pious
Henrietta_Valor,John_Towey
Lloyd_Hughes,Gloria_Hope
Eric_Foner,Lynn_Garafola
Jan_Skrzetuski,Helena_Kurcewiczówna
Mayo_Methot,Humphrey_Bogart
Teuta,Agron_(king)
Frank_Tashlin,Mary_Costa
Adina-Ioana_Vălean,Crin_Antonescu
Rene_Saguisag,Dulce_Saguisag
Mário_Soares,Maria_Barroso
"Diana_Álvares_Pereira_de_Melo,_11th_Duchess_of_Cadaval","Prince_Charles_Philippe,_Duke_of_Anjou"
Joan_Greenwood,André_Morell
Alan_Sillitoe,Ruth_Fainlight
Ramendu_Majumdar,Ferdousi_Mazumder
Joseph_Stephen_Crane,Martine_Carol
Kousei_Amano,Akiko_Hinagata
Florian_Ballhaus,Pamela_Katz
Sweyn_III_of_Denmark,Adela_of_Meissen
Elena_Žalinkevičaitė-Petrauskienė,Kipras_Petrauskas
Hilary_Deacon,Janette_Deacon
Henri_Cartier-Bresson,Ratna_Mohini
Cara_Buono,Peter_Thum
Geoffrey_of_Briel,Isabella_de_la_Roche
Anne_Catherine_of_Brandenburg,Christian_IV_of_Denmark
Justin_Whitlock_Dart,Jane_Bryan
Troy_Donahue,Suzanne_Pleshette
Chuck_Traynor,Marilyn_Chambers
Lang_Hancock,Rose_Porteous
Raquel_Meller,Enrique_Gómez_Carrillo
Taung_Pyinthe_(Sithu_I),Alaungsithu
Lupita_Pallás,Óscar_Ortiz_de_Pinedo
Richard_III_of_England,Anne_Neville
Fay_Templeton,William_H._West_(entertainer)
"Frances_Newton,_Baroness_Cobham","William_Brooke,_10th_Baron_Cobham"
John_Singleton_(Australian_entrepreneur),Liz_Hayes
Dan_Conner,Roseanne_Conner
Mehdi_Hashemi_(actor),Golab_Adineh
Mieczysław_Rakowski,Elżbieta_Kępińska
Margaret_Hoover,John_Avlon
Miho_Kanno,Masato_Sakai
Norman_Manley,Edna_Manley
Arlene_Kramer_Richards,Arnold_Richards
Abdullah_II_of_Jordan,Queen_Rania_of_Jordan
Bruce_Cabot,Adrienne_Ames
William_the_Conqueror,Matilda_of_Flanders
Kambuzia_Partovi,Fereshteh_Sadre_Orafaee
Clarence_Stein,Aline_MacMahon
Tracy_Ryan_(actress),Bruce_McCulloch
Doris_Lessing,Gottfried_Lessing
Susan_Fleming,Harpo_Marx
Johanna_of_Nassau-Dillenburg,"Philip_I,_Count_of_Waldeck"
David_Shire,Didi_Conn
Matthew_Winkler_(minister),Mary_Winkler
Liao_Zhongkai,He_Xiangning
Princess_Maria_Anna_of_Braganza,"Karl_August,_10th_Prince_of_Thurn_and_Taxis"
Nick_Clegg,Miriam_González_Durántez
Will_Knightley,Sharman_Macdonald
Marilu_Henner,Robert_Lieberman
Niobe_of_the_Voreni,Lucius_Vorenus_(Rome_character)
Andrzej_Potocki_(1618–1663),Wiktoria_Elżbieta_Potocka
Lucien_E._Blackwell,Jannie_Blackwell
Susan_Shaw,Bonar_Colleano
Larisa_Avdeyeva,Yevgeny_Svetlanov
Clarence_John_Boettiger,Anna_Roosevelt_Halsted
"Isabella_of_Aragon,_Queen_of_Germany",Frederick_the_Fair
Małgorzata_Braunek,Andrzej_Żuławski
Gaurav_Kapur,Kirat_Bhattal
Mina_Harker,Jonathan_Harker
Empress_Sunmyeong,Sunjong_of_Korea
Dick_Haymes,Fran_Jeffries
Elsie_Mackay,Dennis_Wyndham
Dorothy_Janis,Wayne_King
Viola_Slaughter,John_Horton_Slaughter
Dingdong_Avanzado__Fernando_V._Avanzado__1,Jessa_Zaragoza
Claire_van_Kampen,Mark_Rylance
Ernst_Zündel,Ingrid_Rimland
David_Beckham,Victoria_Beckham
Servetseza_Kadın,Abdülmecid_I
Harry_Blackstone_Jr.,Gay_Blackstone
Jan_Zamoyski,Barbara_Tarnowska
Brana_Bajic,David_Threlfall
Zhou_Yun,Jiang_Wen
Jessica_Moore_(journalist),Jim_Snyder_(journalist)
Russell_Hunter,Caroline_Blakiston
Gertrude_Quastler,Henry_Quastler
Dexter_Morgan,Rita_Bennett
Bernard_DeVoto,Avis_DeVoto
Tabaré_Vázquez,María_Auxiliadora_Delgado
Nafsiah_Mboi,Ben_Mboi
Presidency_of_Vladimir_Putin,Lyudmila_Putina
"Ealdgyth,_daughter_of_Earl_Ælfgar",Harold_Godwinson
Elizabeth_Perkins,Terry_Kinney
Dimitri_Kirsanoff,Nadia_Sibirskaïa
Dorothy_Ayer_Gardner_Ford,Gerald_Rudolff_Ford
Mayo_Kawasaki,Carolyn_Kawasaki
Florence_Meyer,Oskar_Homolka
Julie_Cobb,James_Cromwell
Mildred_Roper,George_Roper_(character)
Nitesh_Pandey,Ashwini_Kalsekar
"George_Spencer,_2nd_Earl_Spencer","Lavinia_Spencer,_Countess_Spencer"
Zhang_Jin_(actor),Ada_Choi
Cliff_Michelmore,Jean_Metcalfe
Vincent_Wong_(Hong_Kong_actor),Yoyo_Chen
Jules_Michelet,Athénaïs_Michelet
María_de_los_Remedios_de_Escalada,José_de_San_Martín
Alizée,Jérémy_Chatelain
Katharina_of_Nassau-Beilstein,"Reinhard_II,_Count_of_Hanau"
Constance_of_Aragon,"Frederick_II,_Holy_Roman_Emperor"
Henry_II_of_England,Eleanor_of_Aquitaine
Jack_Wrather,Bonita_Granville
Jenny_Kelly,Ray_D'Arcy
Erskine_Hamilton_Childers,Rita_Childers
Kuini_Liliha,Boki_(Hawaiian_chief)
Harry_Gribbon,May_Emory
Paula_Tiso,Paul_Mercier_(actor)
Josef_Škvorecký,Zdena_Salivarová
Empress_Jitō,Emperor_Tenmu
Jon_Voight,Marcheline_Bertrand
John_Copp,John_Belding
David_Gordon_(choreographer),Valda_Setterfield
Basharat_Peer,Ananya_Vajpeyi
Donald_May,Carla_Borelli
Georgia_Björnsson,Sveinn_Björnsson
Diana_Coupland,Monty_Norman
Tom_Eplin,Courtney_Gibbs
Amala_Shankar,Uday_Shankar
Kekāuluohi,Kamehameha_II
Mary_Lasker,Albert_Lasker
Chris_Chittell,Lesley_Dunlop
"William_II,_Duke_of_Jülich","Maria,_Duchess_of_Guelders"
Chad_Lowe,Hilary_Swank
"Margaret_Beaufort,_Countess_of_Richmond_and_Derby",Sir_Henry_Stafford
Toniann_Pitassi,Richard_Zemel
Lilli_Lehmann,Paul_Kalisch
John_Huston,Enrica_Soma
Lorenza_Izzo,Eli_Roth
Marta_Fernandez_Miranda_de_Batista,Fulgencio_Batista
Jimmy_Haslam,Dee_Haslam
Ilona_Edelsheim-Gyulai,István_Horthy
Cher,Sonny_Bono
Julia_Lennon,Alfred_Lennon
Richard_A._Davey,Jane_Willis
Otto_Plath,Aurelia_Plath
Anna_Branicka,Sebastian_Lubomirski
Michel_Piccoli,Juliette_Gréco
Vardis_Vardinogiannis,Marianna_Vardinoyannis
Alice_McGrath,Thomas_McGrath_(poet)
Imperial_Noble_Consort_Shushen,Tongzhi_Emperor
Teburoro_Tito,Keina_Tito
Satomi_Arai,Yoshimitsu_Shimoyama
Tommy_Rall,Monte_Amundsen
Bruce_Boxleitner,Melissa_Gilbert
Karolina_Teresa_Radziwiłł,Kazimierz_Leon_Sapieha
Yaroslavna_of_Halych,Stephen_III_of_Hungary
"Cecily_Bonville,_7th_Baroness_Harington","Henry_Stafford,_1st_Earl_of_Wiltshire"
Anthea_Redfern,Bruce_Forsyth
Endon_Mahmood,Abdullah_Ahmad_Badawi
Kamehameha_I,Kalolaa-kumukoa
Lars_Løkke_Rasmussen,Sólrun_Løkke_Rasmussen
Jill_Halfpenny,Craig_Conway_(actor)
Jim_Sillars,Margo_MacDonald
Alex_Curran,Steven_Gerrard
"John_de_Warenne,_6th_Earl_of_Surrey","Alice_de_Lusignan,_Countess_of_Surrey"
Razadarit,Talamidaw
Phoebe_Ann_Patten,David_W._Patten
Maria_Elisabeth_of_Holstein-Gottorp,"Louis_VI,_Landgrave_of_Hesse-Darmstadt"
Richard_fitz_Gilbert,Rohese_Giffard
Zubin_Mehta,Nancy_Kovack
Barrie_Youngfellow,Sam_Freed
Charlie_Chaplin,Oona_O'Neill
Henry_I_of_Navarre,Blanche_of_Artois
Lois_Capps,Walter_Capps
"James_B._Warlick,_Jr.",Mary_Burce_Warlick
Steele_Hall,Joan_Hall
Shoba_Chandrasekhar,S._A._Chandrasekhar
Cunigunde_of_Swabia,"Luitpold,_Margrave_of_Bavaria"
"Nicholas_Vaux,_1st_Baron_Vaux_of_Harrowden",Elizabeth_FitzHugh
Arthur_Hornblow_Jr.,Myrna_Loy
Michael_Zaslow,Susan_Hufford
Henriette_Pauss,Bernhard_Pauss
Keohokālole,Kapaakea
Ana_Pauker,Marcel_Pauker
Katara_(Avatar:_The_Last_Airbender),Aang
Jack_Kelly_(actor),May_Wynn
Radama_I,Ranavalona_I
Cocuța_Conachi,Nicolae_Vogoride
Emily_James_Smith_Putnam,George_Haven_Putnam
John_Wayles_Eppes,Mary_Jefferson_Eppes
Gypsy_Rose_Lee,Alexander_Kirkland
Maurie_Fields,Val_Jellay
Harry_Chandler,Marian_Otis_Chandler
Mary_Finlay_Geoghegan,Hugh_Geoghegan
Richard_Ayoade,Lydia_Fox_(actress)
Katherine_LaNasa,Grant_Show
Anne_of_Brittany,Louis_XII_of_France
Hong_Taiji,Harjol
Santha_Rama_Rau,Faubion_Bowers
Bisi_Olateru-Olagbegi,Folagbade_Olateru_Olagbegi_III
Petronius_Maximus,Licinia_Eudoxia
Robert_A._Underwood,Nerissa_Bretania_Underwood
Sharon_Osbourne,Ozzy_Osbourne
Jamie_Dornan,Amelia_Warner
"Mary,_mother_of_Jesus",Saint_Joseph
Harold_Macmillan,Lady_Dorothy_Macmillan
C._P._Rajendran,Kusala_Rajendran
Sophia_Louise_of_Mecklenburg-Schwerin,Frederick_I_of_Prussia
Peder_Bergenhammer_Sørensen,Kirstine_Fiil
Athena_Chu,Paul_Wong_(musician)
Theodora_Komnene_Angelina,Constantine_Angelos
Shoma_Anand,Tariq_Shah
Johnny_Depp,Amber_Heard
Jean_Dalby_Clift,Wallace_Clift
"Judith_of_Flanders,_Countess_of_Northumbria","Welf_I,_Duke_of_Bavaria"
"Renauld_I,_Count_of_Nevers","Hedwig_of_France,_Countess_of_Nevers"
Olaf_Tryggvason,Tyra_of_Denmark
Corinne_Calvet,Jeffrey_Stone
Margot_Kidder,Thomas_McGuane
Huitzilihuitl,Miyahuaxochtzin
"Mary_Stocks,_Baroness_Stocks",John_Leofric_Stocks
Elliot_Handler,Ruth_Handler
