"Sydney_Buxton,_1st_Earl_Buxton",Prince_Arthur_of_Connaught
Princess_Philippine_Charlotte_of_Prussia,"Charles_William_Ferdinand,_Duke_of_Brunswick-Wolfenbüttel"
Jean-Baptiste_de_Villèle,Louis_XVIII_of_France
Emperor_Zhenzong,Emperor_Taizong_of_Song
Eric_Christoffersen_of_Denmark,Christopher_II_of_Denmark
Lopo_de_Brito,Manuel_I_of_Portugal
Julia_Livilla,Agrippina_the_Elder
Patsy_Mink,Jimmy_Carter
Osburh,Alfred_the_Great
Steve_Winwood,Billy_Joel
Nancy_D._Freudenthal,Barack_Obama
"Louis,_Count_of_Vermandois",Louis_XIV_of_France
Richard_DeVos,Dick_DeVos
Cleopatra,Alexander_Helios
Agus_Salim,Sukarno
Henry_I_of_England,Sybilla_of_Normandy
Heshen,Qianlong_Emperor
Rick_Perry,Chris_Bell_(politician)
John_Philip_Nolan,William_Henry_Gregory
"Antoine,_Duke_of_Lorraine","Francis_I,_Duke_of_Lorraine"
Subramaniam_Sathasivam,Abdullah_Ahmad_Badawi
Muneer_Ahmad_Rashid,Abdus_Salam
Bruce_Miller_(diplomat),Tony_Abbott
Herbert_Hoover,William_D._Mitchell
Feodor_III_of_Russia,Peter_the_Great
Jerome_J._Shestack,Edward_Mezvinsky
"Henry_X,_Duke_of_Bavaria",Henry_the_Lion
List_of_The_Bill_characters_(E–L),Julie_Graham
Frances_Shand_Kydd,"Jane_Fellowes,_Baroness_Fellowes"
Kim_Il-sung,Choe_Yong-gon_(army_commander)
Jean_Clouet,Francis_I_of_France
George_Wallace,Jere_Beasley
Robert_B._Oakley,Ronald_Reagan
"Katherine_Stanhope,_Countess_of_Chesterfield","Charles_Kirkhoven,_1st_Earl_of_Bellomont"
Bayezid_I,Murad_I
Howard_Baker,George_W._Bush
Vanida_Imran,Tiara_Jacquelina
Judith_Rodin,Amy_Gutmann
Gisela_of_Swabia,"Herman_II,_Duke_of_Swabia"
Jenny_Wolek,Brynn_Thayer
Anna_of_Saxony,Countess_Emilia_of_Nassau
Daoguang_Emperor,Xianfeng_Emperor
"Hugh_Griffiths,_Baron_Griffiths","Anthony_Lloyd,_Baron_Lloyd_of_Berwick"
"Elizabeth_Cavendish,_Duchess_of_Devonshire","Frederick_Hervey,_4th_Earl_of_Bristol"
Richard_Rorty,Michel_Foucault
"Frederick_I,_Margrave_of_Brandenburg-Ansbach",Sophie_of_Brandenburg-Ansbach-Kulmbach
John_Baxter_(judge),Rutherford_B._Hayes
Richard_Sylbert,Paul_Sylbert
Kwame_Baah,Ignatius_Kutu_Acheampong
Marika_Domińczyk,Patrick_Wilson_(American_actor)
Władysław_Odonic,Odon_of_Poznań
Prince_David_of_Kakheti,Vakhtang_V_of_Kartli
Daniel_J._Ronan,George_W._Collins
"Henry_IV,_Duke_of_Saxony","Albert_III,_Duke_of_Saxony"
Alan_Haselhurst,Frank_Doran_(British_politician)
List_of_characters_in_The_Lion_King,James_Earl_Jones
Enno_Rudolph_Brenneysen,"George_Albert,_Prince_of_East_Frisia"
Morris_S._Arnold,George_H._W._Bush
Anthony_Eisley,David_Glen_Eisley
Jean_Stein,Katrina_vanden_Heuvel
"Lionel_of_Antwerp,_1st_Duke_of_Clarence","Philippa,_5th_Countess_of_Ulster"
Jahanara_Begum,Shah_Jahan
Malik_al-Ashtar,Muhammad
Laming_Worthington-Evans,Duff_Cooper
Lucrezia_Borgia,"Ercole_II_d'Este,_Duke_of_Ferrara"
Janice_Soprano,Tony_Soprano
Günther_Johannes_Paetsch,Michaela_Paetsch
Rico_(Scottish_singer),Tricky_(musician)
Ferdinand_Piëch,Louise_Piëch
Charles_Nqakula,Mosiuoa_Lekota
Willem-Alexander_of_the_Netherlands,Beatrix_of_the_Netherlands
Nigella_Lawson,Rosa_Monckton
"Charles_Alexander,_Grand_Duke_of_Saxe-Weimar-Eisenach",Princess_Marie_Alexandrine_of_Saxe-Weimar-Eisenach
Hori_Kerei_Taiaroa,Tame_Parata
Anna_Volska,Lucy_Bell
Caroline_of_Brunswick,Princess_Augusta_of_Great_Britain
Shuja_Khanzada,Shehbaz_Sharif
Jakob_Altaras,Aaron_Altaras
Jedediah_Slason_Carvell,"John_Hamilton-Gordon,_1st_Marquess_of_Aberdeen_and_Temair"
Wedge_Antilles,Nathan_Kress
William_Hague,John_Major
Howard_Cunningham_(Happy_Days_character),Al_Delvecchio
Feliciano_Belmonte_Jr.,Mel_Mathay
"Karl_Frederick,_Prince_of_Anhalt-Bernburg","Victor_Amadeus,_Prince_of_Anhalt-Bernburg"
"Robert_III,_Count_of_Flanders",Matilda_of_Béthune
Eva_Gardner,Cher
Craig_Oliver_(British_journalist),Ian_Oliver
Soeroso,Sukarno
Princess_Marie_Alexandrine_of_Saxe-Weimar-Eisenach,"Charles_Alexander,_Grand_Duke_of_Saxe-Weimar-Eisenach"
Louisa_Maria_Stuart,Mary_of_Modena
Chen_Cheng,Yen_Chia-kan
Sheila_Copps,Jean_Chrétien
Troy_Westwood,Jon_Ryan
"William_Longespée,_3rd_Earl_of_Salisbury",Ida_de_Tosny
Norman_Kirk,Bill_Rowling
Princess_Wilhelmina_Caroline_of_Denmark,Frederick_V_of_Denmark
Joseph_Shabalala,Paul_Simon
Malik_Meraj_Khalid,Ghulam_Mustafa_Khar
Marie_Amalie_of_Brandenburg,Sophia_Dorothea_of_Schleswig-Holstein-Sonderburg-Glücksburg
Jim_Doyle,Scott_Walker_(politician)
Blake_Morgan,Lenny_Kravitz
"Louis_Ferdinand,_Prince_of_Prussia",Prince_Michael_of_Prussia
Nicolette_Grant,Alby_Grant
Peter_Griffith,Melanie_Griffith
Gloria_Blondell,Joan_Blondell
Soundarya_Rajinikanth,Dhanush
Princess_Élisabeth_Charlotte_of_Lorraine,"Leopold,_Duke_of_Lorraine"
Clement_Francis_Cornwall,"John_Campbell,_9th_Duke_of_Argyll"
Karin_Stoltenberg,Jens_Stoltenberg
Yen_Chia-kan,Chiang_Kai-shek
Scott_Trimble,Barack_Obama
Gabriel_Bethlen,"Ferdinand_II,_Holy_Roman_Emperor"
J._Jill_Robinson,Raymond_Carver
Shridath_Ramphal,Elizabeth_II
Johnny_Cash,Rosanne_Cash
Edward_IV_of_England,"George_Plantagenet,_1st_Duke_of_Bedford"
"Thomas_Pelham-Holles,_1st_Duke_of_Newcastle",George_III_of_the_United_Kingdom
"Honoré_I,_Lord_of_Monaco",Jeanne_de_Pontevès-Cabanes
"John_II,_Duke_of_Saxe-Lauenburg","Albert_II,_Duke_of_Saxony"
"Eric_IV,_Duke_of_Saxe-Lauenburg",Agnes_of_Holstein
George_Grey,Harry_Atkinson
Garry_Mauro,George_W._Bush
Martin_Glover,Paul_McCartney
Jackie_DeShannon,Burt_Bacharach
"Robert_Spencer,_2nd_Earl_of_Sunderland",Henry_Coventry
Tom_Bathurst,Marie_Bashir
Duchess_Luise_of_Brunswick-Wolfenbüttel,Frederick_William_II_of_Prussia
Victor_Emmanuel_II_of_Italy,Umberto_I_of_Italy
Nicolae_Pleșiță,Nicolae_Ceaușescu
"Cecily_Neville,_Duchess_of_York",Richard_III_of_England
Juan_Antonio_Ríos,Jerónimo_Méndez
Ellen_Miller_(Lassie),Jan_Clayton
Le_Chiffre,Orson_Welles
Gheorghe_Mironescu,Carol_II_of_Romania
Carl_Berger,Frank_Buck_(animal_collector)
Koca_Mehmed_Nizamüddin_Pasha,Murad_II
Francisco_Solano_López,Carlos_Antonio_López
Béatrice_Ephrussi_de_Rothschild,Alphonse_James_de_Rothschild
Arthur_F._Burns,Ronald_Reagan
Eric_III_of_Denmark,Eric_II_of_Denmark
Damat_Ibrahim_Pasha,Hadım_Hasan_Pasha
Elizabeth_Rees-Williams,Damian_Harris
Maria_of_Calabria,"Charles,_Duke_of_Calabria"
Bernard_Purdie,Quincy_Jones
Donald_Trump,Ivanka_Trump
Kaumualii,Humehume
Joe_E._Martin,Muhammad_Ali
Mario_García_Menocal,Alfredo_Zayas_y_Alfonso
Hanni_Toosbuy_Kasprzak,Karl_Toosbuy
Mel_Carnahan,Wendell_Bailey
"Charles_III_Philip,_Elector_Palatine","Philip_William,_Elector_Palatine"
Andrew_Tuason,Jackie_Chan
Melanie_Griffith,Tippi_Hedren
Henry_Mauran,"Louis_II,_Prince_of_Monaco"
"Frederick_II,_Duke_of_Brunswick-Lüneburg","Bernard_I,_Duke_of_Brunswick-Lüneburg"
"William,_Duke_of_Brunswick",Princess_Marie_of_Baden_(1782–1808)
Edward_I_of_England,Eleanor_of_Provence
Esmat_Dowlatshahi,Fatimeh_Pahlavi
Ferdinand_Kettler,Jacob_Kettler
Marie_of_Artois,Philip_of_Artois
"Henry_Raspe,_Landgrave_of_Thuringia",Sophia_of_Wittelsbach
Alan_Lowenthal,Betty_Karnette
Greg_Howe,Michael_Jackson
Markus_Büchel,"Hans-Adam_II,_Prince_of_Liechtenstein"
Aleksander_Stanisław_Potocki,Natalia_Potocka
Matthew_M._Neely,Henry_D._Hatfield
Bhagat_Singh_Koshyari,Nityanand_Swami_(politician)
Naile_Sultan,Abdülmecid_I
Nishio_Tadakata,Nishio_Tadayoshi
"Luís_of_Portugal,_Duke_of_Beja",Manuel_I_of_Portugal
Simon_Franglen,Barbra_Streisand
Mike_Ahern_(Australian_politician),Joh_Bjelke-Petersen
Decline_and_fall_of_Pedro_II_of_Brazil,"Isabel,_Princess_Imperial_of_Brazil"
Mariana_Fernández_de_Córdoba_y_Ayala,Juana_Enríquez
Wenceslaus_II_of_Bohemia,Wenceslaus_III_of_Bohemia
"Bernard_Fitzalan-Howard,_16th_Duke_of_Norfolk","Gwendolen_Fitzalan-Howard,_Duchess_of_Norfolk"
Gerald_Ford,Melvin_Laird
Tomasz_Franciszek_Zamoyski,Konstanty_Zamoyski
Princess_Louise_of_Thurn_and_Taxis,Duchess_Helene_in_Bavaria
Gerald_Ford,Caspar_Weinberger
Marika_Mitsotakis,Dimitra_Liani
Maria_Luisa_of_Spain,Maria_Luisa_of_Spain
"Charles_Spencer-Churchill,_9th_Duke_of_Marlborough",Winston_Churchill
Eveline_Widmer-Schlumpf,Simonetta_Sommaruga
Charles_Tupper,"John_Hamilton-Gordon,_1st_Marquess_of_Aberdeen_and_Temair"
Malcolm_Ashworth,Edward_I_of_England
Maria_Ludwika_Rzewuska,Wacław_Rzewuski
Olaf_I_of_Denmark,Eric_I_of_Denmark
Jim_Sillars,"George_Foulkes,_Baron_Foulkes_of_Cumnock"
Rollo,"William_Longsword,_Count_of_Rouen"
"Lionel_Sackville,_1st_Duke_of_Dorset","William_Cavendish,_4th_Duke_of_Devonshire"
Jakub_Sobieski,Jadwiga_Snopkowska
Christian_VIII_of_Denmark,Frederick_VII_of_Denmark
Susan_Kramer,Zac_Goldsmith
José_Sócrates,Aníbal_Cavaco_Silva
Angelica_Singleton_Van_Buren,Anna_Harrison
Kevin_Savigar,Rod_Stewart
"Louise_de_Bourbon,_Duchess_of_Montpensier","Gilbert,_Count_of_Montpensier"
Leonard_M._Kravitz,Lenny_Kravitz
Sukarno,Abdul_Halim_(Indonesia)
Mildred_Bailey,Bing_Crosby
"Elizabeth_of_Carinthia,_Queen_of_Sicily",Eleanor_of_Anjou
"Simon_VII,_Count_of_Lippe","Simon_VI,_Count_of_Lippe"
Thomas_Mayne_Reid,Vladimir_Nabokov
"John_Frederick_I,_Elector_of_Saxony","Maurice,_Elector_of_Saxony"
Edward_Said,Michel_Foucault
Guru_Tegh_Bahadur,Guru_Gobind_Singh
Reinhold_Hanisch,Adolf_Hitler
Jiaqing_Emperor,Qianlong_Emperor
Miles_Lord,Walter_Mondale
Joan_MacAlpine-Stiles,Madeleine_Dubé
Sulayman_Pasha_al-Azm,Ahmed_III
Sophia_Duleep_Singh,Duleep_Singh
Georges_Vanier,Roland_Michener
Caroline_of_Baden,Princess_Sophie_of_Bavaria
"James_Hamilton,_3rd_Duke_of_Abercorn","James_Hamilton,_2nd_Duke_of_Abercorn"
"Charles_Vane-Tempest-Stewart,_7th_Marquess_of_Londonderry",George_Lansbury
Konstantin_Balšić,Đurađ_I_Balšić
Elmo_Lovano,Avril_Lavigne
Ghanima_Atreides,Princess_Irulan
Samuel_Hayes_(settler),John_Belding
Georges_Clemenceau,Fernand_Dubief
Martin_Luther_King_Jr.,Alberta_Williams_King
Gene_Wolfe,H._P._Lovecraft
Miahuaxihuitl,Tezcacohuatzin
Julius_Nyerere,Ali_Hassan_Mwinyi
N._Randy_Smith,George_W._Bush
Kirk_Whalum,Whitney_Houston
Husayn_ibn_Ali,Muhammad
"Richard_Spring,_Baron_Risby",Theresa_May
Adrian_Dix,Rob_Nijjar
Greedo,Tom_Kenny
Beryl_Davis,Frank_Sinatra
"Karl,_Prince_of_Leiningen",Princess_Feodora_of_Hohenlohe-Langenburg
Alberto_Moravia,André_Chamson
Simeon_of_Moscow,Ivan_II_of_Moscow
Maria_Beatrice_of_Savoy,"Francis_V,_Duke_of_Modena"
Jacobo_Majluta_Azar,Antonio_Guzmán_Fernández
Colleen_Carlton,Edward_J._Scott
"Jane_Heathcote-Drummond-Willoughby,_28th_Baroness_Willoughby_de_Eresby","William_Astor,_4th_Viscount_Astor"
Eric_J._Boswell,George_W._Bush
Pranab_Mukherjee,S._M._Krishna
Ken_W._Clawson,Gerald_Ford
Anna_Francisca_de_Bruyns,Isabella_Clara_Eugenia
Jerry_Pettis,Del_M._Clawson
Mark_Baker_(linguist),Noam_Chomsky
Eric_the_Victorious,Olof_Skötkonung
Sikander_Bakht,Manmohan_Singh
Thomas_S._Kleppe,Gerald_Ford
Nancy_Reagan,Patti_Davis
Diane_Lebouthillier,Justin_Trudeau
Bob_Glaub,John_Lennon
Luiz_Carlos_Bresser-Pereira,Karl_Marx
Rudolf_I_of_Germany,Judith_of_Habsburg
Leo_Löwenstein,"Anastasia,_Princess_of_Löwenstein-Wertheim-Rosenberg"
Tim_Pawlenty,Lynn_Wardlow
Mahatma_Gandhi,Devdas_Gandhi
Mohammed_VI_of_Morocco,Hassan_II_of_Morocco
Carole_Middleton,Prince_George_of_Cambridge
Paul_I_of_Russia,Catherine_the_Great
Jia_Qinglin,Wen_Jiabao
Tracy_%22Bird%22_Van_Adams,Ahmad_Chadway
Roman_the_Great,Mstislav_II_of_Kiev
Jesse_Helms,Elizabeth_Dole
Aelia_Flaccilla,Albia_Dominica
Josip_Stritar,Johann_Wolfgang_von_Goethe
"Prince_Philippe,_Count_of_Paris",Louis_Philippe_I
Louise_Diane_d'Orléans,"Philippe_II,_Duke_of_Orléans"
Andrew_Nikolic,Malcolm_Turnbull
Joan_I_of_Navarre,Blanche_of_Artois
Arturo_Valenzuela,Barack_Obama
Vince_Duverge,Jimmy_Fallon
Caroline_Hogg,Pauline_Toner
Jane_Fonda,Troy_Garity
Mary_de_Vere,"Robert_Bertie,_1st_Earl_of_Lindsey"
Olof_Skötkonung,Emund_the_Old
Ron_Wilson_(newsreader),Kathryn_Robinson_(journalist)
Hugh_I_of_Cyprus,"Mary_of_Lusignan,_Countess_of_Brienne"
Alexander_Onassis,Athina_Livanos
Thado_Minbya,Thado_Hsinhtein_of_Tagaung
James_Hagerty,Dwight_D._Eisenhower
Maria_Theresa_of_Austria-Este_(1849–1919),Archduchess_Elisabeth_Franziska_of_Austria
Mahendra_of_Nepal,Dhirendra_of_Nepal
Kenny_Passarelli,Elton_John
Jeffrey_Archer,Michael_Brotherton
Robert_Bourassa,Elizabeth_II
Clare_Boothe_Luce,Ellsworth_Bunker
Arthur_Greenwood,Clement_Attlee
Catherine_of_Bohemia,Joanna_of_Bavaria
John_Belding,Thomas_Betts
Haydée_Santamaría,Celia_Hart
Mel_Martínez,Bob_Graham
Johann_Heinrich_Pestalozzi,Albert_Einstein
Pati_Behrs,Sean_Catherine_Derek
Edyta_Śliwińska,Kym_Johnson
William_Penn,"William_Penn,_Jr."
Knut_Storberget,Jens_Stoltenberg
"Sydney_Buxton,_1st_Earl_Buxton",Prince_Arthur_of_Connaught
Christine_Lagarde,Dominique_Strauss-Kahn
Isabella_del_Balzo,Anne_of_Brittany
Vecdi_Gönül,Abdullah_Gül
Chiang_Kai-shek,Li_Zongren
Gudbrand_Helenus_Hartmann,Annæus_Johannes_Schjødt
Bob_Carlos_Clarke,Helmut_Newton
Joyce_Anne_Barr,Barack_Obama
Robert_Mugabe,Joice_Mujuru
"Edward_Smith-Stanley,_12th_Earl_of_Derby",George_III_of_the_United_Kingdom
Richard_von_Weizsäcker,Helmut_Kohl
Mao_Yichang,Mao_Zedong
Helen_Hunley,Elizabeth_II
Bobby_Gregg,John_Cale
Ralph_Recto,Augusto_Santos
Kirk_Douglas,Peter_Douglas
Amarinder_Singh,Parkash_Singh_Badal
Ferdinand_I_of_Bulgaria,Boris_III_of_Bulgaria
Denis_Healey,James_Callaghan
Rockette_Morton,Frank_Zappa
J._Willard_Marriott,Bill_Marriott
Rafael_Moreno_Valle,Gustavo_Díaz_Ordaz
El_Tari,Sukarno
Jay_Bybee,George_W._Bush
Dannii_Minogue,Dan_Minogue
Margaret_D._Tutwiler,George_W._Bush
Sviatopolk_I_of_Kiev,Vladimir_the_Great
Richard_S._Arnold,Jimmy_Carter
Francisco_Pizarro,"Charles_V,_Holy_Roman_Emperor"
Sally_Lockhart,Billie_Piper
Yitzhak_Rabin,Chaim_Herzog
Roger_Moore,Jean_Marais
"Odoardo_Farnese,_Duke_of_Parma","Ranuccio_I_Farnese,_Duke_of_Parma"
Allen_Chastanet,Elizabeth_II
Li_Yiji,Emperor_Gaozu_of_Han
Princess_Wilhelmine_Ernestine_of_Denmark,Landgravine_Elisabeth_Amalie_of_Hesse-Darmstadt
Carlos_Soublette,José_Antonio_Páez
"Infante_Carlos,_Duke_of_Calabria",Archduchess_María_of_Austria_(b._1967)
Ho_Ho_Ying,Jackson_Pollock
"Eleanor_Maltravers,_2nd_Baroness_Maltravers","John_FitzAlan,_2nd_Baron_Arundel"
Louisa_Cavendish-Bentinck,Elizabeth_II
"Charlotte,_Queen_of_Cyprus",John_II_of_Cyprus
Chris_DuBois,Brad_Paisley
Beatriz_Merino,Alejandro_Toledo
"John_Morris,_Baron_Morris_of_Aberavon",James_Callaghan
Abdullah_Ahmad_Badawi,Mahathir_Mohamad
José_Miguel_Carrera,José_de_San_Martín
Wallace_Rider_Farrington,Warren_G._Harding
Jesse_Root_Grant,Julia_Grant
Singu_Min,Hsinbyushin
Peter_Hoagland,Jon_Lynn_Christensen
Priscilla_Bright_McLaren,Agnes_McLaren
Richard_Tarnas,Carl_Jung
Frederick_B._Dent,Gerald_Ford
Ivan_Gošnjak,Josip_Broz_Tito
Æthelflæd,Ælfwynn
"George_Henry_Hall,_1st_Viscount_Hall",Harold_Macmillan
George_MacKinnon,Dwight_D._Eisenhower
Gaston_Caperton,Cecil_H._Underwood
Lindsay_Pagano,Paul_McCartney
Princess_Sophie_Friederike_of_Thurn_and_Taxis,Duchess_Auguste_of_Württemberg
Roberto_Micheletti,Porfirio_Lobo_Sosa
Princess_Elisabeth_of_Saxe-Altenburg_(1826–1896),"Frederick_Augustus_II,_Grand_Duke_of_Oldenburg"
Dhirendra_of_Nepal,Mahendra_of_Nepal
Bobby_Jindal,George_W._Bush
"Anne_Hastings,_Countess_of_Shrewsbury","Francis_Talbot,_5th_Earl_of_Shrewsbury"
Peter_Shore,Michael_Foot
Bahjat_Talhouni,Hussein_of_Jordan
Joy_MacPhail,Lois_Boone
Margaret_Heckler,George_H._W._Bush
Howard_Pawley,Pearl_McGonigal
Nigel_Scullion,Malcolm_Turnbull
Isabella_of_England,Isabella_II_of_Jerusalem
"Henry_Paget,_1st_Marquess_of_Anglesey","Arthur_Wellesley,_1st_Duke_of_Wellington"
Carlo_Buonaparte,Joseph_Bonaparte
Chiang_Ching-kuo,John_Chiang_(Taiwan)
Mohammed_bin_Rashid_Al_Maktoum,Khalifa_bin_Zayed_Al_Nahyan
Joe_Manchin,Bob_Wise
"Leopold_II,_Grand_Duke_of_Tuscany",Princess_Luisa_of_Naples_and_Sicily
Wedge_Antilles,Denis_Lawson
Angela_Hunter,Sarah_Alexander
Allan_Bell,Elizabeth_II
G._Kendall_Sharp,Ronald_Reagan
"Dorothy_Bentinck,_Duchess_of_Portland",Lord_Charles_Bentinck
Princess_Henrietta_of_Nassau-Weilburg,Archduchess_Maria_Karoline_of_Austria_(1825-1915)
Dwayne_Johnson,Alec_Baldwin
Ferdinand_II_of_Portugal,"Infante_João,_Duke_of_Beja"
"Elizabeth_Stafford,_Countess_of_Sussex","Henry_Stafford,_2nd_Duke_of_Buckingham"
Marshall_Stedman,Lincoln_Stedman
Bonne_of_Bohemia,Charles_V_of_France
"Paul_Frederick,_Grand_Duke_of_Mecklenburg-Schwerin",Grand_Duchess_Elena_Pavlovna_of_Russia
Jennifer_Batten,Michael_Jackson
Shin_Hpa_of_Pagan,Kyawswa_of_Pagan
Charles_Arbuthnot,"Robert_Jenkinson,_2nd_Earl_of_Liverpool"
"Stéphanie,_Hereditary_Grand_Duchess_of_Luxembourg",Philippe_de_Lannoy
"George_II,_Prince_of_Waldeck_and_Pyrmont","George_Victor,_Prince_of_Waldeck_and_Pyrmont"
Siti_Hasmah_Mohamad_Ali,Sirajuddin_of_Perlis
Charles_Richard_Stith,Bill_Clinton
"Frederick_VIII,_Duke_of_Schleswig-Holstein",Frederick_VII_of_Denmark
Maria_of_Montpellier,William_IX_of_Montpellier
David_Folsom,Bill_Clinton
Princess_Marie_Anne_of_France,Maria_Theresa_of_Spain
List_of_Sharpe_series_characters,Abigail_Cruttenden
Virgil_Chapman,Alben_W._Barkley
Rafael_Hernández_Colón,Pedro_Rosselló
M_(James_Bond),Judi_Dench
Charlie_Soong,Soong_Ching-ling
Ritwik_Ghatak,Bertolt_Brecht
Maria_de_Luna,Margaret_of_Prades
Duchess_Elisabeth_Alexandrine_of_Württemberg,"Louis,_Duke_of_Württemberg"
Roslyn_Packer,James_Packer
Zita_of_Bourbon-Parma,Archduke_Carl_Ludwig_of_Austria_(1918–2007)
Chimi_Yangzom_Wangchuck,Jigme_Singye_Wangchuck
John_R._McKernan_Jr.,Angus_King
Hamza_Shahbaz_Sharif,Nawaz_Sharif
Queen_Victoria,Princess_Beatrice_of_the_United_Kingdom
Ahmed_Mohamed_Mohamoud,Dahir_Riyale_Kahin
"Albert_III,_Duke_of_Austria","Leopold_III,_Duke_of_Austria"
Neil_Stubenhaus,Quincy_Jones
Doris_Langley_Moore,Lord_Byron
Robert_M._La_Follette_Sr.,Edward_Scofield
Debretsion_Gebremichael,Meles_Zenawi
Adisaya_Suriyabha,Chulalongkorn
Anitelea_Tuilagi,Henry_Tuilagi
Sar_Kheng,Hun_Sen
Princess_Louise_of_Schleswig-Holstein-Sonderburg-Glücksburg,"Friedrich,_Duke_of_Schleswig-Holstein-Sonderburg-Glücksburg"
Baba_Ali,Bill_Cosby
Archduke_Karl_Ludwig_of_Austria,Archduchess_Margarete_Sophie_of_Austria
Madri,Sahadeva
Neil_Stubenhaus,Quincy_Jones
Eleanor_of_Aquitaine,Adelaide_of_Maurienne
George_Tupou_I,George_Tupou_II
Thomas_Johnson_(jurist),George_Washington
Albert_II_of_Germany,"Sigismund,_Holy_Roman_Emperor"
Blanche_of_Castile,"Eleanor_of_England,_Queen_of_Castile"
"Otto_I,_Holy_Roman_Emperor","Matilda,_Abbess_of_Quedlinburg"
Mohammed_Zahir_Shah,"Muhammed_Akbar_Khan,_Crown_Prince_of_Afghanistan"
Clare_Short,Michael_Meacher
"Friedrich_Ferdinand,_Duke_of_Schleswig-Holstein",Princess_Adelheid_of_Schaumburg-Lippe
Genghis_Khan,Tolui
"Hugh_Grosvenor,_2nd_Duke_of_Westminster",Lady_Mary_Grosvenor
Ed_Calle,Gloria_Estefan
Jenny_Beth_Martin,Ronald_Reagan
Philip_IV_of_Spain,Philip_III_of_Spain
John_F._Kennedy,Caroline_Kennedy
Sita_bint_Fahd_Al_Damir,Faisal_bin_Khalid_bin_Abdulaziz_Al_Saud
George_C._McGhee,Lyndon_B._Johnson
Michel_Suleiman,Saad_Hariri
Václav_Klaus,Marián_Čalfa
"Edward_Conway,_1st_Viscount_Conway",Charles_I_of_England
"Henry_Somerset,_1st_Duke_of_Beaufort","Henry_Somerset,_2nd_Duke_of_Beaufort"
Katherine_Schwarzenegger,John_F._Kennedy
"Margaret_Fiennes,_11th_Baroness_Dacre","Thomas_Fiennes,_9th_Baron_Dacre"
Jack_Marshall,Robert_Muldoon
Charlton_Lyons,Charles_deGravelles
Robb_Stark,Ned_Stark
Henry_Ireton,Oliver_Cromwell
"Marino_Torlonia,_4th_Prince_of_Civitella-Cesi","Alessandro_Torlonia,_5th_Prince_of_Civitella-Cesi"
Marie-Claude_Bibeau,Christian_Paradis
Emeka_Anyaoku,Elizabeth_II
Shashi_Tharoor,E._Ahamed
William_the_Silent,Philip_II_of_Spain
Ben_Henrickson,Bill_Henrickson
Tessa_Kennedy,Cary_Elwes
Lenny_Bruce,David_Cross
Jimmy_Jam_and_Terry_Lewis,Prince_(musician)
"James_Stuart,_1st_Viscount_Stuart_of_Findhorn",Winston_Churchill
Kim_Il-sung,Choe_Yong-gon_(army_commander)
Keo_Puth_Rasmey,Nhek_Bun_Chhay
Gillian_Baverstock,Hugh_Alexander_Pollock
Days_of_Our_Lives_characters_(1980s),Jack_Coleman_(actor)
"William_Humble_Ward,_2nd_Earl_of_Dudley",Edward_VII
Kenny_Bowen,Dud_Lastrapes
Douglas_Harriman_Kennedy,Ethel_Kennedy
Gerry_Brownlee,Michael_Cullen_(politician)
"John_I,_Count_of_La_Marche","James_II,_Count_of_La_Marche"
Farhan_Akhtar,Honey_Irani
Heydar_Aliyev,Nikolai_Ryzhkov
Hijran_Huseynova,Ilham_Aliyev
"Herman_II,_Count_of_Weimar-Orlamünde","Siegfried_III,_Count_of_Weimar-Orlamünde"
Eugene_Wamalwa,Uhuru_Kenyatta
Victor_Emmanuel_II_of_Italy,Maria_Pia_of_Savoy
J._Millard_Tawes,Spiro_Agnew
Louis-Amable_Jetté,Edward_VII
Christian_II_of_Denmark,Frederick_I_of_Denmark
Ted_Kennedy,Paul_G._Kirk
Jack_English_Hightower,Ray_Farabee
Hassan_II_of_Morocco,Mohammed_V_of_Morocco
List_of_The_Bill_characters_(A–D),Thusitha_Jayasundera
K._Michelle,R._Kelly
Dez_Dickerson,Prince_(musician)
John_of_Bohemia,"Charles_IV,_Holy_Roman_Emperor"
António_Mascarenhas_Monteiro,Pedro_Pires
"Edward_Hastings,_2nd_Baron_Hastings","George_Hastings,_1st_Earl_of_Huntingdon"
"John_Simon,_1st_Viscount_Simon","Herbert_Samuel,_1st_Viscount_Samuel"
Mirza_Ulugh_Tahir,Bahadur_Shah_II
Bindusara,Ashoka
Frederick_I_of_Sweden,"Charles_I,_Landgrave_of_Hesse-Kassel"
Wu_Sangui,Kangxi_Emperor
Mike_Baird,Marie_Bashir
George_W._Bush,Jenna_Bush_Hager
Abdul_Rauf_al-Kasm,Hafez_al-Assad
Bud_Olson,Elizabeth_II
Terry_MacGill,Stuart_MacGill
"Christian_IV,_Count_Palatine_of_Zweibrücken","Christian_III,_Count_Palatine_of_Zweibrücken"
"Burchard_II,_Duke_of_Swabia","Burchard_I,_Duke_of_Swabia"
Adolphus_FitzGeorge,"Prince_George,_Duke_of_Cambridge"
Gustavo_Rojas_Pinilla,Alberto_Lleras_Camargo
Aftab_Ghulam_Nabi_Kazi,Zulfikar_Ali_Bhutto
Sherman_Adams,Hugh_Gregg
Jack_Lynch,Patrick_Hillery
Stephen_J._Bartowski,Scott_Bakula
Florence_Bjelke-Petersen,Glen_Sheil
Summer_Phoenix,Ben_Affleck
