Samuel_Bogley,Blair_Lee_III
Roseanne_Conner,Roseanne_Barr
Giacomo_Leopardi,Arthur_Schopenhauer
Arpachshad,Shem
Thaddeus_H._Caraway,William_J._Driver
"Sir_Charles_Fergusson,_7th_Baronet","Archibald_Kennedy,_3rd_Marquess_of_Ailsa"
J._Howard_Marshall,Anna_Nicole_Smith
John_Young_(Hawaii),Kamehameha_I
Sheppard_Solomon,Britney_Spears
John_Foster_Dulles,Christian_Herter
Zbigniew_Brzezinski,Jimmy_Carter
List_of_Divergent_characters,Tony_Goldwyn
Nelson_W._Aldrich,Henry_B._Anthony
Susan_L._Carney,Barack_Obama
Gina_McCarthy,Barack_Obama
François_Lesieur_Desaulniers,Louis-Joseph_Papineau
John_W._Hulbert,Henry_Shaw_(Massachusetts)
C._B._Ratnayake,Mahinda_Rajapaksa
Paul_W._Grimm,Barack_Obama
Catelyn_Stark,Ned_Stark
Sid_Bass,Robert_Bass
Malcolm_R._Barnebey,Ronald_Reagan
Lucrezia_Landriani,Galeazzo_Maria_Sforza
Calvin_Coolidge,Samuel_W._McCall
Cory_Gardner,Michael_Bennet
Lalith_Kotelawala,Justin_Kotalawela
Jax_Teller,Tara_Knowles
John_Redmond,Richard_Power_(Parnellite_MP)
Véronique_Sanson,Michel_Berger
Balaji_Baji_Rao,Kashibai
Roy_Padilla_Sr.,Amado_Cortez
Hyman_G._Rickover,Jimmy_Carter
Havva_Mammadova,Ilham_Aliyev
John_Osborne_(politician),David_Brandt_(politician)
Peter_Douglas,Michael_Douglas
Nick_Clooney,Miguel_Ferrer
Andrew_Goodpaster,John_F._Kennedy
Alejandro_Végh_Villegas,Carlos_Végh_Garzón
Seán_Moylan,Éamon_de_Valera
"Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury",John_Charles_Herries
John_McKeithen,Edwin_Edwards
Mark_Arnold-Forster,Matthew_Arnold
Hale_Boggs,Paul_H._Maloney
Abhishek_Bachchan,Amitabh_Bachchan
Nelson_W._Aldrich,Ambrose_Burnside
Yogi_Horton,Aretha_Franklin
Eleanor_%22Sis%22_Daley,Patrick_R._Daley
"Charles_Mordaunt,_3rd_Earl_of_Peterborough","Richard_Savage,_4th_Earl_Rivers"
Douglas_J._Bennet,William_Chace
George_F._Ward,Bill_Clinton
Michele_J._Sison,George_W._Bush
Robert_Hill_(Australian_politician),Richard_Alston_(politician)
Frank_Crean,Gough_Whitlam
Cesar_A._Perales,Andrew_Cuomo
"Charles_Paulet,_2nd_Duke_of_Bolton","William_Cowper,_1st_Earl_Cowper"
Anne_Lockhart_(actress),June_Lockhart
Pedro_Pablo_Kuczynski,Carlos_Ferrero
Daniel_O._Hastings,"Thomas_F._Bayard,_Jr."
Matthew_Brend,Nicholas_Brend
Doug_McKay_(public_servant),Jim_Scully_(public_servant)
Cecil_B._DeMille,Henry_Churchill_de_Mille
Lord_Charles_FitzRoy_(politician),"Frederick_Hervey,_2nd_Marquess_of_Bristol"
John_Verney_(judge),John_Willes_(judge)
David_G._Campbell,George_W._Bush
Sulla,Lucius_Cornelius_Cinna
Robert_Coldwell_Wood,Robert_C._Weaver
Anura_Kumara_Dissanayaka,Ranil_Wickremesinghe
Samuel_Curtis_Johnson_Jr.,Herbert_Fisk_Johnson_Jr.
"Andrés_Hurtado_de_Mendoza,_3rd_Marquis_of_Cañete",Melchor_Bravo_de_Saravia
Firoza_Begum_(singer),Kamal_Dasgupta
Wen_Jiabao,Hu_Yaobang
Cornelius_Newton_Bliss,Ethan_A._Hitchcock_(Interior)
Ruhollah_Khomeini,Mohammad-Reza_Mahdavi_Kani
Bohemond_II_of_Antioch,Roger_of_Salerno
"Benedict_Calvert,_4th_Baron_Baltimore","Charles_Calvert,_3rd_Baron_Baltimore"
David_M._Walker_(U.S._Comptroller_General),Bill_Clinton
Alec_Douglas-Home,Thomas_Scott_Dickson
Alanna_Masterson,Jordan_Masterson
Matthew_Marvin_Jr.,James_Olmsted
Joan_Abrahamson,George_H._W._Bush
Liz_Lemon,Julia_Louis-Dreyfus
Roberto_Gómez_Fernández,Chantal_Andere
William_Wirt_(Attorney_General),John_Quincy_Adams
Michael_Huemer,David_D._Friedman
Ulysses_S._Grant,James_William_Marshall
William_Bromley-Davenport_(British_Army_officer),"Edward_Stanley,_17th_Earl_of_Derby"
John_Clint_Williamson,George_W._Bush
Raj_Kapoor,Shammi_Kapoor
Céline_Cousteau,Jean-Michel_Cousteau
Clive_James,Philip_Larkin
Julissa,Luis_de_Llano_Macedo
Michael_Kerr_(judge),Matthew_Kneale
Leocadia_I._Zak,Barack_Obama
Cameron_Douglas,Eric_Douglas
Philippe_Garrel,Maurice_Garrel
Edris_Eckhardt,Louis_Comfort_Tiffany
Neil_Kinnock,Romano_Prodi
Oscar_Straus_(politician),Theodore_Roosevelt
Karunanidhi,V._R._Nedunchezhiyan
Julie_Cooper_(The_O.C.),Ryan_Atwood
Carl_Held,Sarah_Marshall_(British_actress)
José_Sarney,Aureliano_Chaves
Samuel_Blatchford,Andrew_Johnson
Ojetta_Rogeriee_Thompson,Barack_Obama
Dorothea_Jordan,Tate_Wilkinson
"Richard_Temple-Nugent-Brydges-Chandos-Grenville,_3rd_Duke_of_Buckingham_and_Chandos","Granville_Leveson-Gower,_2nd_Earl_Granville"
Parkash_Singh_Badal,Mahendra_Mohan_Choudhry
Warren_Allmand,Edmund_Tobin_Asselin
George_Randolph_Hearst_Jr.,William_Randolph_Hearst
Johnnie_B._Rawlinson,Bill_Clinton
John_W._Thomas,William_Borah
Lady_Pansy_Lamb,"Victor_Child_Villiers,_7th_Earl_of_Jersey"
Dan_Tangherlini,Barack_Obama
Maheish_Girri,Sandeep_Dikshit
Nawaz_Sharif,Benazir_Bhutto
Mohan_Kumaramangalam,M._Bhaktavatsalam
B._Lynn_Winmill,Bill_Clinton
Joseph-Adolphe_Chapleau,"Frederick_Stanley,_16th_Earl_of_Derby"
Edward_Joseph_McManus,John_F._Kennedy
John_F._Kennedy,Anthony_J._Celebrezze
James_Fox,Frederick_Lonsdale
"F._E._Smith,_1st_Earl_of_Birkenhead",George_V
Eleanor_Lansing_Dulles,Avery_Dulles
Mike_Keneally,Dweezil_Zappa
Nathaniel_Silsbee,Daniel_Webster
Michael_Ratney,Barack_Obama
Denver_S._Dickerson,John_Sparks_(Nevada_politician)
Jon_Cleary_(musician),Bonnie_Raitt
Rufus_King,John_Smith_(New_York_politician_born_1752)
"Charles_Paulet,_1st_Duke_of_Bolton",John_Hooke_(politician)
Michael_Henderson,Marvin_Gaye
Mary_Elsie_Moore,Brooke_Shields
Carine_Roitfeld,Emmanuelle_Alt
John_D._Rockefeller_III,Abby_Aldrich_Rockefeller
April_Glaspie,George_H._W._Bush
Xi_Zhongxun,Zhou_Rongxin
Ronald_Reagan,Nelle_Wilson_Reagan
Charles_Maurice_de_Talleyrand-Périgord,Jean-Baptiste_de_Nompère_de_Champagny
Damian_Marley,Stephen_Marley_(musician)
Peg_Yorkin,Bud_Yorkin
William_B._Calhoun,John_Quincy_Adams
Zalmay_Khalilzad,Cheryl_Benard
"Thomas_Boleyn,_1st_Earl_of_Wiltshire","Elizabeth_Boleyn,_Countess_of_Wiltshire"
Evil_Queen_(Disney),Lana_Parrilla
Alexander_Cassatt,Frank_Thomson
Mark_Gilbert,Barack_Obama
Wunna_Maung_Lwin,Aung_San_Suu_Kyi
Rip_Torn,Sissy_Spacek
Anna_Roosevelt_Halsted,Clarence_John_Boettiger
Matthew_Marvin_Jr.,Samuel_Hayes_(settler)
Augustus_Frederick_Warr,"Henry_de_Worms,_1st_Baron_Pirbright"
Richard_Briers,Ann_Davies_(actress)
Luis_Batlle_Berres,Matilde_Ibáñez_Tálice
Edward_L._Stanton_III,Barack_Obama
Özdemir_Sabancı,Sakıp_Sabancı
Robert_G._Ingersoll,William_Shakespeare
Lewis_B._Schwellenbach,Franklin_D._Roosevelt
Nicholas_Biddle_(banker),John_Quincy_Adams
Thomas_Gladstone,Philip_Charles_Durham
Adam,Eve
"Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury","Edward_Smith-Stanley,_14th_Earl_of_Derby"
Mary_Jolliffe,James_Alexander_Cowan
Earle_I._Mack,George_W._Bush
William_Ewart_Gladstone,William_Farnworth_Handley
Murrah_ibn_Ka'b,Ka'b_ibn_Lu'ayy
Antonia_Novello,George_H._W._Bush
Dawoud_Rajiha,Bashar_al-Assad
Andrew_Jackson,Rachel_Jackson
Lewis_F._Powell_Jr.,Richard_Nixon
Minyon_Moore,Bill_Clinton
Diosdado_Macapagal,Ferdinand_Marcos
Adelbert_Ames,John_Marshall_Stone
Malik_Mehr_un_Nisa_Afridi,Benazir_Bhutto
John_Adams_Dix,Abraham_Lincoln
Frank_Sobotka,Chris_Bauer
Jane_Garvey_(aviation_administrator),George_W._Bush
Billie_Mae_Richards,Bill_Richards_(musician)
Hannah_Milhous_Nixon,Tricia_Nixon_Cox
Kim_Sung-il_(general),Kim_Jong-il
Han_Suyin,Mao_Zedong
Jamsai_Silpa-archa,Banharn_Silpa-archa
Navin_Dissanayake,Ranil_Wickremesinghe
Rose_Kennedy,John_F._Fitzgerald
Gordon_MacRae,Sheila_MacRae
Penleigh_Boyd,David_Boyd_(artist)
Victoria_Kinoiki_Kekaulike,David_Kawānanakoa
"Charles_Paulet,_2nd_Duke_of_Bolton",Charles_II_of_England
Leto_II_Atreides,Ghanima_Atreides
Byron_Mallott,Dennis_Egan
"Edmund_Robertson,_1st_Baron_Lochee",Winston_Churchill
Frederic_Clay_Bartlett,Florence_Dibell_Bartlett
C._O._Simpkins_Sr.,Tommy_Armstrong_(American_politician)
James_L._Hodges,John_Quincy_Adams
Yoshitha_Rajapaksa,Mahinda_Rajapaksa
"Herbert_Samuel,_1st_Viscount_Samuel",Winston_Churchill
"Frederick_Stanley,_16th_Earl_of_Derby","Edward_Stanley,_15th_Earl_of_Derby"
Elaine_Kellett-Bowman,Stanley_Henig
Antonia_Handler_Chayes,Assistant_Secretary_of_the_Air_Force_(Manpower_&_Reserve_Affairs)
Tricia_Nixon_Cox,Julie_Nixon_Eisenhower
John_O._Brennan,Barack_Obama
John_Foster_Dulles,Dwight_D._Eisenhower
Christian_Lasson,Christian_Krohg
Duncan_Sandys,Alec_Douglas-Home
Sextus_Barbour,James_Barbour
Jane_Engelhard,Fritz_Mannheimer
Frank_H._Mayfield,Bob_Taft
"John_Spencer-Churchill,_11th_Duke_of_Marlborough","John_Spencer-Churchill,_10th_Duke_of_Marlborough"
Ri_Sol-ju,Kim_Jong-un
Thomas_Benedict_(II),James_Lockwood_(Connecticut_politician)
Thiagarajan,Peketi_Sivaram
Jeremy_Irons,Daniel_Day-Lewis
George_Green_Foster,Robert_Mackay
Willard_C._Butcher,David_Rockefeller
Katharine_Sergeant_Angell_White,Ernest_Angell
Maud_Chaworth,"Henry,_3rd_Earl_of_Lancaster"
Isabella_Linton,Emily_Brontë
Kim_Jong-nam,Kim_Jong-un
Stanley_Ho,Ho_Fook
Birger_Jarl,Matilda_of_Holstein
Fakhruddin_G._Ebrahim,Benazir_Bhutto
Omar_Ali_Saifuddien_III,Ahmad_Tajuddin
John_Verney_(judge),"Anthony_Duncombe,_1st_Baron_Feversham"
Chiril_Gaburici,Natalia_Gherman
Gideon_Granger,James_Madison
James_McCombs,Michael_Joseph_Savage
Tomicah_Tillemann,Hillary_Clinton
"William_Wellesley-Pole,_3rd_Earl_of_Mornington","Robert_Dundas,_2nd_Viscount_Melville"
Golden_Horn_(horse),Anthony_Oppenheimer
Bora_Laskin,Louis-Philippe_de_Grandpré
Sebetwane,Setlutlu
James_Pattison_(London_MP),Lionel_de_Rothschild
Charlotte_von_Rothschild,Lionel_de_Rothschild
Anita_Morris,Grover_Dale
Heusted_W._R._Hoyt,William_C._Street
Nadira_Babbar,Sajjad_Zaheer
Pandolfo_IV_Malatesta,Cesare_Borgia
William_Pember_Reeves,Maud_Pember_Reeves
Michael_Lohan_Jr.,Ali_Lohan
Martin_Hellberg,Yon_Tumarkin
Mark_Antony,Aulus_Hirtius
Rutherford_B._Hayes,Edward_Follansbee_Noyes
Ernest_Willard_Gibson,Porter_H._Dale
Samuel_Hanford,Samuel_Keeler
Diana_Quick,Bill_Nighy
Mamie_Eisenhower,Dwight_D._Eisenhower
"Henry_Pelham-Clinton,_5th_Duke_of_Newcastle","John_Ponsonby,_4th_Earl_of_Bessborough"
Jesse_Jackson,Richard_H._Stallings
Matthew_Marvin_Jr.,Andrew_Messenger
Joseph_E._Widener,Peter_Arrell_Brown_Widener
Tom_Luken,Ted_Berry
Henry_Potter_(judge),Thomas_Jefferson
Girija_Prasad_Koirala,Gyanendra_of_Nepal
Kaydean,Ky-Mani_Marley
Edith_Roosevelt,William_McKinley
Duncan_Sandys,Edward_Heath
Pranab_Mukherjee,R._Venkataraman
"Beilby_Lawley,_2nd_Baron_Wenlock","Richard_Monckton_Milnes,_1st_Baron_Houghton"
Frank_Sinatra,Ava_Gardner
Jacob_Marley,Charles_Dickens
Lester_B._Pearson,Louis_St._Laurent
Tom_Arnold_(literary_scholar),Matthew_Arnold
M._K._Alagiri,Srikant_Kumar_Jena
Pierre_Gemayel,Pierre_Amine_Gemayel
Soha_Ali_Khan,Kareena_Kapoor
John_Woodcock_(politician),Ed_Miliband
Jacqueline_Kennedy_Onassis,Janet_Lee_Bouvier
Zulfikar_Ali_Bhutto,Syed_Sharifuddin_Pirzada
"Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury","Granville_Leveson-Gower,_2nd_Earl_Granville"
Dwight_Foster_(1828–1884),Stephen_Henry_Phillips
William_Duane_Benton,George_W._Bush
Raúl_Alfonsín,Ángel_Rozas
Paul_Atreides,Frank_Herbert
Peter_Sellers,"Miranda,_Countess_of_Stockton"
John_Parke_Custis,Martha_Washington
Farooq_Abdullah,Mufti_Mohammad_Sayeed
Ludwika_Paleta,Emiliano_Salinas
Raymond_Alvin_Jackson,Bill_Clinton
Yvon_Godin,Jack_Layton
Gough_Whitlam,Don_Willesee
Christopher_Noxon,Marti_Noxon
Robert_F._Kennedy,Ethel_Kennedy
Inukai_Tsuyoshi,Kabayama_Sukenori
Terrence_L._O'Brien,George_W._Bush
Aang,Michael_Dante_DiMartino
Philip_Jeremiah_Schuyler,Angelica_Schuyler_Church
Dean_Acheson,Harry_S._Truman
Indira_Gandhi,Feroze_Gandhi
Rumi,Muhammad
Chaya_Mushka_Schneersohn,Menachem_Mendel_Schneersohn
H._H._Asquith,"J._E._B._Seely,_1st_Baron_Mottistone"
Bing_Devine,Joan_Whitney_Payson
Mick_Jagger,Jerry_Hall
John_Quincy_Adams,James_A._Bayard_(elder)
Hasimir_Fenring,Miroslav_Táborský
Elisha_Dyer,Thomas_G._Turner
Mara_Jade,Luke_Skywalker
Henry_Abel_Smith,Alan_Mansfield
John_Bertram_Stirling,Roland_Michener
Ralph_E._Tyson,Bill_Clinton
Ward_Cleaver,Hugh_Beaumont
Stephen_King,Elmore_Leonard
Susy_Clemens,Clara_Clemens
Qazi_Abdul_Majeed_Abid,Hasnain_Mirza
Jax_Teller,Kurt_Sutter
Pirena,Danaya
Ann_Veneman,George_W._Bush
Roger_B._Porter,George_H._W._Bush
Robert_Wood_Johnson_III,Philip_B._Hofmann
AJ_Lamas,Lorenzo_Lamas
David_F._Levi,George_H._W._Bush
Marla_Graff_Decker,John_W._Marshall
Elizabeth_Collins_Stoddard,Joan_Bennett
Zadie_Smith,Charles_Dickens
Tan_Malaka,Muhammad
William_P._Fessenden,Abraham_Lincoln
Richard_Waldron_(Colonel),Richard_Waldron
Narinder_Nath_Vohra,Omar_Abdullah
Edward_R._Finch,Christopher_Nixon_Cox
Meg_Griffin,Stewie_Griffin
Pauline_Ducruet,Andrea_Casiraghi
Herbert_Hoover,Arthur_M._Hyde
Rita_Wilson,Colin_Hanks
Frank_Almaguer,Bill_Clinton
Charles_Wallace_Murry,Polly_O'Keefe
Andrew_Jackson,Louis_McLane
Merric_Boyd,John_Perceval
Peder_Olivarius_Bugge,Hans_Riddervold
John_Percival_Postgate,Oliver_Postgate
Ian_Paisley,David_Trimble
Diana_E._Murphy,Bill_Clinton
Henry_Grattan,Lord_Henry_FitzGerald
Samuel_Meredith,Thomas_Jefferson
"Frederick_Stanley,_16th_Earl_of_Derby","Ughtred_Kay-Shuttleworth,_1st_Baron_Shuttleworth"
Piper_Halliwell,Ellen_Geer
Joe_Hagin,George_W._Bush
"William_Plunket,_1st_Baron_Plunket",Samuel_Smith_(1754–1834)
Rupilia,Marcus_Annius_Verus
"Henry_Herbert,_10th_Earl_of_Pembroke","Thomas_Brudenell-Bruce,_1st_Earl_of_Ailesbury"
The_Mother_(How_I_Met_Your_Mother),Carter_Bays
Sirimavo_Bandaranaike,Elizabeth_II
Dominic_J._Squatrito,Bill_Clinton
Anne_Cox_Chambers,Leonard_Firestone
List_of_The_Cleveland_Show_characters,Nia_Long
Frank_Shuster,Joe_Shuster
Tilak_Marapana,Chandrika_Kumaratunga
Andy_Lau,Jacky_Cheung
James_Boon_Lankershim,Isaac_Lankershim
David_Michaels_(epidemiologist),Barack_Obama
"George_Mathers,_1st_Baron_Mathers",Winston_Churchill
Sam_Tan_(politician),Lee_Hsien_Loong
Julio_César_Turbay_Ayala,Nydia_Quintero_Turbay
Mark_J._Sullivan,George_W._Bush
Perdiccas_III_of_Macedon,Alexander_II_of_Macedon
Cornelius_Clarkson_Watts,Robert_White_(attorney_general)
Lynn_Schusterman,Charles_Schusterman
Doug_Band,Bill_Clinton
Nádine,Celine_Dion
Deborah_L._Birx,Barack_Obama
Adolfo_Carrión_Jr.,Barack_Obama
Wayne_Berry,Ellnor_Grassby
Pankaj_Kapur,Dina_Pathak
Vishrava,Ilavida
Joe_McGinniss,Richard_Nixon
Harmon_Caldwell_Drew,Robert_F._Kennon
Tony_Benn,Geoffrey_Rippon
Daniel_O'Connell,"Sir_John_James,_1st_Baronet"
George_J._Mitchell,Barack_Obama
Mark_Twain,Olivia_Langdon_Clemens
Chester_Bowles,Kenneth_Keating
Jeff_Tracy,Bill_Paxton
E._Bronson_Ingram_II,Erskine_B._Ingram
Richard_Evans_Schultes,Oakes_Ames_(botanist)
Catherine_Dickens,Charles_Dickens
Abraham_Lincoln,Edward_Bates
"Sir_Thomas_Wheate,_2nd_Baronet","William_Godolphin,_Marquess_of_Blandford"
Lennart_Hjulström,Gunilla_Nyroos
Chellie_Pingree,Tom_Allen
Joe_Berinson,Brian_Burke_(Australian_politician)
Valéry_Giscard_d'Estaing,François_Léotard
Glenn_Cummings,Hannah_Pingree
Queen_Lurline,Princess_Ozma
Wayne_Berry,Greg_Cornwell
Orville_Freeman,John_F._Kennedy
Otto_Weininger,Arthur_Schopenhauer
Donald_Kerr,George_W._Bush
"William_Paulet,_1st_Marquess_of_Winchester","Edward_Seymour,_1st_Duke_of_Somerset"
Dasharatha,Sumitra
Barbara_Bush,Hillary_Clinton
D._M._Jayaratne,Mahinda_Rajapaksa
Leon_Keyserling,Harry_S._Truman
Audrey_F._Manley,Bill_Clinton
"Robert_Sidney,_2nd_Earl_of_Leicester",William_Morgan_(of_Tredegar)
John_Adams,John_Marshall
Mohammed_Reza_Shirazi,Mohammad_al-Husayni_al-Shirazi
Jon_Hulburd,Ben_Quayle
Joan_Collins,Peter_Holm
Sara_Roosevelt,James_Roosevelt_I
Joanna_Gash,Peter_Knott
Pierre_Lorillard_II,Pierre_Lorillard_IV
Brian_Morris_(judge),Barack_Obama
"Charles_Paulet,_2nd_Duke_of_Bolton","Henry_Somerset,_2nd_Duke_of_Beaufort"
"Robert_Sidney,_2nd_Earl_of_Leicester",Peter_Manwood
Mulan_(Disney_character),Jamie_Chung
Neville_Howse,Herbert_Pratten
Grover_Cleveland,William_Freeman_Vilas
Leslie_Grade,Bernard_Delfont
Samuel_Betts,John_Betts_(Connecticut_politician)
Jim_Letten,George_W._Bush
John_D._Rockefeller,Laura_Spelman_Rockefeller
Anne_Buydens,Joel_Douglas
Télesphore-Damien_Bouchard,Maurice_Duplessis
Pramod_Mahajan,Ram_Vilas_Paswan
Due_South_characters,Gordon_Pinsent
Nastassja_Kinski,Nikolai_Kinski
Warren_Cowan,Barbara_Rush
Daniel_Pfeiffer,Barack_Obama
Vladimir_Zhirinovsky,Viktor_Khristenko
Patricio_Aylwin,Eduardo_Frei_Ruiz-Tagle
Alphonso_Taft,William_Walter_Phelps
Tezcatlan_Miyahuatzin,Acamapichtli
Samba_(Krishna's_son),Lakshmanaa
Michael_Corleone,Sandra_Corleone
Birger_Jarl,Eric_XI_of_Sweden
Joseph_Fleck,Thomas_Hart_Benton_(painter)
Gena_Rowlands,John_Cassavetes
Carolina_Isakson_Proctor,Rosa_Helena_Álvarez_Yepes
Drewe_Henley,Felicity_Kendal
Kaikesi,Sumali
George_Gipps,Richard_Bourke
Peter_Whiteman,Kate_Whiteman
List_of_Swedish_football_transfers_winter_2014–15,Tom_Söderberg
Felix_Fuentebella,Felix_William_Fuentebella
Vyacheslav_Molotov,Joseph_Stalin
Gerald_S._McGowan,Bill_Clinton
Alfred_Girard,Joseph-Edmond_Robert
Catherine_M._Russell,Barack_Obama
Suvra_Mukherjee,Devisingh_Ransingh_Shekhawat
W._Averell_Harriman,Nelson_Rockefeller
Zachary_Taylor,Millard_Fillmore
Allen_Gellman,Groucho_Marx
Slobodan_Penezić,Miloš_Minić
Abel_Smith_(1717–1788),Richard_Barwell
Robert_Hay_Drummond,John_Potter_(bishop)
Sirimavo_Bandaranaike,J._R._Jayewardene
Anwar_Ibrahim,Driss_Jettou
Otto_von_Bismarck,Karl_Heinrich_von_Boetticher
Caitlin_Thomas,Nicolette_Macnamara
Francis_A._Nixon,Pat_Nixon
"George_Tryon,_1st_Baron_Tryon",Neville_Chamberlain
Ugo_La_Malfa,Riccardo_Lombardi
John_Hillen,George_W._Bush
Joseph_H._Walker,John_F._Andrew
Mim_Grey,Paul_McCartney
Sheikh_Mujibur_Rahman,Tajuddin_Ahmad
Ralph_Recto,Jose_Calingasan
Shahidan_Kassim,Najib_Razak
Robert_Peel,William_IV_of_the_United_Kingdom
Rashid_bin_Saeed_Al_Maktoum,Saeed_bin_Maktoum_bin_Hasher_Al_Maktoum
Alyque_Padamsee,Raisa_Padamsee
William_Chomsky,Carol_Chomsky
Winslow_Sargeant,Barack_Obama
Per_Ditlev-Simonsen,Svenn_Kristiansen
"Vere_Fane,_4th_Earl_of_Westmorland",Francis_St_John
Ichirō_Hatoyama,Yonezō_Maeda
Liu_Shaoqi,Mao_Zedong
William_Wilder,John_A._Thayer
List_of_The_Tribe_characters,Vanessa_Stacey
"John_Simon,_1st_Viscount_Simon","Sir_John_Gilmour,_2nd_Baronet"
Maurice_de_Rothschild,Adelheid_von_Rothschild
William_Ellery_Sr.,William_Robinson_(Rhode_Island)
Lewis_F._Powell_Jr.,Richard_Nixon
John_H._Mitchell,George_W._McBride
William_Byrd_II,William_Byrd_I
Edward_Dobson,Clara_Collet
Prescott_Bush,Abraham_A._Ribicoff
Mohamed_Abul-Khair,Osama_bin_Laden
Yuna_Ito,Celine_Dion
Audun_Lysbakken,Jens_Stoltenberg
Jason_Bourne,Robert_Ludlum
Victor_Ashe,George_W._Bush
Charles_Haughey,Jack_Belton
Leonard_Woodcock,Ronald_Reagan
Mine-a,Marian_Rivera
"Robert_Grosvenor,_1st_Baron_Ebury","Richard_Grosvenor,_2nd_Marquess_of_Westminster"
Samuel_Hanford,Daniel_Hoyt
Gamini_Dissanayake,Dingiri_Banda_Wijetunga
"James_Stanhope,_1st_Earl_Stanhope",Paul_Methuen_(diplomat)
Skrillex,Justin_Bieber
Yang_Ye,Emperor_Taizong_of_Song
Early_life_and_career_of_Thomas_Jefferson,John_Jay
Chien_Shih-Liang,Carl_Chien
William_Trousdale,Robert_C._Schenck
David_Laurence_MacLaren,Hugh_John_Flemming
Susan_Roosevelt_Weld,Ethel_Roosevelt_Derby
Sirimavo_Bandaranaike,Oliver_Ernest_Goonetilleke
Rhesa_Hawkins_Barksdale,George_H._W._Bush
Marilyn_Quayle,Dan_Quayle
Ulysses_S._Grant,Lot_M._Morrill
Zoltán_Tildy,Árpád_Szakasits
Margaery_Tyrell,Joffrey_Baratheon
Jeff_Stilwell,Michelangelo
Thomas_Fitch_(governor),Joseph_Platt
"Mildmay_Fane,_2nd_Earl_of_Westmorland","Francis_Fane,_1st_Earl_of_Westmorland"
Alexander_Liberman,Auguste_Perret
Tashlultum,Naram-Sin_of_Akkad
Robert_S._Stevens,John_G._Sawyer
Chase_Edmunds,James_Badge_Dale
Ronald_Lee_Gilman,Bill_Clinton
Slavko_Kvaternik,Ante_Pavelić
Paul_McKinney_(Pennsylvania_politician),Hardy_Williams
Carmela_Corleone,Vincent_Corleone
Grace_Adler,Debra_Messing
William_Henry_Harrison,John_Bell_(Tennessee_politician)
Safia_Shah,Idries_Shah
"Victor_Hervey,_6th_Marquess_of_Bristol",Lady_Juliet_Tadgell
Clifton_Daniel,Harry_S._Truman
Egil_Krogh,Richard_Nixon
William_Power_(Canadian_politician),Georges_Parent
Doctor_Waldman,Mary_Shelley
John_Mankiewicz,Don_Mankiewicz
Kimberly_Brady,Ken_Corday
Ronald_Reagan,George_H._W._Bush
Ali_ibn_Husayn_Zayn_al-Abidin,Shahrbanu
Nancy_Reagan,Rosalynn_Carter
Immortal_(Image_Comics),Abraham_Lincoln
Tippi_Hedren,Peter_Griffith
Nicholas_Henderson,Jimmy_Carter
Neil_Kinnock,Elizabeth_II
David_F._Levi,Ronald_Reagan
Finn_Blakstad,Gudolf_Blakstad
List_of_Disney's_Aladdin_characters,Oded_Fehr
Frank_Crean,Gough_Whitlam
Bridget_Prentice,Ed_Miliband
Kitty_Forman,Ashley_Peldon
Andrew_Leslie_(general),Justin_Trudeau
Steven_R._McQueen,Enrique_Iglesias
Richard_Lochhead,Fergus_Ewing
"Fred_Peart,_Baron_Peart",Michael_Foot
Vitalie_Pîrlog,Alexandru_Tănase
Ivor_Forbes_Guest,Ernest_Lucas_Guest
Patrick_M._Knapp_Schwarzenegger,Katherine_Schwarzenegger
John_D._Rockefeller,Laura_Spelman_Rockefeller
Joseph_Bradford_(preacher),John_Wesley
Leónidas_Plaza,Eloy_Alfaro
Henry_H._Fowler,Lyndon_B._Johnson
Jane_L._Kelly,Barack_Obama
Nathan_Goff_Jr.,Davis_Elkins
May_Pang,John_Lennon
Elizur_Goodrich,Jonathan_Brace
"John_Campbell,_9th_Duke_of_Argyll",William_Ewart_Gladstone
"Amelia_Osborne,_Marchioness_of_Carmarthen","Robert_Darcy,_4th_Earl_of_Holderness"
Daniel_Kellogg_(settler),Nicholas_Hoyt
John_Robertson_(New_South_Wales_Premier),Geoffrey_Eagar
Sheppard_Solomon,Celine_Dion
William_Allen_Walsh,Robert_Smeaton_White
Antonia_Handler_Chayes,Abram_Chayes
Joseph_P._Kennedy_Sr.,James_M._Landis
Ahilawati,Bhima
Sylvia_Llewelyn_Davies,Angela_du_Maurier
William_Randolph_Hearst,George_Hearst
Franklin_D._Roosevelt,Wiley_Blount_Rutledge
Mário_Soares,Aníbal_Cavaco_Silva
Daniel_Hoyt,Joseph_Platt
Hildebrand_Gurlitt,Cornelius_Gurlitt_(art_historian)
Samuel_Hanford,Joseph_Platt
Stephen_R._Bradley,Nathaniel_Niles_(politician)
Abdul_Kallon,Barack_Obama
Jiang_Zemin,Li_Peng
Jacqueline_Kennedy_Onassis,Mamie_Eisenhower
Samuel_Nelson,John_Tyler
"Sir_John_Shelley,_5th_Baronet","George_Edgcumbe,_1st_Earl_of_Mount_Edgcumbe"
Eric_Turner_(singer),Avicii
Lamar_Alexander,Bill_Frist
Norman_Cameron_(politician),Edward_Braddon
