Samuel_Bogley,Blair_Lee_III
Zulfikar_Ali_Bhutto,Syed_Sharifuddin_Pirzada
"Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury","Granville_Leveson-Gower,_2nd_Earl_Granville"
Dwight_Foster_(1828–1884),Stephen_Henry_Phillips
William_Duane_Benton,George_W._Bush
Raúl_Alfonsín,Ángel_Rozas
Paul_Atreides,Frank_Herbert
Peter_Sellers,"Miranda,_Countess_of_Stockton"
John_Parke_Custis,Martha_Washington
Farooq_Abdullah,Mufti_Mohammad_Sayeed
Ludwika_Paleta,Emiliano_Salinas
Raymond_Alvin_Jackson,Bill_Clinton
Yvon_Godin,Jack_Layton
Gough_Whitlam,Don_Willesee
Christopher_Noxon,Marti_Noxon
Robert_F._Kennedy,Ethel_Kennedy
Inukai_Tsuyoshi,Kabayama_Sukenori
Terrence_L._O'Brien,George_W._Bush
Aang,Michael_Dante_DiMartino
Philip_Jeremiah_Schuyler,Angelica_Schuyler_Church
Dean_Acheson,Harry_S._Truman
Indira_Gandhi,Feroze_Gandhi
Rumi,Muhammad
Chaya_Mushka_Schneersohn,Menachem_Mendel_Schneersohn
H._H._Asquith,"J._E._B._Seely,_1st_Baron_Mottistone"
Bing_Devine,Joan_Whitney_Payson
Mick_Jagger,Jerry_Hall
John_Quincy_Adams,James_A._Bayard_(elder)
Hasimir_Fenring,Miroslav_Táborský
Elisha_Dyer,Thomas_G._Turner
Mara_Jade,Luke_Skywalker
Henry_Abel_Smith,Alan_Mansfield
John_Bertram_Stirling,Roland_Michener
Ralph_E._Tyson,Bill_Clinton
Ward_Cleaver,Hugh_Beaumont
Stephen_King,Elmore_Leonard
Susy_Clemens,Clara_Clemens
Qazi_Abdul_Majeed_Abid,Hasnain_Mirza
Jax_Teller,Kurt_Sutter
Pirena,Danaya
Ann_Veneman,George_W._Bush
Roger_B._Porter,George_H._W._Bush
Robert_Wood_Johnson_III,Philip_B._Hofmann
AJ_Lamas,Lorenzo_Lamas
David_F._Levi,George_H._W._Bush
Marla_Graff_Decker,John_W._Marshall
Elizabeth_Collins_Stoddard,Joan_Bennett
Zadie_Smith,Charles_Dickens
Tan_Malaka,Muhammad
William_P._Fessenden,Abraham_Lincoln
Richard_Waldron_(Colonel),Richard_Waldron
Narinder_Nath_Vohra,Omar_Abdullah
Edward_R._Finch,Christopher_Nixon_Cox
Meg_Griffin,Stewie_Griffin
Pauline_Ducruet,Andrea_Casiraghi
Herbert_Hoover,Arthur_M._Hyde
Rita_Wilson,Colin_Hanks
Frank_Almaguer,Bill_Clinton
Charles_Wallace_Murry,Polly_O'Keefe
Andrew_Jackson,Louis_McLane
Merric_Boyd,John_Perceval
Peder_Olivarius_Bugge,Hans_Riddervold
John_Percival_Postgate,Oliver_Postgate
Ian_Paisley,David_Trimble
Diana_E._Murphy,Bill_Clinton
Henry_Grattan,Lord_Henry_FitzGerald
Samuel_Meredith,Thomas_Jefferson
"Frederick_Stanley,_16th_Earl_of_Derby","Ughtred_Kay-Shuttleworth,_1st_Baron_Shuttleworth"
Piper_Halliwell,Ellen_Geer
Joe_Hagin,George_W._Bush
"William_Plunket,_1st_Baron_Plunket",Samuel_Smith_(1754–1834)
Rupilia,Marcus_Annius_Verus
"Henry_Herbert,_10th_Earl_of_Pembroke","Thomas_Brudenell-Bruce,_1st_Earl_of_Ailesbury"
The_Mother_(How_I_Met_Your_Mother),Carter_Bays
Sirimavo_Bandaranaike,Elizabeth_II
Dominic_J._Squatrito,Bill_Clinton
Anne_Cox_Chambers,Leonard_Firestone
List_of_The_Cleveland_Show_characters,Nia_Long
Frank_Shuster,Joe_Shuster
Tilak_Marapana,Chandrika_Kumaratunga
Andy_Lau,Jacky_Cheung
James_Boon_Lankershim,Isaac_Lankershim
David_Michaels_(epidemiologist),Barack_Obama
"George_Mathers,_1st_Baron_Mathers",Winston_Churchill
Sam_Tan_(politician),Lee_Hsien_Loong
Julio_César_Turbay_Ayala,Nydia_Quintero_Turbay
Mark_J._Sullivan,George_W._Bush
Perdiccas_III_of_Macedon,Alexander_II_of_Macedon
Cornelius_Clarkson_Watts,Robert_White_(attorney_general)
Lynn_Schusterman,Charles_Schusterman
Doug_Band,Bill_Clinton
Nádine,Celine_Dion
Deborah_L._Birx,Barack_Obama
Adolfo_Carrión_Jr.,Barack_Obama
Wayne_Berry,Ellnor_Grassby
Pankaj_Kapur,Dina_Pathak
Vishrava,Ilavida
Joe_McGinniss,Richard_Nixon
Harmon_Caldwell_Drew,Robert_F._Kennon
Tony_Benn,Geoffrey_Rippon
Daniel_O'Connell,"Sir_John_James,_1st_Baronet"
George_J._Mitchell,Barack_Obama
Mark_Twain,Olivia_Langdon_Clemens
Chester_Bowles,Kenneth_Keating
Jeff_Tracy,Bill_Paxton
E._Bronson_Ingram_II,Erskine_B._Ingram
Richard_Evans_Schultes,Oakes_Ames_(botanist)
Catherine_Dickens,Charles_Dickens
Abraham_Lincoln,Edward_Bates
"Sir_Thomas_Wheate,_2nd_Baronet","William_Godolphin,_Marquess_of_Blandford"
Lennart_Hjulström,Gunilla_Nyroos
Chellie_Pingree,Tom_Allen
Joe_Berinson,Brian_Burke_(Australian_politician)
Valéry_Giscard_d'Estaing,François_Léotard
Glenn_Cummings,Hannah_Pingree
Queen_Lurline,Princess_Ozma
Wayne_Berry,Greg_Cornwell
Orville_Freeman,John_F._Kennedy
Otto_Weininger,Arthur_Schopenhauer
Donald_Kerr,George_W._Bush
"William_Paulet,_1st_Marquess_of_Winchester","Edward_Seymour,_1st_Duke_of_Somerset"
Dasharatha,Sumitra
Barbara_Bush,Hillary_Clinton
D._M._Jayaratne,Mahinda_Rajapaksa
Leon_Keyserling,Harry_S._Truman
Audrey_F._Manley,Bill_Clinton
"Robert_Sidney,_2nd_Earl_of_Leicester",William_Morgan_(of_Tredegar)
John_Adams,John_Marshall
Mohammed_Reza_Shirazi,Mohammad_al-Husayni_al-Shirazi
Jon_Hulburd,Ben_Quayle
Joan_Collins,Peter_Holm
Sara_Roosevelt,James_Roosevelt_I
Joanna_Gash,Peter_Knott
Pierre_Lorillard_II,Pierre_Lorillard_IV
Brian_Morris_(judge),Barack_Obama
"Charles_Paulet,_2nd_Duke_of_Bolton","Henry_Somerset,_2nd_Duke_of_Beaufort"
"Robert_Sidney,_2nd_Earl_of_Leicester",Peter_Manwood
Mulan_(Disney_character),Jamie_Chung
Neville_Howse,Herbert_Pratten
Grover_Cleveland,William_Freeman_Vilas
Leslie_Grade,Bernard_Delfont
Samuel_Betts,John_Betts_(Connecticut_politician)
Jim_Letten,George_W._Bush
John_D._Rockefeller,Laura_Spelman_Rockefeller
Anne_Buydens,Joel_Douglas
Télesphore-Damien_Bouchard,Maurice_Duplessis
Pramod_Mahajan,Ram_Vilas_Paswan
Due_South_characters,Gordon_Pinsent
Nastassja_Kinski,Nikolai_Kinski
Warren_Cowan,Barbara_Rush
Daniel_Pfeiffer,Barack_Obama
Vladimir_Zhirinovsky,Viktor_Khristenko
Patricio_Aylwin,Eduardo_Frei_Ruiz-Tagle
Alphonso_Taft,William_Walter_Phelps
Tezcatlan_Miyahuatzin,Acamapichtli
Samba_(Krishna's_son),Lakshmanaa
Michael_Corleone,Sandra_Corleone
Birger_Jarl,Eric_XI_of_Sweden
Joseph_Fleck,Thomas_Hart_Benton_(painter)
Gena_Rowlands,John_Cassavetes
Carolina_Isakson_Proctor,Rosa_Helena_Álvarez_Yepes
Drewe_Henley,Felicity_Kendal
Kaikesi,Sumali
George_Gipps,Richard_Bourke
Peter_Whiteman,Kate_Whiteman
List_of_Swedish_football_transfers_winter_2014–15,Tom_Söderberg
Felix_Fuentebella,Felix_William_Fuentebella
Vyacheslav_Molotov,Joseph_Stalin
Gerald_S._McGowan,Bill_Clinton
Alfred_Girard,Joseph-Edmond_Robert
Catherine_M._Russell,Barack_Obama
Suvra_Mukherjee,Devisingh_Ransingh_Shekhawat
W._Averell_Harriman,Nelson_Rockefeller
Zachary_Taylor,Millard_Fillmore
Allen_Gellman,Groucho_Marx
Slobodan_Penezić,Miloš_Minić
Abel_Smith_(1717–1788),Richard_Barwell
Robert_Hay_Drummond,John_Potter_(bishop)
Sirimavo_Bandaranaike,J._R._Jayewardene
Anwar_Ibrahim,Driss_Jettou
Otto_von_Bismarck,Karl_Heinrich_von_Boetticher
Caitlin_Thomas,Nicolette_Macnamara
Francis_A._Nixon,Pat_Nixon
"George_Tryon,_1st_Baron_Tryon",Neville_Chamberlain
Ugo_La_Malfa,Riccardo_Lombardi
John_Hillen,George_W._Bush
Joseph_H._Walker,John_F._Andrew
Mim_Grey,Paul_McCartney
Sheikh_Mujibur_Rahman,Tajuddin_Ahmad
Ralph_Recto,Jose_Calingasan
Shahidan_Kassim,Najib_Razak
Robert_Peel,William_IV_of_the_United_Kingdom
Rashid_bin_Saeed_Al_Maktoum,Saeed_bin_Maktoum_bin_Hasher_Al_Maktoum
Alyque_Padamsee,Raisa_Padamsee
William_Chomsky,Carol_Chomsky
Winslow_Sargeant,Barack_Obama
Per_Ditlev-Simonsen,Svenn_Kristiansen
"Vere_Fane,_4th_Earl_of_Westmorland",Francis_St_John
Ichirō_Hatoyama,Yonezō_Maeda
Liu_Shaoqi,Mao_Zedong
William_Wilder,John_A._Thayer
List_of_The_Tribe_characters,Vanessa_Stacey
"John_Simon,_1st_Viscount_Simon","Sir_John_Gilmour,_2nd_Baronet"
Maurice_de_Rothschild,Adelheid_von_Rothschild
William_Ellery_Sr.,William_Robinson_(Rhode_Island)
Lewis_F._Powell_Jr.,Richard_Nixon
John_H._Mitchell,George_W._McBride
William_Byrd_II,William_Byrd_I
Edward_Dobson,Clara_Collet
Prescott_Bush,Abraham_A._Ribicoff
Mohamed_Abul-Khair,Osama_bin_Laden
Yuna_Ito,Celine_Dion
Audun_Lysbakken,Jens_Stoltenberg
Jason_Bourne,Robert_Ludlum
Victor_Ashe,George_W._Bush
Charles_Haughey,Jack_Belton
Leonard_Woodcock,Ronald_Reagan
Mine-a,Marian_Rivera
"Robert_Grosvenor,_1st_Baron_Ebury","Richard_Grosvenor,_2nd_Marquess_of_Westminster"
Samuel_Hanford,Daniel_Hoyt
Gamini_Dissanayake,Dingiri_Banda_Wijetunga
"James_Stanhope,_1st_Earl_Stanhope",Paul_Methuen_(diplomat)
Skrillex,Justin_Bieber
Yang_Ye,Emperor_Taizong_of_Song
Early_life_and_career_of_Thomas_Jefferson,John_Jay
Chien_Shih-Liang,Carl_Chien
William_Trousdale,Robert_C._Schenck
David_Laurence_MacLaren,Hugh_John_Flemming
Susan_Roosevelt_Weld,Ethel_Roosevelt_Derby
Sirimavo_Bandaranaike,Oliver_Ernest_Goonetilleke
Rhesa_Hawkins_Barksdale,George_H._W._Bush
Marilyn_Quayle,Dan_Quayle
Ulysses_S._Grant,Lot_M._Morrill
Zoltán_Tildy,Árpád_Szakasits
Margaery_Tyrell,Joffrey_Baratheon
Jeff_Stilwell,Michelangelo
Thomas_Fitch_(governor),Joseph_Platt
"Mildmay_Fane,_2nd_Earl_of_Westmorland","Francis_Fane,_1st_Earl_of_Westmorland"
Alexander_Liberman,Auguste_Perret
Tashlultum,Naram-Sin_of_Akkad
Robert_S._Stevens,John_G._Sawyer
Chase_Edmunds,James_Badge_Dale
Ronald_Lee_Gilman,Bill_Clinton
Slavko_Kvaternik,Ante_Pavelić
Paul_McKinney_(Pennsylvania_politician),Hardy_Williams
Carmela_Corleone,Vincent_Corleone
Grace_Adler,Debra_Messing
William_Henry_Harrison,John_Bell_(Tennessee_politician)
Safia_Shah,Idries_Shah
"Victor_Hervey,_6th_Marquess_of_Bristol",Lady_Juliet_Tadgell
Clifton_Daniel,Harry_S._Truman
Egil_Krogh,Richard_Nixon
William_Power_(Canadian_politician),Georges_Parent
Doctor_Waldman,Mary_Shelley
John_Mankiewicz,Don_Mankiewicz
Kimberly_Brady,Ken_Corday
Ronald_Reagan,George_H._W._Bush
Ali_ibn_Husayn_Zayn_al-Abidin,Shahrbanu
Nancy_Reagan,Rosalynn_Carter
Immortal_(Image_Comics),Abraham_Lincoln
Tippi_Hedren,Peter_Griffith
Nicholas_Henderson,Jimmy_Carter
Neil_Kinnock,Elizabeth_II
David_F._Levi,Ronald_Reagan
Finn_Blakstad,Gudolf_Blakstad
List_of_Disney's_Aladdin_characters,Oded_Fehr
Frank_Crean,Gough_Whitlam
Bridget_Prentice,Ed_Miliband
Kitty_Forman,Ashley_Peldon
Andrew_Leslie_(general),Justin_Trudeau
Steven_R._McQueen,Enrique_Iglesias
Richard_Lochhead,Fergus_Ewing
"Fred_Peart,_Baron_Peart",Michael_Foot
Vitalie_Pîrlog,Alexandru_Tănase
Ivor_Forbes_Guest,Ernest_Lucas_Guest
Patrick_M._Knapp_Schwarzenegger,Katherine_Schwarzenegger
John_D._Rockefeller,Laura_Spelman_Rockefeller
Joseph_Bradford_(preacher),John_Wesley
Leónidas_Plaza,Eloy_Alfaro
Henry_H._Fowler,Lyndon_B._Johnson
Jane_L._Kelly,Barack_Obama
Nathan_Goff_Jr.,Davis_Elkins
May_Pang,John_Lennon
Elizur_Goodrich,Jonathan_Brace
"John_Campbell,_9th_Duke_of_Argyll",William_Ewart_Gladstone
"Amelia_Osborne,_Marchioness_of_Carmarthen","Robert_Darcy,_4th_Earl_of_Holderness"
Daniel_Kellogg_(settler),Nicholas_Hoyt
John_Robertson_(New_South_Wales_Premier),Geoffrey_Eagar
Sheppard_Solomon,Celine_Dion
William_Allen_Walsh,Robert_Smeaton_White
Antonia_Handler_Chayes,Abram_Chayes
Joseph_P._Kennedy_Sr.,James_M._Landis
Ahilawati,Bhima
Sylvia_Llewelyn_Davies,Angela_du_Maurier
William_Randolph_Hearst,George_Hearst
Franklin_D._Roosevelt,Wiley_Blount_Rutledge
Mário_Soares,Aníbal_Cavaco_Silva
Daniel_Hoyt,Joseph_Platt
Hildebrand_Gurlitt,Cornelius_Gurlitt_(art_historian)
Samuel_Hanford,Joseph_Platt
Stephen_R._Bradley,Nathaniel_Niles_(politician)
Abdul_Kallon,Barack_Obama
Jiang_Zemin,Li_Peng
Jacqueline_Kennedy_Onassis,Mamie_Eisenhower
Samuel_Nelson,John_Tyler
"Sir_John_Shelley,_5th_Baronet","George_Edgcumbe,_1st_Earl_of_Mount_Edgcumbe"
Eric_Turner_(singer),Avicii
Lamar_Alexander,Bill_Frist
Norman_Cameron_(politician),Edward_Braddon
Henry_Paulson,George_W._Bush
Steven_K._Galson,Barack_Obama
Julie_Cooper_(The_O.C.),Josh_Schwartz
"Charles_Grey,_2nd_Earl_Grey",Lord_William_Russell
"George_Herbert_Walker,_Jr.",George_Herbert_Walker_IV
Frank_Minis_Johnson,Jimmy_Carter
Frederic_B._Ingram,John_R._Ingram_(businessman)
Henry_Lovell,John_Thornton_(Canadian_politician)
Dean_Stockwell,Guy_Stockwell
Soundz,Justin_Bieber
Pietro_Grasso,Sergio_Mattarella
Otto_von_Bismarck,Leo_von_Caprivi
Victoria_Price,V.B._Price
He_Long,Mao_Zedong
John_Bettesworth-Trevanion,Henry_Swann
Jesse_Lee_Kercheval,Charles_Dickens
David_Jove,Lotus_Weinstock
Matthew_Lyon,Anthony_New
Louise_Botting,Douglas_Botting
Huni,Sneferu
Zulfikar_Ali_Bhutto,Yahya_Khan
Elizabeth_Schuyler_Hamilton,Peggy_Schuyler
Jocelyn_Hambro,"Margaret_Innes-Ker,_Duchess_of_Roxburghe"
Eliphalet_Lockwood_(deacon),James_Lockwood_(Connecticut_politician)
Johann_II_(Habsburg-Laufenburg),Johann_I_(Habsburg-Laufenburg)
Andi_Eigenmann,Cherie_Gil
Alexander_the_Great,Philip_II_of_Macedon
María_Cristina_Arango_Vega,Cecilia_Caballero_Blanco
Arthur_Coles,Jo_Gullett
List_of_NCIS_characters,David_McCallum
Michael_Eisner,Bob_Iger
Josephine_Teo,Lee_Hsien_Loong
Andrew_Jackson,Mahlon_Dickerson
Cynthia_Hedge-Morrell,Jared_Brossett
Franklin_D._Roosevelt,Frank_Murphy
Charles_Kerruish,Elizabeth_II
Juba_II,Cleopatra_Selene_II
Matiu_Rata,Tapihana_Paraire_Paikea
William_H._Donaldson,George_W._Bush
Jean_Kennedy_Smith,Bill_Clinton
Porter_Goss,Connie_Mack_IV
Diane_Chambers,Frasier_Crane
Herbert_Putnam,Dwight_D._Eisenhower
Ray_Farabee,Helen_J._Farabee
Anne_Hutchinson,George_W._Bush
Adolfo_Suárez,Francisco_Franco
Sally_Hemings,James_Hemings
JV_Ejercito,Jinggoy_Estrada
John_Paul_Getty_Jr.,Gordon_Getty
Abby_May,Amos_Bronson_Alcott
Eleanor_Coppola,Francis_Ford_Coppola
Bonar_Law,Austen_Chamberlain
Richard_Bland_Lee,Henry_Lee_III
Edith_Roosevelt,Benjamin_Odell_(politician)
Thomas_Hobbes,Francis_Bacon
Timothy_Pickering,John_Quincy_Adams
Samuel_Hanford,James_Lockwood_(Connecticut_politician)
Mary_Todd_Lincoln,Mary_Harlan_Lincoln
Reginald_Claypoole_Vanderbilt,Thomas_E._Davis
Horace_Hildreth,Frederick_G._Payne
Samuel_Hanford,James_Lockwood_(Connecticut_politician)
Eric_J._Boswell,Barack_Obama
John_Platt_(settler),Walter_Hoyt
Bess_Truman,Franklin_D._Roosevelt
Robert_F._Chapman,Richard_Nixon
Theodore_Olson,Ronald_Reagan
"Edward_Smith-Stanley,_14th_Earl_of_Derby","John_Russell,_1st_Earl_Russell"
Ariwara_no_Narihira,Princess_Ito
Carmela_Corleone,Vincent_Corleone
"Mark_Price,_Baron_Price",Francis_Maude
Frank_Keating,Ronald_Reagan
Wendi_Deng_Murdoch,Rupert_Murdoch
Adam_Phillips_(musician),Cher
Edward_H._Levi,William_B._Saxbe
Jeremy_Horton,Ken_Corday
Sherman_Minton,Harry_S._Truman
Joseph_Binette,Gustave_Évanturel
Tim_Johnson_(South_Dakota_politician),Larry_Pressler
Patrick_Hemingway,Ernest_Hemingway
Gerald_Ford,William_E._Simon
Raj_Babbar,Anup_Soni
István_Tisza,Teodor_Pejačević
Rita_Bennett,Debra_Morgan
George_Jay_Gould_I,Edith_Kingdon
Mara_Jade,Shannon_McRandle
"Francis_Hastings,_2nd_Earl_of_Huntingdon","Henry_Grey,_1st_Duke_of_Suffolk"
Craig_Roberts_Stapleton,Charles_Rivkin
James_J._Couzens,John_C._Lodge
James_G._Blaine,James_A._Garfield
Francis_Pangilinan,Benigno_Aquino_III
Morton_Ira_Greenberg,Ronald_Reagan
Al-Muhtadee_Billah,Hassanal_Bolkiah
Maureen_McTeer,Geills_Turner
Robert_Kraft,Myra_Kraft
Wilhelmina_Slater,Vanessa_Williams
Lucius_Vorenus_(Rome_character),Niobe_of_the_Voreni
Tony_Blair,Phil_Wilson_(British_politician)
Arthur_Eve,Crystal_Peoples
Ratna_Pathak,Shahid_Kapoor
Henry_Cabot_Lodge,John_W._Weeks
Marc_Coppola_(actor),Gian-Carlo_Coppola
Jawaharlal_Nehru,Vallabhbhai_Patel
Thomas_Benedict_(II),Samuel_Fitch
Bess_Meredyth,Wilfred_Lucas
Indrajith_Sukumaran,Prithviraj_Sukumaran
Anthony_J._Celebrezze,Lester_LeFevre_Cecil
Ehud_Olmert,Aliza_Olmert
"Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury",William_Ewart_Gladstone
"Sampson_Eardley,_1st_Baron_Eardley","Sir_John_Hynde_Cotton,_4th_Baronet"
Tomas_Altamirano_Duque,Guillermo_Ford
Paul_Davis_(singer),Marie_Osmond
David_Lloyd_George,T._P._O'Connor
George_Fane_(of_Burston),"Francis_Fane,_1st_Earl_of_Westmorland"
Rosalind_Shand,Tom_Parker_Bowles
Samuel_Fitch,James_Lockwood_(Connecticut_politician)
Tokugawa_Hidetada,Emperor_Go-Yōzei
Richard_Lawson_(actor),Solange_Knowles
Kristin_Nelson,Mark_Harmon
Richard_Franklin_Boulware_II,Barack_Obama
John_A._Scali,George_H._W._Bush
Harry_Chandler,Mike_Chandler
Josiah_Bartlett,John_Taylor_Gilman
Jeanne_L._Phillips,George_W._Bush
Paul_Crouch,Brandon_Crouch
Mimi_Smith,George_Toogood_Smith
William_Schofield,William_Howard_Taft
Patricia_McMahon_Hawkins,George_W._Bush
David_Birkin,Charlotte_Gainsbourg
Fisz,Emade
"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon",Ronald_Armstrong-Jones
Richard_D._Zanuck,Lili_Gentle
Richard_Swett,Bill_Clinton
Barbara_Snelling,Howard_Dean
Ai_Qing,Pierre-Auguste_Renoir
Bibliography_of_Ulysses_S._Grant,Abraham_Lincoln
Russ_Feingold,Barack_Obama
Carol_Los_Mansmann,Ronald_Reagan
John_Joseph_Gibbons,Richard_Nixon
Vladimir_Harkonnen,Ian_McNeice
Joan_Barry_(American_actress),Charlie_Chaplin
"Henry_Labouchere,_1st_Baron_Taunton","Edward_Stanley,_15th_Earl_of_Derby"
Poonam_Sinha,Shatrughan_Sinha
William_Shadrach_Knox,Butler_Ames
Turid_Birkeland,Jens_Stoltenberg
Joseph_Birchard,Joseph_Platt
"Thomas_Howard,_1st_Earl_of_Berkshire",Thomas_Fanshawe
Robert_F._Rossiter_Jr.,Barack_Obama
Friedrich_Wilhelm_Foerster,Woodrow_Wilson
"Arthur_Porritt,_Baron_Porritt","Bernard_Fergusson,_Baron_Ballantrae"
Robert_Viharo,Jeane_Manson
Merric_Boyd,John_Perceval
Lydia_Hearst,Amanda_Hearst
Frank_C._Damrell_Jr.,Bill_Clinton
Daniel_Bogden,Barack_Obama
Marcus_Morton_(judge),Ebenezer_R._Hoar
Ganesh_Naik,Manda_Vijay_Mhatre
Ralph_Miliband,Marion_Kozak
Ben_Fernandez,Richard_Nixon
Lukman_Sardi,Idris_Sardi
List_of_Modern_Family_characters,Kevin_Daniels
Ngô_Đình_Nhu,Ngô_Đình_Khả
Moeenuddin_Ahmad_Qureshi,Benazir_Bhutto
William_A._Ashbrook,Martin_L._Smyser
James_Florio,Christine_Todd_Whitman
Tiffanie_DeBartolo,Jed_York
Samuel_Kellogg,Joseph_Platt
Pedro_Rosselló,Víctor_David_Loubriel
Bertie_Ahern,Joe_Costello_(politician)
Józef_Piłsudski,Maciej_Rataj
Robert_J._Dieter,Barack_Obama
Charles_Bertie_(senior),Robert_Howard_(playwright)
Gail_D._Mathieu,Barack_Obama
Henry_Barnard,Andrew_Johnson
Mildred_Methvin,Charles_Milton_Cunningham
Christen_Sørensen_Longomontanus,Tycho_Brahe
Frederick_Hinde_Zimmerman,Harry_Hinde
William_Goode_(politician),Roger_Atkinson_Pryor
T._Coleman_du_Pont,"Thomas_F._Bayard,_Jr."
"James_Scott,_1st_Duke_of_Monmouth",Lucy_Walter
Lucretia_Garfield,James_A._Garfield
"Thomas_Villiers,_1st_Earl_of_Clarendon",George_II_of_Great_Britain
Kate_Hobhouse,George_G._Weston
Perry_Richardson_Bass,Hyatt_Bass
Jacqueline_Kennedy_Onassis,John_F._Kennedy
Olaf_II_of_Norway,Cnut_the_Great
"Thomas_Robinson,_2nd_Baron_Grantham",Charles_James_Fox
Vilhelmine_Ullmann,Mathilde_Schjøtt
Courtney_Kennedy_Hill,Robert_F._Kennedy
Júnior_(Filipino_singer),Rocío_Dúrcal
Nancy_Pelosi,Paul_Pelosi
George_N._Briggs,Henry_W._Dwight
"Elizabeth_Percy,_Duchess_of_Northumberland","Hugh_Percy,_2nd_Duke_of_Northumberland"
Yaqub_Eyyubov,Ilham_Aliyev
Princess_Leia,Lisa_Fuson
Tsutomu_Hata,Kiichi_Miyazawa
Hew_Whitefoord_Dalrymple,Henry_Edward_Fox
William_Charles_Windeyer,Robert_Wisdom_(New_South_Wales_politician)
Warren_Christopher,Jimmy_Carter
Karen_Mack,Jerome_D._Mack
Sylvia_Llewelyn_Davies,Arthur_Llewelyn_Davies
Chris_Scruggs,Michael_Nesmith
Randy_Babbitt,Barack_Obama
William_Makepeace_Thackeray,Charles_Dickens
Jeff_Shesol,Bill_Clinton
Thomas_C._Love,Millard_Fillmore
Gloria_Guinness,Victoria_Niarchos
Chandrani_Bandara_Jayasinghe,Ranil_Wickremesinghe
John_Betts_(Connecticut_politician),Joseph_Platt
James_Lockwood_(Connecticut_politician),John_Benedict
"Robert_de_Beaumont,_2nd_Earl_of_Leicester",Henry_II_of_England
Josiah_Bartlet,Martin_Sheen
John_Faulkner,Robert_Hill_(Australian_politician)
William_A._Ekwall,Nan_Wood_Honeyman
Eugene_V._Rostow,Ronald_Reagan
Mehdi_Bazargan,Shapour_Bakhtiar
Teena_Marie,Marvin_Gaye
Charles-Eugène_Panet,Hector_Fabre
Ernst_Nolte,Gerhard_Löwenthal
Lokanath_Misra,Srinivas_Kumar_Sinha
James_Lockwood_(Connecticut_politician),Samuel_Comstock
"George_Lambert,_1st_Viscount_Lambert",Cedric_Drewe
Alexander_Haig,Ronald_Reagan
Clement_Attlee,Winston_Churchill
Tom_Corbett,George_H._W._Bush
Harris_B._McDowell_Jr.,William_V._Roth_Jr.
Michele_Dotrice,Kay_Dotrice
Park_Chung-hee,Yun_Posun
Edith_Frank,Otto_Frank
"Michael_Havers,_Baron_Havers",Cyril_Black
Ashwatthama,Drona
2006–07_Everton_F.C._season__Phil_Neville__1,Phil_Neville
M._Larry_Lawrence,Bill_Clinton
Lori_Lively,Blake_Lively
Wang_Yeping,Liu_Yongqing
Nathaniel_Clarke_Wallace,Archibald_Campbell_(Canadian_politician)
Nisha_Desai_Biswal,Barack_Obama
Shawn_Everett,Julian_Casablancas
Joseph_P._Kennedy_Sr.,James_M._Landis
"Thomas_Howard,_1st_Earl_of_Berkshire","William_Knollys,_1st_Earl_of_Banbury"
Konrad_Bernheimer,Otto_Bernheimer
William_Gibbs_McAdoo,Woodrow_Wilson
"William_Paulet,_1st_Marquess_of_Winchester","Edward_Seymour,_1st_Duke_of_Somerset"
José_P._Laurel,Sergio_Osmeña
Irina_Derevko,Michael_Vaughn
Moeletsi_Mbeki,Thabo_Mbeki
Benjamin_Franklin,Thomas_Mifflin
Charles_O'Neal,Tatum_O'Neal
Myles_Frechette,Ronald_Reagan
Michael_Sullivan_(U.S._Attorney),George_W._Bush
Lisbet_Palme,Aina_Erlander
James_Olmsted,Thomas_Betts
James_Lloyd_(Massachusetts_politician),John_Quincy_Adams
Eugene_Scanlon,Thomas_F._Lamb
Tessa_Kennedy,Dominick_Elwes
Henry_Abel_Smith,John_Lavarack
Man-At-Arms,Jon_Cypher
Philip_Hamilton,Philip_Jeremiah_Schuyler
Hershel_Greene,Robert_Kirkman
Charles_Mackellar,Richard_O'Connor_(politician)
Shaad_Randhawa,Vindu_Dara_Singh
Rosa_Gumataotao_Rios,Barack_Obama
Jill_Biden,Barack_Obama
Harvey_Pitt,George_W._Bush
Nicholas_F._Brady,George_H._W._Bush
Pete_Geren,George_W._Bush
List_of_Monk_characters,Jarrad_Paul
Michael_Corleone,Tom_Hagen
Michael_Wernick,Justin_Trudeau
Michele_Leonhart,George_W._Bush
Henare_Tomoana,Wi_Pere
Alyque_Padamsee,Raisa_Padamsee
Anna_Torv,Lachlan_Murdoch
Ronald_Reagan,Jane_Wyman
Thomas_Jefferson,George_Clinton_(vice_president)
Tokugawa_Ieyasu,Emperor_Go-Yōzei
Brian_Rix,Elspet_Gray
"Vere_Fane,_4th_Earl_of_Westmorland",Mary_II_of_England
William_Howard_Taft,Franklin_MacVeagh
Hugh_D._Auchincloss,Hugh_Auchincloss_Steers
Rosalind_Shand,Edith_Marguerite_Harrington
Stuart_Alan_Jones,Russell_T_Davies
Ayesha_Dutt,Jackie_Shroff
Birger_Jarl,Matilda_of_Holstein
Fred_Ball,Lucie_Arnaz
Doug_Risebrough,Chuck_Fletcher
