Shobha_Mohan,Anu_Mohan
Héctor_Alterio,Ernesto_Alterio
Robert_Gray_(bishop_of_Bristol),Robert_Gray_(bishop_of_Cape_Town)
Veronica_Lario,Barbara_Berlusconi
Julia_Foster,Ben_Fogle
Subbalakshmi,Thara_Kalyan
Kuei_Chih-Hung,Ming_Beaver_Kwei
Trudie_Styler,Mickey_Sumner
John_Thackray_Bunce,Kate_Bunce
Kirk_Douglas,Michael_Douglas
Kathy_Fields,Natalie_Lander
Stephen_Wheeler_Downey,Sheridan_Downey
Sunny_von_Bülow,Cosima_von_Bülow_Pavoncelli
John_Huston,Anjelica_Huston
Krishna_Kanta_Handique,Bijoy_Krishna_Handique
Anthony_N._Brady,Nicholas_Frederic_Brady
Javed_Siddiqui,Lubna_Salim
Tere_Ríos,Dick_Versace
Robert_Stevenson_(civil_engineer),Alan_Stevenson
Rudolf_Krefting,Kristian_Krefting
Friedrich_Wilhelm_Raiffeisen,Amalie_Raiffeisen
"Louisa_Hamilton,_Duchess_of_Abercorn","Louisa_Montagu_Douglas_Scott,_Duchess_of_Buccleuch"
Sumithra_(actress),Nakshatra_(actress)
Harry_Wilson_(Louisiana_politician),Justin_Wilson_(chef)
David_Fleeshman,Richard_Fleeshman
Maurice_Barrymore,John_Barrymore
Katharine_Graham,Donald_E._Graham
Art_Linkletter,Jack_Linkletter
"Charles_Paulet,_2nd_Duke_of_Bolton","Harry_Powlett,_4th_Duke_of_Bolton"
"Sir_Gilbert_Elliot,_2nd_Baronet,_of_Minto",Jean_Elliot
Benito_Mussolini,Vittorio_Mussolini
Alphonse_J._Jackson,Lydia_P._Jackson
Elizabeth_Schuyler_Hamilton,William_S._Hamilton
Kunti-Bhoja,Kunti
Ponnambalam_Arunachalam,Arunachalam_Mahadeva
Sir_Richard_Pole,Reginald_Pole
Betty_Fox,Terry_Fox
Rex_Applegate,Shannon_Applegate
Charles_Colson,Emily_Colson
Robin_Chase,Cameron_Russell
Molly_Drake,Nick_Drake
Betty_Ford,John_Gardner_Ford
Emmeline_Pankhurst,Adela_Pankhurst
Puzur-Suen,Ur-Zababa
Kim_Edward_Beazley,Kim_Beazley
Samuel_John_Hazo,Samuel_Hazo
Tatineni_Prakash_Rao,T._L._V._Prasad
Robert_Hotung,George_Ho
Dwarka_Prasad_Mishra,Brajesh_Mishra
Byron_White,Nancy_White_(field_hockey)
Farid_Mostafavi,Sohrab_Kashani
Don_Arden,Sharon_Osbourne
S._A._Ashokan,Vincent_Asokan
Thoogudeepa_Srinivas,Darshan_(actor)
Claire_Clairmont,Allegra_Byron
Malcolm_Glazer,Bryan_Glazer
Zhang_Zuolin,Zhang_Xueliang
Samuel_Northrup_Castle,James_Bicknell_Castle
María_Cristina_Arango_Vega,Andrés_Pastrana_Arango
Cornelius_Vanderbilt_III,Cornelius_Vanderbilt_IV
Jimmy_Hanley,Jeremy_Hanley
Carmine_Coppola,August_Coppola
Margaret_Lockwood,Julia_Lockwood
Hiram_Richard_Hulse,Frederick_S._Hulse
John_B._Emerson,Jacqueline_Emerson
Charles_de_Gaulle,Philippe_de_Gaulle
Tashlultum,Enheduanna
Lucrezia_Landriani,Caterina_Sforza
David_Hostetter,Theodore_R._Hostetter
Rupert_Murdoch,Elisabeth_Murdoch_(businesswoman)
Robert_Barrington-Ward,Mark_Barrington-Ward
Stephen_Wheeler_Downey,June_Downey
Lin_Blakley,Claudie_Blakley
André_Schiffrin,Anya_Schiffrin
Josephine_Wayne,Michael_Wayne
Govan_Mbeki,Thabo_Mbeki
Berthe_Bénichou-Aboulker,José_Aboulker
Margaret_Trudeau,Alexandre_Trudeau
"Sir_John_Gladstone,_1st_Baronet",William_Ewart_Gladstone
Andrew_Carnegie,Margaret_Carnegie_Miller
Tom_Holland_(director),Josh_Holland
Kees_van_Kooten,Kim_van_Kooten
Evelyn_de_Rothschild,Anthony_James_de_Rothschild
Terry_Marcel,Rosie_Marcel
Lyndon_B._Johnson,Lynda_Bird_Johnson_Robb
Alexander_Cassatt,Edward_B._Cassatt
Viktor_Orbán,Gáspár_Orbán
John_Grey_(land_agent),Josephine_Butler
Alex_Timpson,Edward_Timpson
"George_Pack,_Jr.",George_Willis_Pack
George_Herbert_Walker,Dorothy_Walker_Bush
Charles_W._Goodyear,Anson_Goodyear
Michele_Dotrice,Sarah_Woodward
"Oliver_Ames,_Sr.",Oakes_Ames
Ladislav_Pejačević,Teodor_Pejačević
Humberto_Zurita,Sebastián_Zurita
Eleanor_Coppola,Sofia_Coppola
William_McEwan,Margaret_Greville
Elena_Varzi,Eleonora_Vallone
Chancy_Croft,Eric_Croft
Fanny_Stevenson,Lloyd_Osbourne
Elia_Kazan,Nicholas_Kazan
Abraham_Lincoln_(captain),Thomas_Lincoln
H._Bert_Mack,Earle_I._Mack
Andrew_Keir,Julie_T._Wallace
Claus_Toksvig,Sandi_Toksvig
Sabyasachi_Chakrabarty,Arjun_Chakrabarty
Idris_(prophet),Methuselah
William_Rice_(1788),William_Rice_(Methodist_minister)
Henry_Laurens,John_Laurens
Motilal_Nehru,Vijaya_Lakshmi_Pandit
Ivor_Francis,Genie_Francis
Gai_Waterhouse,Tom_Waterhouse
Judy_Pace,Julia_Pace_Mitchell
Andrija_Hebrang_(father),Andrija_Hebrang_(son)
Arvin_Sloane,Nadia_Santos
Srima_Dissanayake,Navin_Dissanayake
Paul_McCartney,Stella_McCartney
William_Cortenus_Schenck,Robert_C._Schenck
John_Madison,Ambrose_Madison
Jerry_Buss,Jeanie_Buss
Herman_Shooster,Stephen_Shooster
David_Railton,Ruth_Railton
Alfred_A._Knopf_Sr.,"Alfred_A._Knopf,_Jr."
Marcheline_Bertrand,Angelina_Jolie
Ben_Feleo,Johnny_Delgado
Iqbal_Durrani,Mashaal_Durrani
David_Hunter_Riddle,Matthew_Brown_Riddle
Tavleen_Singh,Aatish_Taseer
Hubba_bint_Hulail,Abd-al-Uzza_ibn_Qusai
Anthony_Head,Daisy_Head
Qazi_Abdul_Majeed_Abid,Fahmida_Mirza
Richard_M._Daley,Patrick_R._Daley
Charles_E._Bohlen,Avis_Bohlen
Richard_Aluwihare,Ena_de_Silva
Waseem_Ahmed_(journalist),Daniyal_Waseem
Simeon_Lord,George_Lord
"Sir_John_Gilmour,_3rd_Baronet","Sir_John_Gilmour,_4th_Baronet"
Alain_Elkann,Ginevra_Elkann
Jonathan_Hunt_(Vermont_congressman),Leavitt_Hunt
Donovan,Donovan_Leitch_(actor)
Paul_Johnson_(writer),Luke_Johnson_(businessman)
Tokugawa_Ieyasu,Tokugawa_Hidetada
Betty_Shabazz,Attallah_Shabazz
Charles_Marsh,George_Perkins_Marsh
Jinggoy_Estrada,Julian_Estrada
Godfrey_Haggard,Stephen_Haggard
Christopher_Plummer,Amanda_Plummer
Tom_Hayden,Troy_Garity
William_Thaw_Sr.,Alice_Cornelia_Thaw
Barbara_Hutton,Lance_Reventlow
Edgar_Elbakyan,Armen_Elbakyan
James_Cobban,Helena_Cobban
James_T._Rutnam,Chandran_Rutnam
Richard_Bartholomew,Pablo_Bartholomew
"Frances_Bowes-Lyon,_Countess_of_Strathmore_and_Kinghorne",Patrick_Bowes-Lyon
Mary_Todd_Lincoln,William_Wallace_Lincoln
John_Alsop,Rufus_King
Shaukat_Kaifi,Shabana_Azmi
Abigail_Adams,John_Quincy_Adams
Johan_H._Andresen_jr.,Alexandra_Andresen
Reggie_Candappa,Neela_Marikkar
O._Wayne_Rollins,Gary_Rollins
Crosby_Stuart_Noyes,Frank_Brett_Noyes
Claiborne_Pell,Julia_Pell
Lakshmi_Mittal,Vanisha_Mittal
William_Dodd_(ambassador),Martha_Dodd
Jack_Melloy,Elaine_Darling
Paul_Sarbanes,John_Sarbanes
John_Charles_Molteno,James_Tennant_Molteno
Rex_Harrison,Noel_Harrison
Arthur_Wirtz,Bill_Wirtz
G._Narasimhan,N._Ravi
Johnny_Brown_(actor),Sharon_Brown_(actress)
Robert_F._Kennedy,Christopher_G._Kennedy
Alexander_Hamilton_(general),Alexander_Hamilton_(priest)
Kirsten_Cohen,Jimmy_Cooper_(The_O.C.)
Younes_Nazarian,David_Nazarian
Neville_Howse,John_Howse
Charles-Aimé_Kirkland,Marie-Claire_Kirkland
Elizabeth_Dickens,Frederick_Dickens
"Alpheus_Spring_Packard,_Sr.",William_Alfred_Packard
Malcolm_X,Attallah_Shabazz
James_H._Ganong,Howard_P._Whidden
Freddie_Jones,Toby_Jones
Arthur_Ochs_Sulzberger,Arthur_Ochs_Sulzberger_Jr.
Vinay_Chandra_Maudgalya,Madhavi_Mudgal
Philip_Alston_(counterfeiter),Peter_Alston
Steve_Lewis_(racing),Michael_James_Lewis
Ted_Kennedy,Kara_Kennedy
Vijaya_Nirmala,Naresh_(actor)
Ji_Pengfei,Ji_Shengde
Pat_Carroll_(actress),Tara_Karsian
Cassius_Marcellus_Clay_(politician),Mary_Barr_Clay
Evel_Knievel,Robbie_Knievel
Cheng_Pei-pei,Eugenia_Yuan
Birger_Jarl,Rikissa_Birgersdotter
Rahmonberdi_Madazimov,Urinboy_Rahmonberdievich_Rakhmonov
Gordon_Gray_(politician),Burton_C._Gray
Harry_Morgan_(Dexter),Debra_Morgan
Henry_Michell_Wagner,Arthur_Wagner
Zhang_Zuolin,Zhang_Xueming
Beau_Bridges,Jordan_Bridges
Rajashree_Birla,Kumar_Mangalam_Birla
George_Dement,Tim_Dement
Anisa_Makhlouf,Bashar_al-Assad
Rikard_Kaarbø,Ragnhild_Kaarbø
Louise_Botting,Anna_Botting
Chau_Siu-ki,Chau_Tsun-nin
Richard_Asher,Peter_Asher
Andrea_Heinemann_Simon,Joanna_Simon_(mezzo-soprano)
Sydney_Sturgess,Melanie_Morse_MacQuarrie
Theodore_Roosevelt_Jr.,Theodore_Roosevelt_III
Erling_Persson,Stefan_Persson_(magnate)
Dharmendra,Sunny_Deol
Autumn_Phillips,Savannah_Phillips
Chiranjeevi,Ram_Charan
Freddie_Webb,Pinky_Webb
I._Stanford_Jolley,Stan_Jolley
Feng_Youlan,Zong_Pu
Tokugawa_Tsunayoshi,Tokugawa_Ienobu
Conrad_Grayson,Charlotte_Grayson
Salwa_Al_Katrib,Aline_Lahoud
Waheed_Murad,Adil_Murad
Newell_Dwight_Hillis,Marjorie_Hillis
George_Cawkwell,Simon_Cawkwell
Fathia_Nkrumah,Samia_Nkrumah
Eric_Harrison,Shirley_Walters
Robert_Robinson_(broadcaster),Lucy_Robinson_(actress)
Sheriff_Jim_Valenti,Kyle_Valenti
Nancy_Gates,Chip_Hayes
Elisabeth_Furse,Anthony_Haden-Guest
George_Hamilton_(actor),Ashley_Hamilton
Jules_C._Stein,Jean_Stein
William_Thomas_Waggoner,Electra_Waggoner
Hugh_Hefner,Christie_Hefner
Nutan,Mohnish_Bahl
"Mary_Curzon,_Baroness_Curzon_of_Kedleston",Lady_Cynthia_Mosley
Harish_Kapadia,Nawang_Kapadia
Louis_de_Brézé,Françoise_de_Brézé
Gail_Zappa,Ahmet_Zappa
Augusto_Pinochet,Lucía_Pinochet
Sam_E._Rork,Ann_Rork_Light
Maurice_R._Greenberg,Evan_G._Greenberg
Thomas_Douglas_Percy_Holden,Thomas_Sinclair_Holden
Lito_Legaspi,Kier_Legaspi
Joan_Rivers,Melissa_Rivers
Ahmed_Seif_El-Islam,Mona_Seif
Andrew_J._McKenna,Andrew_McKenna
Hiram_Bingham_II,Hiram_Bingham_III
Stevens_Thomson_Mason_(Virginia),John_Thomson_Mason_(1787–1850)
Wan_Li,Wan_Jifei
Aruṇa,Sampati
Phillip_Wright,Judith_Wright
"Vere_Fane,_4th_Earl_of_Westmorland","John_Fane,_7th_Earl_of_Westmorland"
Thomas_Duckett_Boyd,David_French_Boyd
Patricia_Neal,Tessa_Dahl
Yazathingyan_of_Pagan,Ananda_Pyissi
Rupilia,Faustina_the_Elder
D._Rajendra_Babu,Nakshatra_(actress)
Giacomo_Rossi_Stuart,Kim_Rossi_Stuart
Mobarak_Hossain_Khan,Reenat_Fauzia
Avrahm_Yarmolinsky,Adam_Yarmolinsky
Mark_Curtis_(broadcaster),Alexandra_Curtis
Amala_Shankar,Ananda_Shankar
Harry_Stockwell,Dean_Stockwell
List_of_minor_The_X-Files_characters,List_of_minor_The_X-Files_characters
Jagat_Narain,Vijay_Kumar_Chopra
George_Palmer_Putnam,Mary_Corinna_Putnam_Jacobi
Abdul_Jabbar_Khan,Abu_Zafar_Obaidullah
Kevin_Parsons_Sr.,Kevin_Parsons_(politician)
Mayer_Amschel_Rothschild,Salomon_Mayer_von_Rothschild
Robin_Padilla,Kylie_Padilla
William_Cortenus_Schenck,James_F._Schenck
Antony_Booth,Lauren_Booth
Khedouri_Zilkha,Maurice_Zilkha
Charles_Rothschild,Miriam_Rothschild
Ron_Paul,Rand_Paul
Hubba_bint_Hulail,Abd_Manaf_ibn_Qusai
S._Parker_Gilbert,David_Gilbert_(author)
Nancy_Reagan,Michael_Reagan
Charles_Manson,Mary_Brunner
Robert_B._Dickey,Arthur_Rupert_Dickey
John_Floyer_(physician),John_Floyer_(Tamworth_MP)
David_Humphreys_Storer,Francis_Humphreys_Storer
Aladi_Aruna,Poongothai_Aladi_Aruna
"Arthur_Nicolson,_1st_Baron_Carnock","Erskine_Nicolson,_3rd_Baron_Carnock"
Chad_McQueen,Steven_R._McQueen
Anthony_Montague_Browne,Justin_Welby
Lewy_Pattinson,William_Frederick_Pattinson
Elyse_Knox,Mark_Harmon
C._P._Scott,Edward_Taylor_Scott
Vito_Corleone,Connie_Corleone
William_S._Halstead,Dirck_Halstead
"Ernest_Simon,_1st_Baron_Simon_of_Wythenshawe",Brian_Simon
Robert_de_Rothschild,Alain_de_Rothschild
Zeng_Xianzhi,Ye_Xuanning
Joseph_Cabell_Breckinridge_Sr.,Henry_Skillman_Breckinridge
Robert_Peel,"Arthur_Peel,_1st_Viscount_Peel"
Mary_Jo_Deschanel,Emily_Deschanel
Solomon_Joel,Dudley_Joel
Martha_Ross,Simon_Ross
Claude_Corea,Harindra_Corea
Ham_(son_of_Noah),Phut
Harekrushna_Mahatab,Bhartruhari_Mahtab
Ashraf_Ghani,Mariam_Ghani
Constance_Lloyd,Cyril_Holland
Theodore_Roosevelt_Jr.,Cornelius_V.S._Roosevelt
"Thomas_Howard,_1st_Earl_of_Berkshire",Robert_Howard_(playwright)
"Henry_Carey,_1st_Baron_Hunsdon","Robert_Carey,_1st_Earl_of_Monmouth"
Joe_Ricketts,Thomas_S._Ricketts
Oszkár_Jászi,Andrew_Jaszi
Daphne_Moon,Niles_Crane
Frank_G._Carpenter,John_Carpenter_(athlete)
Henry_Clay_Frick,Helen_Clay_Frick
Guion_Griffis_Johnson,Benton_Johnson
George_Whitman,Sylvia_Beach_Whitman
John_Woodvine,Mary_Woodvine
Hilton_Cheong-Leen,Flora_Cheong-Leen
Rebecca_West,Anthony_West_(author)
Kyrano,Tin-Tin_Kyrano
Giuseppe_Garibaldi,Ricciotti_Garibaldi
Abdulhadi_al-Khawaja,Zainab_al-Khawaja
Isaac_Lankershim,James_Boon_Lankershim
Kamal_(director),Jenuse_Mohamed
Joseph_Newmark,Myer_J._Newmark
W._J._M._Lokubandara,Udith_Lokubandara
Menaka_(actress),Keerthy_Suresh
Henry_Neville_(Gentleman_of_the_Privy_Chamber),Edward_Neville
"Thomas_Grey,_1st_Marquess_of_Dorset",Eleanor_Grey
Tessa_Dahl,Sophie_Dahl
John_Rolfe,Thomas_Rolfe
Jacques_Doillon,Lou_Doillon
Mirza_Ghulam_Murtaza,Mirza_Ghulam_Ahmad
Tomáš_Garrigue_Masaryk,Jan_Masaryk
John_Baker_White_(Virginia),Christian_Streit_White
Sathaar,Krish_J._Sathaar
Joseph_P._Kennedy_Sr.,Joseph_P._Kennedy_Jr.
Eugène_Schneider,Henri_Schneider
David_Stevenson_(engineer),David_Alan_Stevenson
Nandini_Satpathy,Suparno_Satpathy
Nancy_Priddy,Christina_Applegate
N._B._Hardeman,Dorsey_B._Hardeman
Godfrey_Lowell_Cabot,John_Moors_Cabot
Harold_Nicolson,Benedict_Nicolson
Roland_Theodore_Symonette,Robert_Symonette
Robert_Clyde_Packer,Frank_Packer
Joseph_Kasa-Vubu,Justine_Kasa-Vubu
Edward_Faitoute_Condict_Young,Edward_Lewis_Young
Frank_C._Rand,Henry_Hale_Rand
Kel_Knight,Kim_Craig
Soga_no_Umako,Soga_no_Emishi
Henry_H._Straight,Willard_Dickerman_Straight
Penelope_Mortimer,Deborah_Rogers
Marsha_Hunt_(singer_and_novelist),Mick_Jagger
Sharon_Osbourne,Jack_Osbourne
Emma_Gad,Urban_Gad
Edsel_Ford,William_Clay_Ford_Sr.
Janusz_Radziwiłł_(1579–1620),Bogusław_Radziwiłł
Adam_of_Kilconquhar,"Thomas_Randolph,_1st_Earl_of_Moray"
Sarika,Shruti_Haasan
Philipp_Franz_von_Siebold,Kusumoto_Ine
Charlotte_Walker_(actress),Sara_Haden
Diana_Quick,Mary_Nighy
Hun_Sen,Hun_Manith
Vakkom_Moulavi,Mohammed_Eeza
Margery_Wentworth,"Elizabeth_Seymour,_Lady_Cromwell"
Cecil_Day-Lewis,Tamasin_Day-Lewis
Mabel_Hill,John_McIndoe_(artist)
Richard_Gresham,Thomas_Gresham
Paul_von_Hindenburg,Oskar_von_Hindenburg
Abdul_Bakeer_Markar,Imthiaz_Bakeer_Markar
Rajendra_Narayan_Singh_Deo,Ananga_Udaya_Singh_Deo
Minnie_Marx,Zeppo_Marx
Carl_Mayer_von_Rothschild,Wilhelm_Carl_von_Rothschild
Jay_Rockefeller,Justin_Rockefeller
Charles_Fleetford_Sise,Charles_Fleetford_Sise_Jr.
Barry_Van_Dyke,Shane_Van_Dyke
Howard_Deutch,Zoey_Deutch
Yusof_Haslam,Syamsul_Yusof
Ada_Lovelace,"Anne_Blunt,_15th_Baroness_Wentworth"
Charles_Scribner_I,Charles_Scribner_II
Millicent_Baxter,James_K._Baxter
William_Henry_Vanderbilt,Margaret_Louisa_Vanderbilt_Shepard
"George_Hamilton-Gordon,_5th_Earl_of_Aberdeen","John_Hamilton-Gordon,_1st_Marquess_of_Aberdeen_and_Temair"
Lenox_Hewitt,Patricia_Hewitt
Gian-Carlo_Coppola,Gia_Coppola
David_Kahalepouli_Piikoi,Jonah_Kūhiō_Kalanianaʻole
"Sir_Gilbert_Eliott,_3rd_Baronet,_of_Stobs","George_Augustus_Eliott,_1st_Baron_Heathfield"
Birger_Jarl,Gregers_Birgersson
Benjamin_Ives_Gilman_(1766),Winthrop_Sargent_Gilman
Robert_Drury_(speaker),William_Drury_(died_1558)
"Flora,_Fauna,_and_Merryweather",Aurora_(Disney_character)
Michael_Madsen,Christian_Madsen
William_Pearce_Howland,William_Holmes_Howland
Lin_Biao,Lin_Liguo
William_Scully_(Australian_politician),Jim_Scully_(public_servant)
Pedro_Pablo_Kuczynski,Alex_Kuczynski
Jacobo_Árbenz,Arabella_Árbenz
Tomas_Altamirano_Duque,Tomás_Altamirano_Mantovani
Jagathy_N._K._Achary,Jagathy_Sreekumar
"John_Holland,_1st_Duke_of_Exeter","John_Holland,_2nd_Duke_of_Exeter"
Robert_Richardson_(cinematographer),Kanchan_Wali-Richardson
Ruth_Williams_Khama,Ian_Khama
Elizabeth_Buffum_Chace,Arnold_Buffum_Chace
"Kingdon_Gould,_Sr.",Edith_Kingdon_Gould
Lord_Edward_Somerset,Edward_Arthur_Somerset
Early_life_and_career_of_Thomas_Jefferson,Martha_Jefferson_Randolph
Bill_Mumy,Liliana_Mumy
Robert_Mosbacher,"Robert_Mosbacher,_Jr."
Kenneth_Claiborne_Royall,"Kenneth_Claiborne_Royall,_Jr."
Arundhati_Devi,Anindya_Sinha
Brian_Finch,Paul_Finch
John_H._MacMillan,Whitney_Duncan_MacMillan
Abdulhadi_al-Khawaja,Maryam_al-Khawaja
Anant_Jog,Kshitee_Jog
Wes_Craven,Jonathan_Craven
Edgar_Bronfman_Sr.,Samuel_Bronfman
Janice_H._Levin,Susan_L._Tepper
David_Hasselhoff,Hayley_Hasselhoff
Salmon_P._Chase,Kate_Chase
James_George_Bell,Alphonzo_Bell
Edwin_Henry_Mason_Smith,Edwin_Smith_(rower)
Henry_H._Crapo,William_W._Crapo
"Frederick_North,_Lord_North","George_North,_3rd_Earl_of_Guilford"
Dorothea_Jordan,Lady_Mary_Fox
John_Randolph_Hearst,William_Randolph_Hearst_II
Bill_Feldman,Luke_Feldman
Fernand_Crémieux,Suzanne_Crémieux
Grace_Mugabe,Bona_Mugabe
Bersheba_Leighton_Fristoe,Bob_Younger
Paul_McKinney_(Pennsylvania_politician),Diane_McKinney-Whetstone
Hernando_Siles_Reyes,Hernán_Siles_Zuazo
Édouard-Raymond_Fabre,Édouard-Charles_Fabre
Charles_Edward_Bandaranaike_Corea,Victor_Corea
Karunanidhi,M._K._Muthu
Edwin_Schlossberg,Jack_Schlossberg
Shao_Hua,Mao_Xinyu
Fos_Williams,Stephen_Williams_(footballer)
Brian_Mulroney,Caroline_Mulroney_Lapham
James_Grady_(author),Rachel_Grady
Joan_Collins,Tara_Newley
Sylvia_Llewelyn_Davies,George_Llewelyn_Davies
Hiram_Bingham_III,Hiram_Bingham_IV
Thurbrand_the_Hold,Cnut_the_Great
Ramon_Mitra_Jr.,Ramon_Mitra_III
Manfred_Guttmacher,Alan_Edward_Guttmacher
Ikbal_Ali_Shah,Omar_Ali-Shah
Stellan_Skarsgård,Alexander_Skarsgård
Jack_Bauer,Kim_Bauer
"John_Stuart,_3rd_Earl_of_Bute",William_Stuart_(bishop)
Abel_Smith_(1717–1788),John_Smith_(Wendover_MP)
Raymond_Massey,Anna_Massey
Imogene_Powers_Johnson,S._Curtis_Johnson
Henry_Baldwin_Hyde,James_Hazen_Hyde
Gregg_Allman,Elijah_Blue_Allman
Alla_Latynina,Yulia_Latynina
James_Melvin_Scott,Cordelia_Mendoza
Margaret_McCain,Michael_McCain
Chrisann_Brennan,Lisa_Brennan-Jobs
Jacqueline_Kennedy_Onassis,John_F._Kennedy_Jr.
Ole_Nordhaug,Halvor_Nordhaug
Léopold_Louis-Dreyfus,Charles_Louis-Dreyfus
John_Angel_(sculptor),John_Lawrence_Angel
Ashutosh_Mukherjee,Syama_Prasad_Mukherjee
Ronald_Lauder,Jane_Lauder
D._A._Rajapaksa,Chamal_Rajapaksa
Mamie_Eisenhower,Doud_Eisenhower
Lurene_Tuttle,Barbara_Ruick
José_Ferrer,Miguel_Ferrer
Dan_Duncan,Milane_Frantz
Charles_Johnson_Pharazyn,Robert_Pharazyn
Dorothy_Hammerstein,James_Hammerstein
Henry_S._Thibodaux,Bannon_Goforth_Thibodeaux
Sophie_Fillières,Agathe_Bonitzer
Roger_O'Connor,Arthur_O'Connor_(United_Irishman)
Jamnalal_Bajaj,Kamalnayan_Bajaj
Anwar_Ibrahim,Nurul_Izzah_Anwar
Rajinikanth,Aishwarya_R._Dhanush
William_Rockefeller,Percy_Avery_Rockefeller
Japheth,Tiras
Angus_McGill_Mowat,John_Mowat_(college_administrator)
Clinton_L._Merriam,Clinton_Hart_Merriam
Nirode_Mazumdar,Chittrovanu_Mazumdar
Donatella_Versace,Donatella_Versace
Lord_Henry_Thynne,Ulric_Oliver_Thynne
Catelyn_Stark,Sansa_Stark
Teresa_Heinz,Christopher_Heinz
Sam_Marx,Zeppo_Marx
Jack_Gwillim,Sarah-Jane_Gwillim
Neville_Neville,Gary_Neville
Margaret_of_Hereford,Humphrey_III_de_Bohun
Mike_Wallace,Chris_Wallace
Leo_Penn,Sean_Penn
Chip_Fields,Kim_Fields
Henry_Clay_McDowell,Thomas_Clay_McDowell
Sidney_Myer,Marigold_Southey
Katherine_G._Langley,John_W._Langley
Adeyemi_Afolayan,Kunle_Afolayan
Margaret_de_Loveyne,Thomas_St_Clere
Neoptolemus_I_of_Epirus,Olympias
Phyllida_Law,Sophie_Thompson
Boots_Adams,Bud_Adams
Marie_Juliette_Louvet,"Louis_II,_Prince_of_Monaco"
Edgar_Bronfman_Sr.,Sara_Bronfman
Robert_Taft_Jr.,Bob_Taft
Agnes_Nixon,Robert_Nixon_(filmmaker)
Eliphalet_Lockwood_(deacon),Eliphalet_Lockwood
Bob_Marley,Sharon_Marley
K._Bhagyaraj,Shanthanu_Bhagyaraj
Geraldine_Fitzgerald,Michael_Lindsay-Hogg
Shahidullah_Kaiser,Shomi_Kaiser
Ozzie_Nelson,David_Nelson_(actor)
Alfred_Saunders,Sarah_Page_(prohibitionist)
Eston_Hemings,John_Wayles_Jefferson
Michał_Kazimierz_%22Rybeńko%22_Radziwiłł,Hieronim_Wincenty_Radziwiłł
Jules_Greenbaum,Mutz_Greenbaum
Diana_Rigg,Rachael_Stirling
Joe_Biden,Beau_Biden
Ernest_Nathan_Morial,Marc_Morial
Shaddam_IV,Wensicia
Léonie_Gilmour,Isamu_Noguchi
William_Booth,Bramwell_Booth
Anil_Kapoor,Rhea_Kapoor
Charles_Caesar,Henry_Caesar
Hayashi_Gahō,Hayashi_Hōkō
Harry_Emerson_Fosdick,Dorothy_Fosdick
Richard_Bruno_Heydrich,Reinhard_Heydrich
Peter_Sallis,Crispian_Sallis
William_E._Dodge_Jr.,Cleveland_Hoadley_Dodge
William_Hutchinson_(Rhode_Island),Thomas_Savage_(major)
William_Byrd_II,William_Byrd_III
Richard_Bennett_(actor),Joan_Bennett
Mayer_Carl_von_Rothschild,Berthe_von_Rothschild
Nydia_Quintero_Turbay,Claudia_Turbay_Quintero
Peter_I._Borst,Peter_Bouck_Borst
Michael_Gaughan_(businessman),Brendan_Gaughan
James_Maitland_Balfour,Arthur_Balfour
Benjamin_Franklin_Dillingham,Walter_F._Dillingham
Charles_Alexander_Stevenson,D._Alan_Stevenson
Prince_Maximilian_of_Baden,"Berthold,_Margrave_of_Baden"
Larry_Ellison,Megan_Ellison
R._G._Bhandarkar,D._R._Bhandarkar
John_Young_(Hawaii),Robert_Young_(Hawaii)
Richard_Dimbleby,David_Dimbleby
Dorothy_Bullitt,Patsy_Bullitt_Collins
Victor_(Dollhouse),Sierra_(Dollhouse)
Irina_Mikhailovna_Raievskya,Duke_Carl_Gregor_of_Mecklenburg
Howard_Eisenberg,Heidi_Murkoff
Tapan_Sinha,Anindya_Sinha
Simon_Greenberg,Moshe_Greenberg
Milton_Shulman,Alexandra_Shulman
Sushil_Ramgoolam,Navin_Ramgoolam
Lin_Huiyin,Liang_Congjie
Wallace_Rider_Farrington,Joseph_Rider_Farrington
John_Thomson_Mason_(1787–1850),Stevens_T._Mason
William_Fitzherbert_(New_Zealand_politician),William_Fitzherbert_(mayor)
"Frank_Kingston_Smith,_Sr.",Frank_Kingston_Smith
Jimmy_Hoffa,James_P._Hoffa
Christopher_Smart,Elizabeth_Anne_Le_Noir
Jaime_de_Marichalar,Felipe_de_Marichalar_y_Borbón
S._Truett_Cathy,Dan_T._Cathy
"Andrés_Hurtado_de_Mendoza,_3rd_Marquis_of_Cañete","Diego_Hurtado_de_Mendoza,_4th_Marquis_of_Cañete"
Madurai_Pushpavanam,Rajam_Pushpavanam
Fred_G._Meyer,Earle_A._Chiles
Thomas_J._McCall,Keith_R._McCall
Zhang_Naiqi,Zhang_Lifan
Rita_Bennett,Dexter_Morgan
Henrietta_Johnson_Louis,Herbert_Louis
Jozef_Heriban,Tamara_Heribanová
Margaret_Bingham,"Richard_Bingham,_2nd_Earl_of_Lucan"
Fernando_Chagas_Carvalho_Neto,Martin_Andrade_Weber_Chagas_Carvalho
Milton_Kibbee,Lois_Kibbee
Ioan_Maniu,Iuliu_Maniu
Robert_Falcon_Scott,Peter_Scott
Joseph_Whipple,John_Whipple_(settler)
Valéry_Giscard_d'Estaing,Henri_Giscard_d'Estaing
