Curtis_Grubb,"Peter_Grubb,_Jr."
"Barbara_Palmer,_1st_Duchess_of_Cleveland","Philip_Stanhope,_2nd_Earl_of_Chesterfield"
"Walter_Devereux,_1st_Earl_of_Essex","Dorothy_Percy,_Countess_of_Northumberland"
Anacleto_Díaz,Franklin_D._Roosevelt
Gary_Locke,Barack_Obama
Lady_Byrne,Jane_Asher
J._Frank_McInnis,Harmon_Caldwell_Drew
Ninian_Edwards,William_Kinney
Richard_Olmsted_(settler),Walter_Hoyt
Pierre_Gemayel,Pierre_Amine_Gemayel
Carl_Kaysen,Walt_Whitman_Rostow
"Victor_Rothschild,_3rd_Baron_Rothschild","Walter_Rothschild,_2nd_Baron_Rothschild"
Robert_Strausz-Hupé,John_Eisenhower
Jeanette_Winterson,Susie_Orbach
Betty_E._King,Barack_Obama
Burnet_R._Maybank,Charles_E._Daniel
"F._E._Smith,_1st_Earl_of_Birkenhead","Sydney_Olivier,_1st_Baron_Olivier"
Richard_Symons,Charles_FitzRoy-Scudamore
Carlos_Pascual_(diplomat),Bill_Clinton
Claire_Shulman,Donald_Manes
Ragnhild_Kaarbø,Paal_Frisvold_(born_1908)
Frances_Ford_Seymour,Henry_Fonda
Julian_Marley,Damian_Marley
Jordan_Rudess,Enrique_Iglesias
Lily_Tyler,Richard_Tyler_(The_4400)
Azalina_Othman_Said,Hishammuddin_Hussein
Ron_Dellums,Pete_Stark
Elliot_Richardson,Gerald_Ford
John_Barton_Payne,Woodrow_Wilson
Ronald_A._Guzman,Bill_Clinton
David_Sills,Maureen_Reagan
Henning_Mankell,Eva_Bergman
Margaret_Thatcher,Richard_Crossman
She_Saihua,Yang_Ye
Catherine_Zeta-Jones,Michael_Douglas
Najib_Razak,Abdul_Halim_of_Kedah
Vincent_Corleone,Fredo_Corleone
Alfred_Hennen_Morris,David_Hennen_Morris
Luz_Magsaysay,Leonila_Garcia
Sheila_Oliver,Thomas_P._Giblin
Serge_Obolensky,Ava_Alice_Muriel_Astor
William_Patrick_Stuart-Houston,Adolf_Hitler
Nancy_Walker_Bush_Ellis,Dorothy_Walker_Bush
Ulysses_S._Grant,Ebenezer_R._Hoar
Jenonne_R._Walker,Bill_Clinton
David_Dundas_(politician),"George_Sutherland-Leveson-Gower,_3rd_Duke_of_Sutherland"
Warren_Christopher,Ramsey_Clark
David_Lloyd_George,Edwin_Samuel_Montagu
Harry_S._Truman,Alben_W._Barkley
Gertrude_Himmelfarb,Irving_Kristol
Lady_Dorothy_Macmillan,"Elizabeth_Douglas-Home,_Baroness_Home_of_the_Hirsel"
Michael_Holden_(character),Joan_Burton_(Army_Wives)
John_Wesley,Charles_Wesley
Sajida_Talfah,Khairallah_Talfah
Janet_Leigh,Tony_Curtis
Dhritarashtra,Gandhari_(character)
John_Adams,Benjamin_Franklin
Matthew_Marvin_Jr.,James_Olmsted
Ethel_Roosevelt_Derby,Theodore_Roosevelt
Paul_Coverdell,George_H._W._Bush
Edward_Harkness,Charles_W._Harkness
Michael_D._Higgins,Bertie_Ahern
Henry_Clay,William_T._Barry
Nancy_Walker_Bush_Ellis,William_H._T._Bush
David_Kalākaua_Kawānanakoa,David_Kawānanakoa
Francis_Ford_Coppola,Italia_Coppola
Fraser_Government,Bob_Hawke
King_Swope,Ralph_Waldo_Emerson_Gilbert
Léopold_Louis-Dreyfus,Julia_Louis-Dreyfus
Archibald_Sturrock,Patrick_Stirling
John_Kerry,Bob_Menendez
George_Peter_(politician),Henry_Ridgely_Warfield
John_L._Estrada,George_W._Bush
Sun_Yun-suan,Chiang_Ching-kuo
Thomas_Hinde,Charles_T._Hinde
Sewallis_Shirley_(1709–1765),Paul_Methuen_(diplomat)
Don_Beyer,Barack_Obama
Mark_Palmer,George_H._W._Bush
Herbert_Hoover,Henry_L._Stimson
Lord_Arthur_John_Henry_Somerset,Lord_Granville_Somerset
F._David_Mathews,Gerald_Ford
Vanessa_Redgrave,Liam_Neeson
Robert_Todd_Lincoln,Alexander_Ramsey
Stuart_M._Gerson,Bill_Clinton
Göran_Tunström,Leonard_Cohen
Wade_Brorby,Ronald_Reagan
William_B._Calhoun,John_Quincy_Adams
"David_Watts,_Baron_Watts",Ed_Miliband
Eugene_Sawyer,Richard_M._Daley
Vasili_Kuznetsov_(politician),Leonid_Brezhnev
Hale_Boggs,Tip_O'Neill
Ptolemy_of_Mauretania,Cleopatra_Selene_II
Frank_A._Barrett,Joseph_C._O'Mahoney
Biju_Patnaik,Biren_Mitra
James_I._Roosevelt,Ogden_Hoffman
"James_Waldegrave,_2nd_Earl_Waldegrave","John_Waldegrave,_3rd_Earl_Waldegrave"
Shantanu,Satyavati
Deirdre_Barlow,Anne_Kirkbride
Charles_Eric_Hambro,Everard_Hambro
Sam_Yorty,James_Roosevelt
William_J._Crowe,Bill_Clinton
"Vere_Fane,_4th_Earl_of_Westmorland","Sir_John_Knatchbull,_2nd_Baronet"
Elizabeth_Littlefield,Barack_Obama
Judd_Apatow,Leslie_Mann
Al_McCandless,Walter_R._Tucker_III
Zhou_Enlai,Mao_Zedong
Tabu_(actress),Baba_Azmi
William_the_Silent,"William_Louis,_Count_of_Nassau-Dillenburg"
"George_Nugent-Temple-Grenville,_1st_Marquess_of_Buckingham",Charles_James_Fox
Hezekiah_Rogers,Thaddeus_Betts_(physician)
Jesse_Jackson,Lloyd_Bentsen
"Thomas_Pelham-Clinton,_3rd_Duke_of_Newcastle","Hugh_Percy,_2nd_Duke_of_Northumberland"
Akshaye_Khanna,Rahul_Khanna
Joe_Biden,Dick_Cheney
Spencer_Perceval,"Robert_Jenkinson,_2nd_Earl_of_Liverpool"
Miangul_Aurangzeb,Muhammad_Rafiq_Tarar
Lee_S._Wolosky,Barack_Obama
Samuel_Purdy,Robert_M._Anderson
Samuel_Thornton_(MP),David_Hartley_(the_Younger)
Fernando_Torres_de_Portugal_y_Mesía,"García_Hurtado_de_Mendoza,_5th_Marquis_of_Cañete"
Jabez_Balfour,Hamar_Alfred_Bass
Robert_C._F._Gordon,Jimmy_Carter
James_Madison,Thomas_Jefferson
Loretta_Young,Sally_Blane
Lorenza_Ramírez_de_Arellano,Luis_A._Ferré
Demián_Bichir,Bruno_Bichir
Harry_Crosby_(businessman),Nathaniel_Crosby
Johnny_Harper,Kaitlin_Cooper
Chester_Bowles,James_C._Shannon
Aimé_Boucher,Joseph_Ernest_Oscar_Gladu
Robert_A._Taft,Leverett_Saltonstall
William_M._Evarts,Andrew_Johnson
"Michael_Hicks_Beach,_1st_Earl_St_Aldwyn","Frederick_Stanley,_16th_Earl_of_Derby"
Nicanor_Faeldon,Rodrigo_Duterte
Vladimir_Antonov-Ovseyenko,Yuriy_Kotsiubynsky
Julian_Coolidge,Franklin_D._Roosevelt
Eleanor_Roosevelt_Seagraves,Anna_Roosevelt_Halsted
George_Herbert_Walker,David_Davis_Walker
"Dudley_Ryder,_2nd_Earl_of_Harrowby",Spencer_Perceval_(junior)
William_S._Burroughs,Joseph_Conrad
Idriss_Déby,Emmanuel_Nadingar
Eleanor_Roosevelt,Charles_Malik
Steven_Chu,Barack_Obama
Perry_Richardson_Bass,Nancy_Lee_Bass
Steve_Erickson,Emily_Brontë
John_A._Gibney_Jr.,Barack_Obama
Raf_(singer),Romina_Power
Richard_Burton,Elizabeth_Taylor
Barney_Rubble,Dave_Coulier
Abner_J._Mikva,Bill_Clinton
Richard_Peters_(reporter),Benjamin_Chew_Howard
James_Tien_(politician),Yu_Zhengsheng
Robert_White_(West_Virginia_senator),John_Baker_White_(Virginia)
Ram_Vilas_Paswan,H._D._Deve_Gowda
Kyle_Rae,Jack_Layton
W._D._Smiles,"Robin_Vane-Tempest-Stewart,_8th_Marquess_of_Londonderry"
Najam_Sethi,Moni_Mohsin
Hillary_Clinton,Bill_Clinton
Yudhishthira,Arjuna
Jacob_F._Schoellkopf_Jr.,Jacob_F._Schoellkopf
Malcolm_Rifkind,"Tom_King,_Baron_King_of_Bridgwater"
Rip_Taylor,Groucho_Marx
Emiliano_Spataro,Cacá_Bueno
Samuel_Keeler,John_Betts_(Connecticut_politician)
Timothy_M._Cain,Barack_Obama
Maria_Louisa_Bustill,Charles_Hicks_Bustill
Letitia_Baldrige,Jacqueline_Kennedy_Onassis
Clinton_Presba_Anderson,Harry_S._Truman
Fatimah,Muhammad
Henry_Cabot_Lodge,William_M._Butler
Desirée_Rogers,Barack_Obama
Gerald_Ford,Charles_A._Halleck
William_Allen_Walsh,Robert_Smeaton_White
William_Haskell_Alsup,Bill_Clinton
Barnabas_Bidwell,James_Sullivan_(governor)
Samuel_Fitch,James_Lockwood_(Connecticut_politician)
Swati_Piramal,Ajay_Piramal
Jerome_D._Mack,Russell_Goldsmith
Joseph_P._Kennedy_Sr.,Winston_Churchill
Victor_Ashe,George_W._Bush
Augustine_Washington,Mildred_Gale
Elijah_Paine,Stephen_R._Bradley
"Frederick_Hervey,_4th_Earl_of_Bristol","John_Hervey,_2nd_Baron_Hervey"
William_J._Kayatta_Jr.,Barack_Obama
Arturo_Enrile,Fidel_Ramos
"Hector_Monro,_Baron_Monro_of_Langholm","Thomas_Galbraith,_2nd_Baron_Strathclyde"
Denise_Phua,Lee_Hsien_Loong
John_Adams,Thomas_Jefferson
John_K._Richards,William_R._Day
Itzcoatl,Chimalpopoca
David_F._Levi,George_H._W._Bush
Eric_Tsang,Jiang_Wan
Mary_Ann_Vial_Lemmon,Bill_Clinton
Jane_Lauder,Aerin_Lauder
James_Lockwood_(Connecticut_politician),Joseph_Platt
Wilhelm_von_Gloeden,Oscar_Wilde
Geraldine_Chaplin,Charlie_Chaplin
Gregory_Kent_Frizzell,George_W._Bush
Irwin_Thomas,Ahmet_Zappa
Tip_O'Neill,James_A._Burke_(Massachusetts_politician)
Daniel_O'Connell,Lord_George_Beresford
"Robert_Sidney,_2nd_Earl_of_Leicester","Robert_Sidney,_1st_Earl_of_Leicester"
Wang_Jin-pyng,Hung_Hsiu-chu
George_Caram_Steeh_III,Bill_Clinton
Gary_Gensler,Bill_Clinton
Stanley_Fischer,Barack_Obama
Richard_S._Aldrich,Nelson_Rockefeller
Charles_B._Zimmerman,Robert_H._Day
Jackie_Aprile_Sr.,Richie_Aprile
Esther_Salas,Barack_Obama
Hilda_G._Tagle,Bill_Clinton
John_Franklin_Fort,Woodrow_Wilson
Ivan_Tereshchenko,Elizabeth_Sarancheva
James_G._Carr,Bill_Clinton
William_G._Angel,Samuel_Chase
Julius_Caesar_(judge),Edward_Phelips_(speaker)
Theodore_Roosevelt_Jr.,Theodore_Douglas_Robinson
Alphonso_Jackson,George_W._Bush
Gerard_E._Lynch,Barack_Obama
"Thomas_Howard,_1st_Earl_of_Berkshire",Henry_Poole_(died_1632)
G._Steven_Agee,George_W._Bush
Julian_Estrada,JV_Ejercito
"Maurice_Roche,_4th_Baron_Fermoy","Ruth_Roche,_Baroness_Fermoy"
John_Vernou_Bouvier_III,Janet_Lee_Bouvier
Alfonso_E._Lenhardt,George_W._Bush
Ann_Parker_Bowles,Laura_Lopes
Arthur_Goldberg,John_F._Kennedy
Bibliography_of_George_Washington,Thomas_Jefferson
Joseph_R._Knowland,Victor_H._Metcalf
List_of_Hungarian_football_transfers_summer_2013,Bence_Deutsch
James_Haven,Angelina_Jolie
Andy_West,Henry_Kaiser_(musician)
William_Nosworthy,"William_Downie_Stewart,_Jr."
John_Sherman_Cooper,Gerald_Ford
George_H._W._Bush,Lamar_Alexander
Kerry_Packer,Herbert_Bullmore
Christen_Schmidt,Frederik_Nannestad
Red_Forman,Fez_(That_'70s_Show)
Carlos_Alomar,John_Lennon
Paul_M._Davis_Jr.,Robert_H._Bolton
Lyndon_B._Johnson,William_F._Knowland
Piotr_Opaliński,Jan_Opaliński_(1581–1637)
Cassius_Marcellus_Clay_(politician),Simon_Cameron
Graham_Richardson,Bob_Hawke
"Thomas_Howard,_1st_Earl_of_Berkshire","Thomas_Howard,_1st_Earl_of_Suffolk"
Trudy_Monk,List_of_Monk_characters
Cecil_D._Andrus,Jimmy_Carter
Yegor_Gaidar,Boris_Yeltsin
Enrique_Gómez_Carrillo,Oscar_Wilde
Timothy_Daunt,Ian_Macfadyen
Compton_I._White,John_Travers_Wood
Donna_Summer,Liza_Minnelli
Henry_Cabot_Lodge_Jr.,John_F._Kennedy
"John_Stewart-Murray,_8th_Duke_of_Atholl","William_Mansfield,_1st_Viscount_Sandhurst"
John_Babington_Macaulay_Baxter,Peter_Veniot
Robert_T._Dawson,Bill_Clinton
Norman_Mineta,Bill_Clinton
Andrea_Casiraghi,India_Casiraghi
John_Benedict,Joseph_Platt
Alfredo_Ovando_Candía,Luis_Adolfo_Siles_Salinas
George_Cash,Reg_Davies
François_Mitterrand,Michel_Rocard
Duncan_Sandys,Harold_Macmillan
Sai_Dharam_Tej,Allu_Arjun
Hafez_al-Assad,Abdul_Rahman_Khleifawi
Vibhuti_Bhushan_Sharma,Manoj_Sharma
Paul_Wolfowitz,Ronald_Reagan
Norman_Douglas_(politician),Bill_Rowling
Miguel_H._Díaz,Barack_Obama
Guru_Tegh_Bahadur,Guru_Har_Krishan
Rosemary_Clooney,George_Clooney
D._Bailey_Merrill,Winfield_K._Denton
Nagendra_Babu,Ram_Charan
Gilberto_Echeverri_Mejía,Rodrigo_Hernán_Lloreda_Caicedo
William_P._Fessenden,Robert_P._Dunlap
Stewart_Udall,Wally_Hickel
List_of_Wizards_of_Waverly_Place_characters,List_of_Wizards_of_Waverly_Place_characters
Stephen_R._Bradley,Samuel_Smith_(Maryland)
Joseph_Healy,"William_Plumer,_Jr."
P._Subbarayan,Jawaharlal_Nehru
George_Clinton_(vice_president),Thomas_Jefferson
John_Platt_(settler),John_Bowton
"Benedict_Calvert,_4th_Baron_Baltimore","Charles_Calvert,_3rd_Baron_Baltimore"
William_Forster_(philanthropist),Elizabeth_Fry
Paul_von_Hindenburg,Friedrich_Ebert
Thomas_Jefferson,Edmund_Randolph
Maleficent,Angelina_Jolie
William_Rehnquist,Ronald_Reagan
Bill_Landeryou,John_Brumby
Katherine_Tudor_(1503),Henry_VII_of_England
John_Quincy_Adams,James_Monroe
Baz_Muhammad_Khan,Nawaz_Sharif
Alan_Stephenson_Boyd,Lyndon_B._Johnson
Henry_S._Thibodaux,Thomas_B._Robertson
Nikita_Khrushchev,Leonid_Brezhnev
Elchin_Afandiyev,Ilham_Aliyev
Vito_Spatafore,Richie_Aprile
Marcus_Aemilius_Lepidus_(triumvir),Publius_Vatinius
Teri_Hatcher,Jon_Tenney
"Robert_Grosvenor,_5th_Duke_of_Westminster","Viola_Grosvenor,_Duchess_of_Westminster"
Bo_Xilai,Zhang_Guoguang
Józef_Piłsudski,Władysław_Grabski
Robert_Todd_Lincoln,Thomas_F._Bayard
"Maximilien_de_Béthune,_Duke_of_Sully",Louis_XIII_of_France
Ulysses_S._Grant,Alphonso_Taft
Alasdair_Milne,Alistair_Milne
Timothy_Massad,Barack_Obama
"Robert_Dundas,_2nd_Viscount_Melville","William_Cavendish-Bentinck,_3rd_Duke_of_Portland"
Duncan_Lawrence_Groner,Franklin_D._Roosevelt
Magda_Gabor,Zsa_Zsa_Gabor
William_D._Hare,Thomas_H._Tongue
Tony_Benn,Geoffrey_Rippon
Michael_Corleone,Vincent_Corleone
Ralph_Izard,Jacob_Read
William_A._Clark,Paris_Gibson
Winthrop_M._Crane,John_L._Bates
Grover_Krantz,Evelyn_Einstein
Michael_W._Fitzgerald,Barack_Obama
Serge_Youriévitch,Edward_George_Warris_Hulton
"Carlota_de_Godoy,_2nd_Duchess_of_Sueca","Carlos_Ruspoli,_3rd_Duke_of_Alcudia_and_Sueca"
King_Curtis,John_Lennon
Lorna_G._Schofield,Barack_Obama
Thomas_M._Storke,Sheridan_Downey
James_K._Polk,John_Tyler
"Frederick_Stanley,_16th_Earl_of_Derby",A._J._Mundella
Recep_Tayyip_Erdoğan,Emine_Erdoğan
Joseph_Anderson,Daniel_Smith_(surveyor)
John_Barton_Payne,Woodrow_Wilson
Nancy_Lincoln,John_Hanks
Annabel_Brooks,Damian_Harris
James_Maxwell_Moody,Bill_Clinton
Janice_Soprano,Livia_Soprano
Henry_Cabot_Lodge,Charles_A._Stott
Kim_Il-sung,Pak_Hon-yong
George_Caram_Steeh_III,Bill_Clinton
David_Hume,Albert_Einstein
Alexander_Mitchell_(Wisconsin_politician),Charles_A._Eldredge
Joseph_P._Kennedy_Sr.,Robert_Worth_Bingham
"William_King-Noel,_1st_Earl_of_Lovelace","Peter_King,_7th_Baron_King"
Theodor_Morell,Adolf_Hitler
Edward_H._Levi,Gerald_Ford
Valéry_Giscard_d'Estaing,Georges_Pompidou
Kim_Il-sung,Kim_Tu-bong
Philip_Goldberg,Barack_Obama
Sipopa_Lutangu,Mamochisane
Herb_Klein_(journalist),Richard_Nixon
Doris_Ryer_Nixon,Stanhope_Wood_Nixon
"William_Wood,_1st_Baron_Hatherley",William_Ewart_Gladstone
Nelson_W._Aldrich,Benjamin_T._Eames
Irina_Derevko,Lena_Olin
Jeffrey_A._Meyer,Barack_Obama
Billy_Strange,Nancy_Sinatra
Hailey_Nichol,Kirsten_Cohen
Gerald_Ford,Richard_Nixon
Gary_Locke,Barack_Obama
Amit_P._Mehta,Barack_Obama
Deng_Xiaoping,Chen_Yun
Mark_Van_Doren,Robert_Giroux
Wayne_Bickerton,Pete_Best
Simon_Crean,Bob_Hawke
Henry_Davis_Pochin,"Michael_Bass,_1st_Baron_Burton"
Birch_Bayh,Dan_Quayle
Alexander_Ellis_III,George_H._W._Bush
John_Hay,"Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury"
"Robert_Sidney,_2nd_Earl_of_Leicester",Edmund_Morgan_(of_Llandaff)
Mac_Gollehon,Mick_Jagger
Ralph_Recto,Franklin_Drilon
John_Platt_(settler),Richard_Olmsted_(settler)
Bobbie_Houston,Brian_Houston_(pastor)
Prince_Maximilian_of_Baden,Friedrich_Ebert
Sten_Andersson,Margaretha_af_Ugglas
Samuel_Benjamin_Sofer,Moses_Sofer
William_McChesney_Martin,Richard_Nixon
Sheppard_Solomon,Enrique_Iglesias
Manuel_Roxas,José_Avelino
Radha_Ravi,Nirosha
Eleanor_Roosevelt,Catherine_Dunn
Julius_Schaub,Adolf_Hitler
"Thomas_Osborne,_1st_Duke_of_Leeds__Treasurer_of_the_Navy__1","Arthur_Capell,_1st_Earl_of_Essex"
Vladimir_Zhirinovsky,Dmitry_Medvedev
John_Smith_(Vermont),Robert_B._Bates
Gregor_Strasser,Adolf_Hitler
Miriam_M._Johnson,Benton_Johnson
Charlotte_Godley,Frances_Elizabeth_Wynne
Diana_Barrymore,John_Barrymore
Sibyl_Hathaway,William_Frederick_Collings
Joseph_P._Kennedy_Sr.,Robert_Worth_Bingham
"Louisa_Montagu_Douglas_Scott,_Duchess_of_Buccleuch","Winifred_Cavendish-Bentinck,_Duchess_of_Portland"
Christina_Onassis,Alexander_Onassis
Carlos_Camacho,Kurt_Moylan
N._Randy_Smith,George_W._Bush
John_Beyrle,George_W._Bush
Morgan_Christen,Barack_Obama
William_Dodd_(ambassador),Franklin_D._Roosevelt
Charles_I._Dawson,Edwin_P._Morrow
Ngô_Đình_Nhu,Trần_Văn_Chương
Guidobaldo_da_Montefeltro,Cesare_Borgia
Sargent_Shriver,Eunice_Kennedy_Shriver
Kel_Knight,Gina_Riley
Kim_Il-sung,Kim_Tu-bong
Kevin_Fisher_(The_Young_and_the_Restless),David_Shaughnessy
Eddy_Oh,Jackie_Chan
Nirmal_Kumar_Singh,Mehbooba_Mufti
Mamie_Eisenhower,Jacqueline_Kennedy_Onassis
Peter_I._Borst,John_I._De_Graff
Malik_Rashid_Ahmed_Khan,Nawaz_Sharif
Harold_Stirling_Vanderbilt,William_Kissam_Vanderbilt
Cary_Elwes,Cassian_Elwes
Elizabeth_Warren,Barack_Obama
William_Thomas_Waggoner,Albert_Buckman_Wharton_III
Adrienne_Ellis,Glen_Corbett
John_Brice_Jr.,George_H._Steuart_(politician)
Glorioso_Miranda,Rodrigo_Duterte
John_Foster_Dulles,Irving_Ives
Goofy,Jack_Kinney
James_Springer_White,Ellen_G._White
List_of_The_Tribe_characters,Caleb_Ross
John_Belding,Joseph_Platt
Phanor_Breazeale,John_T._Watkins
Martin_Van_Buren,Hannah_Van_Buren
Muhammad_Zia-ul-Haq,Fazal_Ilahi_Chaudhry
William_McMahon,Robert_Menzies
Charles_A._Halleck,Gerald_Ford
John_Hamre,Bill_Clinton
Sirimavo_Bandaranaike,Elizabeth_II
Susan_L._Tepper,Philip_J._Levin
Tanishaa_Mukerji,Shomu_Mukherjee
"Charles_Grey,_2nd_Earl_Grey",John_Courtenay_(1738–1816)
Teri_Bauer,Leslie_Hope
"Sarah_Churchill,_Duchess_of_Marlborough",John_Spencer_(British_politician)
Jean-Baptiste_Pastor,Philippe_Pastor
Caitlyn_Jenner,Kris_Jenner
Richard_H._Truly,George_H._W._Bush
Kalyan_Koduri,S._S._Rajamouli
"Frederick_Stanley,_16th_Earl_of_Derby",John_A._Macdonald
Goh_Chok_Tong,Yeo_Ning_Hong
Rosario_DeSimone,Thomas_DeSimone
Vanessa_Redgrave,Michael_Redgrave
Joe_Biden,Dick_Cheney
Voltaire_Gazmin,Benigno_Aquino_III
Avril_Haines,Barack_Obama
Mohd_Nazifuddin_Najib,Najib_Razak
Rick_Grimes,Michonne
Francis_Collier_Draper,William_Henry_Draper
Paul_Wolfowitz,George_W._Bush
Patrick_Gaines_Goode,Robert_C._Schenck
John_R._Steelman,Harry_S._Truman
Rodrigo_Hernán_Lloreda_Caicedo,Andrés_Pastrana_Arango
"William_Bodde,_Jr.",George_H._W._Bush
Nathan_Bedford_Forrest,Nathan_Bedford_Forrest_III
Anthony_James_de_Rothschild,Evelyn_Robert_de_Rothschild
M._Rony_Francois,Jeb_Bush
Saddam_Hussein,Samira_Shahbandar
Henry_Lovell,John_Thornton_(Canadian_politician)
Antonia_Visconti,"Eberhard_III,_Count_of_Württemberg"
John_Charles_Herries,"Henry_Grey,_3rd_Earl_Grey"
William_J._Riley,George_W._Bush
"Michael_Havers,_Baron_Havers",Margaret_Thatcher
Carmen_Ortiz,Barack_Obama
Shao_Hua,Mao_Zedong
Mr._DJ,Lenny_Kravitz
Patty_Duke,John_Astin
"Henrietta_Ponsonby,_Countess_of_Bessborough","Georgiana_Spencer,_Countess_Spencer"
Norman_Cameron_(politician),Edward_Braddon
Allen_G._Thurman,John_A._Corwin
Inés_Mendoza,Conchita_Dapena
Nargis,Jaddanbai
Sue_Jenkins,David_Fleeshman
George_H._W._Bush,Lauro_Cavazos
Snow_White_(Disney),Ilene_Woods
Richard_Nixon,Lyndon_B._Johnson
Han_Solo,Harrison_Ford
"Robert_Bourke,_1st_Baron_Connemara","Edward_Stanley,_15th_Earl_of_Derby"
Ron_Reagan,Patti_Davis
Ed_Pastor,John_Shadegg
Deng_Fa,Mao_Zedong
David_Hale_(diplomat),Barack_Obama
Duncan_Idaho,James_Watson_(actor)
Selima_Rahman,Abu_Zafar_Obaidullah
Jacques_Necker,Étienne_Charles_de_Loménie_de_Brienne
Kelly_O'Dwyer,Malcolm_Turnbull
James_A._Garfield,Chester_A._Arthur
Raymond_Kelly,Robert_C._Bonner
Gia_Coppola,Christopher_Coppola
James_F._Schenck,Robert_C._Schenck
Robert_Peel,"Charles_Grant,_1st_Baron_Glenelg"
Margaux_Hemingway,Mariel_Hemingway
B._J._Habibie,Abdurrahman_Wahid
Trygve_Bratteli,Odvar_Nordli
Roberta_McCain,Meghan_McCain
Tommy_Gavin,Denis_Leary
Herbert_Backe,Adolf_Hitler
Herbert_Hoover,Ogden_L._Mills
Necmettin_Erbakan,Süleyman_Demirel
Theodore_Roscoe,Abraham_Lincoln
Huzziya_I,Ammuna
John_Bracken,James_Albert_Manning_Aikins
Johnny_Depp,Amber_Heard
Ricardo_David,Benigno_Aquino_III
Sonia_Sotomayor,Barack_Obama
Xi_Zhongxun,Wan_Li
Chiang_Kai-shek,Sun_Fo
Julianna_Smoot,Barack_Obama
Manmohan_Singh,Jaswant_Singh
Robert_Smith_(Cabinet_member),James_Madison
Vilasrao_Deshmukh,Jairam_Ramesh
Haldane_Robert_Mayer,Ronald_Reagan
Mo_Udall,Jim_Wright
Beverly_Reid_O'Connell,Barack_Obama
Gavin_Newsom,Jerry_Brown
John_Gregory_(settler),Walter_Hoyt
Dylan_Thomas,James_K._Baxter
Abigail_Adams,Martha_Jefferson_Randolph
Wilmar_Valdez,Alejandro_Dominguez_(football_executive)
John_Arthur_Edward_Herbert,Crawshay_Bailey
"Geoffrey_Fitz_Peter,_1st_Earl_of_Essex",Peter_des_Roches
"Charles_Calvert,_3rd_Baron_Baltimore",Phillip_Calvert_(governor)
Antonia_Visconti,"Albert_III,_Duke_of_Bavaria"
Ōe_no_Otondo,Emperor_Heizei
Vladimir_Nabokov,Charles_Dickens
Alice_Munro,Katherine_Mansfield
Prince_Maximilian_of_Baden,Princess_Marie_Louise_of_Hanover
George_Dillman,Muhammad_Ali
Victoria_Borwick,Boris_Johnson
Jon_Hulburd,John_Shadegg
Mahinda_Rajapaksa,Chandrika_Kumaratunga
John_Belding,Joseph_Platt
Freddie_Fox_(actor),Emilia_Fox
Rajkumar_(actor),Parvathamma_Rajkumar
William_Roache,Anna_Cropper
Robert_Scot,James_Madison
John_Strode_Barbour_(1866–1952),James_Barbour
Leonard_Lauder,Evelyn_Lauder
Woodrow_Wilson,Thomas_R._Marshall
Réal_Caouette,André-Gilles_Fortin
Robin_Jacobs,Ken_Corday
André_Pratte,Justin_Trudeau
Charles_C._Adams_Jr.,Barack_Obama
Jackie_Aprile_Sr.,Michael_Rispoli
Travis_Scott,Justin_Bieber
Alexander_Viets_Griswold,Edward_Bass
William_Mitchell_(politician),Matthew_Henry_Cochrane
Franklin_D._Roosevelt,Sara_Roosevelt
Prudence_Murdoch,Rupert_Murdoch
Samuel_Fitch,Joseph_Platt
George_Pisi,Ken_Pisi
Grover_Cleveland,Alexander_Brush
Joseph_Philippe_Baby_Casgrain,Philippe_Baby_Casgrain
Felix_Cassel,"Francis_Jeune,_1st_Baron_St_Helier"
Lil_Jon,Usher_(singer)
Claude_Corea,Gunapala_Piyasena_Malalasekera
Francisco_de_Villagra,"García_Hurtado_de_Mendoza,_5th_Marquis_of_Cañete"
Eugene_V._Rostow,W._Averell_Harriman
Frederick_Pang,Bill_Clinton
Melissa_McCarthy,Ben_Stiller
José_de_Castro,Afonso_Costa
William_A._Fletcher,Bill_Clinton
Linda_Hogan_(TV_personality),Hulk_Hogan
Jari_Kurri,Wayne_Gretzky
Ambrose_L._Jordan,John_Van_Buren
Betty_Clooney,Rafael_Ferrer_(actor)
Vanessa_Redgrave,Lynn_Redgrave
Matthew_Marvin_Jr.,Samuel_Hayes_(settler)
Francisco_Franco,Alfonso_XIII_of_Spain
Winton_M._Blount,Richard_Nixon
Lin_Biao,Peng_Dehuai
Antonio_Imbert_Barrera,Héctor_García-Godoy
Zachary_Taylor,Margaret_Taylor
Gerda_Christian,Adolf_Hitler
Reinhold_Hanisch,Adolf_Hitler
Samuel_S._Stratton,R._Walter_Riehlman
Kamala_Nehru,Jawaharlal_Nehru
Charles_de_Hovyne,Léon-Jean_de_Paepe
Ramona_Villagomez_Manglona,Barack_Obama
Dominic_Lawson,Rosa_Monckton
Pearl_Slaghoople,Janet_Waldo
Diane_S._Sykes,George_W._Bush
Henry_Clay,Martin_Van_Buren
David_S._Mao,Barack_Obama
F._Whitten_Peters,Bill_Clinton
Mahathir_Mohamad,Azlan_Shah_of_Perak
John_Kipling,Elsie_Bambridge
Lindy_Boggs,George_W._Bush
Thomas_Kean,Frederic_Remington
Early_life_and_career_of_Thomas_Jefferson,John_Adams
