Kresty_Prison,Saint_Petersburg
"FishHawk,_Florida",United_States
"Louisville_Township,_Red_Lake_County,_Minnesota",United_States
"Red_Oak,_Texas",Texas
Wörthersee_Stadion,Klagenfurt
Griffy_Lake,United_States
One_Nine_Elms,London
Awaran,Pakistan
Quezon_City,Manila
25_Churchill_Place,London
Stuttgart_Schwabstraße_station,Stuttgart
"Honeydew,_California",United_States
"Ascension_Church,_Riga",Riga
Peñalén,Spain
"Scott,_New_York",United_States
"Karjamaa,_Tallinn",Tallinn
"Upper_Montvale,_New_Jersey",United_States
"Owen_Township,_Winnebago_County,_Illinois",United_States
Kentucky,Kentucky
Bitlidzha,Yerevan
"West_Ken-Lark,_Florida",United_States
Otto_W._Rohland_Building,"Saint_Paul,_Minnesota"
"Kettle_River,_Minnesota",United_States
Museum_of_Diving_(Warsaw),Warsaw
"Entlerville,_Pennsylvania",United_States
Town_Apartments,Detroit
Oswego_River_(New_York),United_States
"Allenspark,_Colorado",United_States
"Victory_Lakes,_New_Jersey",United_States
Vilnius_County,Vilnius
Neu-Hohenschönhausen,Berlin
Hangam_Cooperative,Fars_Province
Cómpeta,Spain
Catford,London
St._Nicholas_Church_(Vršovice),Prague
Ponte_Nomentano,Rome
Estadio_Defensores_del_Chaco,Bogotá
Caesar_Creek_State_Park__Caesar_Creek_Lake__1,United_States
"Paris,_Missouri",United_States
"Marabá,_Pará",Brazil
Sun_Yat-sen_Memorial_Hall_(Taipei),Taipei
Jiannan_Road_Station,Taipei
Throgmorton_Street,London
Flag_Square_of_Santo_Domingo,Santo_Domingo
"Central,_Yolo_County,_California",California
"Selden,_Kansas",United_States
Broel_Museum,Belgium
"Sauget,_Illinois",United_States
Orakzai_Agency,Pakistan
"Selli,_Rethymno",Crete
Sotodosos,Spain
Treviso_Airport,Venice
Webb_Brothers_Block,"Bismarck,_North_Dakota"
McCulloch_Stadium,"Salem,_Oregon"
"Napoleon,_Missouri",United_States
Fairmont_Bab_Al_Bahr,Abu_Dhabi
"Gail,_Texas",United_States
Travno,Zagreb
Volta_Laboratory_and_Bureau,"Washington,_D.C."
Roman_Catholic_Diocese_of_Fargo,United_States
"Selma,_California",California
"Taft,_Virginia",United_States
Sultan_Pur_Majra,Delhi
Palace_of_Duques_de_Pastrana,Spain
Blatino,Bulgaria
Jacksons_International_Airport,Port_Moresby
Mohr_Rural_District,Fars_Province
"Downtown_Berkeley,_Berkeley,_California",United_States
"St._Joseph's_Church_(Bronx,_New_York)",New_York_City
Prosvjeta,Zagreb
Tokat_Airport,Tokat
Iglesia_de_Santa_María_(Valdediós),Spain
Topovske_Šupe_concentration_camp,Belgrade
North_Harrow,London
"Krupnik,_Blagoevgrad_Province",Bulgaria
"Chenarak,_Fars",Fars_Province
Ninth_Square_Historic_District,"New_Haven,_Connecticut"
"Goshen,_Walker_County,_Texas",United_States
"Kamen,_Dobrich_Province",Bulgaria
Ayers_Island_Reservoir,United_States
Stadio_Olimpico_Grande_Torino,Turin
Bhusnoor,Gulbarga
"Dawn,_Ohio",United_States
"Delco,_North_Carolina",United_States
Wards_Airfield,Port_Moresby
"Cocke_County,_Tennessee",Tennessee
Chisenhale_Gallery,London
"Catawba_Island_Township,_Ottawa_County,_Ohio",United_States
São_Francisco_do_Pará,Brazil
Sportpaleis,Rome
Arkaliospilio,Crete
Feminist_Library,London
Grapevine_Mountains,United_States
"Teaberry,_Kentucky",United_States
Xianrenzhuang_Subdistrict,Kaifeng
Church_of_San_Pedro_Apóstol_(Vitoria),Spain
"Fond_du_Lac_County,_Wisconsin",United_States
Torre_de_las_Arcas,Spain
Balseira_River,Brazil
Garuk_Dam,Pakistan
Malacañang_of_the_South,Davao_City
Uffizi,Florence
"Beaverdale,_Pennsylvania",United_States
Le_Trait,Rouen
Villarmuerto,Spain
Brentford_End,London
Stearns_Iron-Front_Building,"Richmond,_Virginia"
"Central_Pacolet,_South_Carolina",South_Carolina
Albany_(London),London
Lake_Baldegg,Switzerland
Jintian_Park,Beijing
"St_Bartholomew's_Church,_Dublin",Dublin
Casa_Consulado_(Quiapo),Manila
"Fife_Lake,_Michigan",United_States
Leo_Frigo_Memorial_Bridge,United_States
Alconchel,Extremadura
St._Pauli,Hamburg
"Fordham,_Bronx",New_York_City
Zakynthos_Marine_Park,Patras
Glyfada_Indoor_Hall,Athens
Old_Town_(Plovdiv),Plovdiv
"Santo_Cristo,_Rio_de_Janeiro",Rio_de_Janeiro
"Myricks_Corner,_California",California
Riaguas_de_San_Bartolomé,Spain
Cáñar,Andalusia
The_Mall_Athens,Athens
La_Palma_d'Ebre,Spain
"Central_Prison,_Kannur",Kannur
Old_City_Hall_(Zagreb),Zagreb
"Petroleum_County,_Montana",United_States
"Lindstrom,_Minnesota",United_States
"St_Leonard's_Church,_St_Leonards-on-Sea",Hastings
"Holy_Family_Church,_Jerusalem",Jerusalem
Selimiye_Mosque,Edirne
Palacio_de_Deportes_de_la_Comunidad_de_Madrid,Milan
"Limestone_Township,_Kankakee_County,_Illinois",United_States
Roman_Catholic_Archdiocese_of_Esztergom-Budapest,Budapest
Otter_River_State_Forest,United_States
Steinfass_House,Copenhagen
Marzahn-Hellersdorf,Berlin
Koyikkal_Palace,Thiruvananthapuram
"Hospital_of_the_Holy_Spirit,_Warsaw",Warsaw
"Kerens,_West_Virginia",West_Virginia
"Dixie_Valley,_Nevada",United_States
Greek_National_Road_5,"Arta,_Greece"
Campo_de_Coia,Spain
"Lindisfarne,_Montana",United_States
"Champion,_California",United_States
A3_motorway_(Romania),Bucharest
Abla,Spain
Union_Street_Railroad_Bridge,"Salem,_Oregon"
"Wool_Market,_Mississippi",Mississippi
"Cathedral_of_St._Ignatius_of_Loyola,_Vilnius",Vilnius
Makiš_Stadium,Belgrade
Dungeness_National_Wildlife_Refuge,United_States
Cetinje_Monastery,Cetinje
Ghizer_Tehsil,Pakistan
"Cathedral_Basilica_of_the_Assumption,_Lviv",Lviv
Astangu,Tallinn
"Itta_Bena,_Mississippi",Mississippi
"Guilford,_Connecticut",United_States
Basingstoke,London
"Waxhaw,_Mississippi",Mississippi
Peristeri,Athens
"Heath,_Texas",Texas
Enrique_M._Razon_Sports_Center,Manila
Ziegelsee,Schwerin
Estadio_La_Peineta,Spain
"King,_Clay_County,_West_Virginia",United_States
Gangbyeonbuk-ro,Seoul
Quail_Lake,United_States
"Winfield_Township,_Butler_County,_Pennsylvania",United_States
Lake_Lackawanna,United_States
European_route_E35,Amsterdam
"Laiaküla,_Tallinn",Tallinn
Bargas,Spain
Klánovice,Prague
Cusco_Province,Cusco
"Bellewood,_Kentucky",United_States
Dahan-e_Mad,Afghanistan
"Nansene,_Oregon",United_States
Alexandra_Palace,London
Alcanadre_(river),Spain
Ladywell_Fields,London
Miraflores_de_la_Sierra,Madrid
"Westford,_Dodge_County,_Wisconsin",United_States
Shrine_of_the_Book,Jerusalem
"Tamarack_Ski_Area_(Troy,_Idaho)",United_States
"Milltown,_Arkansas",United_States
"Shuangjing_Subdistrict,_Beijing",Beijing
Jaguar_Field,"Mobile,_Alabama"
"La_Salle,_Minnesota",United_States
Ortica,Milan
Tbilisi_Circus,Tbilisi
"Hub,_California",United_States
Baluarte_de_San_Diego,Manila
Point_Sur_Lighthouse,California
Pallejà,Spain
"White_Oak,_Tennessee",United_States
Meriç_Bridge,Edirne
Museros,Spain
"East_Massapequa,_New_York",United_States
801_Helwerthia,Heidelberg
"Franklin_Township,_Wayne_County,_Ohio",United_States
Galkan_Winter_Sports_Centre,Ashgabat
"Chinatown,_London",London
"Peapatch,_Virginia_and_West_Virginia",West_Virginia
Neelum_River,Pakistan
"Cooks_Mills,_Illinois",United_States
"St._John_the_Baptist_Church,_Samarkand",Samarkand
"Chestnut_Township,_Knox_County,_Illinois",United_States
Art_Bridge,Skopje
"Boydton,_Virginia",United_States
"Valatie,_New_York",United_States
Norman_Manley_International_Airport,"Kingston,_Jamaica"
Frankfurt,Mannheim
"Hartsgrove_Township,_Ashtabula_County,_Ohio",United_States
"Skane_Township,_Kittson_County,_Minnesota",United_States
"Bon_Secours_Hospital,_Dublin",Dublin
National_Archaeological_Museum_of_Spain__National_Archaeological_Museum__1,Madrid
Víctor_Lafón_Airport,Chile
Śląsko-Dąbrowski_Bridge,Warsaw
"South_Park,_Wyoming",Wyoming
Hyde_Park_(Tampa),United_States
Santa_Rita_do_Trivelato,Brazil
"Sandstone,_Minnesota",United_States
"Patterson,_Georgia",United_States
"All_Saints,_Camden_Town",London
Vidin,Bulgaria
Ensanche_Sur,Madrid
"Monomoscoy_Island,_Massachusetts",Massachusetts
Pionir_Ice_Hall,Belgrade
Blackstone_Canal,"Providence,_Rhode_Island"
"Saluda_County,_South_Carolina",United_States
"Xuanwu_District,_Nanjing",Beijing
Sandakan_District_Mosque,Sandakan
"El_Campo,_Texas",Texas
Frost_Bank_Tower_(San_Antonio),Texas
Tokarara,Port_Moresby
Lake_Rusałka,Poznań
"Santa_Rosa,_California",California
Old_Third_District_Courthouse,Massachusetts
Byzantine_Crete,Republic_of_Genoa
"Texas_City,_Texas",Houston
Lorain_West_Breakwater_Light,United_States
"Avon,_North_Carolina",United_States
Vršovice_Cemetery,Prague
Baba_Arab,Fars_Province
"Middlesex,_Vermont",United_States
"Berkeley_County,_South_Carolina",United_States
Mabry-Hazen_House,"Knoxville,_Tennessee"
"Westport,_Oklahoma",United_States
"Troy_Township,_Michigan",United_States
"Newport_Township,_Barton_County,_Missouri",United_States
Santo_Antônio_do_Jardim,Brazil
Crémazie_(electoral_district),Montreal
Kingdom_of_Burundi,Ruanda-Urundi
"Ellenville,_New_York",United_States
Nancagua,Chile
"New_Virginia,_Iowa",United_States
Yasna_polyana,Bulgaria
Schwimmer_Airfield,Port_Moresby
"LeFlore,_Mississippi",Mississippi
Highway_2_(Iraq),Baghdad
Dabovets,Bulgaria
Bell_Tower_Hotel,Xi'an
Line_2_(Metro_Bilbao),Bilbao
"Lisle,_Illinois",United_States
"Fair_Oaks,_Mendocino_County,_California",California
"Joppa,_Alabama",United_States
La_Oliva,Spain
Al-Rashid_Mausoleum,Isfahan
"Unionville,_Georgia",United_States
"Clark_Township,_Aitkin_County,_Minnesota",United_States
Orés,Spain
Marnan_Bridge,Isfahan
Tempe_Town_Lake,United_States
Seneca_Caverns_(West_Virginia),West_Virginia
U.S._Route_191,Wyoming
St_Pancras_New_Church,London
La_Peltrie,Quebec_City
Islington_Museum,London
Katonisi,Crete
"Washington_Township,_Clark_County,_Indiana",United_States
Violet_Line_(Delhi_Metro),Delhi
"Büren,_Westphalia",Paderborn
"Santa_Fe,_Bogotá",Bogotá
Zavet_(town),Bulgaria
Untung_Suropati_Stadium,Pasuruan
"Hollis,_Oklahoma",United_States
Rossia_Mall,Yerevan
"Auburntown,_Tennessee",Tennessee
Congress_Column,Brussels
Canal_River_(Țibău),Suceava
"St._John_the_Baptist_Church,_Samarkand",Samarkand
Tschingel_Pass,Switzerland
Passerelle_Léopold-Sédar-Senghor,Paris
Zehlendorf_(Berlin),Berlin
Qoroq-e_Qavamcheh,Fars_Province
"Whitefield's_Tabernacle,_Tottenham_Court_Road",London
Vurhari,Bulgaria
Black_Hawk_State_Park,United_States
Winston_Churchill's_Britain_At_War_Experience,London
Farm_to_Market_Road_969,"Austin,_Texas"
"Morenci,_Arizona",United_States
"Beaver_Falls,_Pennsylvania",United_States
Metropolis_of_Bessarabia,Chișinău
"Cella,_Aragon",Spain
German_Museum_of_Technology,Berlin
"Marbach,_Marburg",Marburg
"San_Giuliano_dei_Fiamminghi,_Rome",Rome
Heaven_(nightclub),London
Harrat_Khaybar,Medina
Torre_Bicentenario_II,Mexico_City
Al-Shamiyah,Latakia
Camp_Nou,Amsterdam
"Woodstock,_Alabama",United_States
"Khairo,_Punjab",Pakistan
Jōzankei_Dam,Sapporo
"North_Star,_California",United_States
"Cerro,_Havana",Havana
Signal_Mountain_Lodge,Wyoming
Chak_Malook,Pakistan
Chandrasekharan_Nair_Stadium,Thiruvananthapuram
"Gettysburg,_Ohio",United_States
Nevados_de_Poquis,Chile
Piz_Alpetta,Switzerland
"Laagri,_Tallinn",Tallinn
Duboko_Mokro,Široki_Brijeg
Province_of_Turin,Turin
Buenavista_(Madrid),Madrid
"Pillsbury,_North_Dakota",United_States
"Kirbys_Mills,_New_Jersey",United_States
Rengsdorf,Neuwied
U.S._Route_30_in_Ohio,West_Virginia
Sancedo,Spain
Cuchi,Angola
"Bloomburg,_Texas",United_States
Turin_Airport,Turin
Horniman_Museum,London
William_M._Cashin_House,United_States
Río_Piedras_State_Penitentiary,"San_Juan,_Puerto_Rico"
"Northside,_Berkeley,_California",United_States
Messiah_Cathedral,Jakarta
G55_Erenhot–Guangzhou_Expressway,Guangzhou
"Tapu,_New_Zealand",New_Zealand
Mae_Ngao,Thailand
"Presidential_Office_Building,_Taiwan",Taiwan
"St_Mary's_Church,_Whitkirk",Leeds
Dhanura,Bidar
"Sky_Londa,_California",United_States
Halchowk_Stadium,Kathmandu
European_route_E272,Vilnius
Pontós,Spain
"Portobello,_Dublin",Dublin
Stazione_di_Milano_Centrale,Milan
"Teviston,_California",California
"Boquillas,_Texas",Texas
British_Columbia_Highway_37A,United_States
Méier,Rio_de_Janeiro
Chah-e_Vagazari-ye_Shomareh-ye_Haft,Fars_Province
Tormellas,Spain
Dutch_Cape_Colony,United_Kingdom_of_Great_Britain_and_Ireland
Perugia_railway_station,Perugia
Japan_National_Route_1,Tokyo
Beijing–Guangzhou_Railway,Beijing
"Lillis,_California",United_States
"Stratford,_Iowa",United_States
"Springvale,_Fond_du_Lac_County,_Wisconsin",United_States
New_Taipei_City,Taipei
St._John's_Cathedral_(Antigua_and_Barbuda),"St._John's,_Antigua_and_Barbuda"
"Bisheh_Zard,_Efzar",Fars_Province
"City_Market_(Madison,_Wisconsin)","Madison,_Wisconsin"
"Big_Sandy,_Texas",United_States
"Springbrook,_North_Dakota",United_States
Story_County_Courthouse_(Iowa),United_States
"Mintonsville,_North_Carolina",United_States
Miche_Wabun_Lake,United_States
"North_Barrington,_Illinois",United_States
Musée_du_Luxembourg,Paris
Az'zal_District,Sana'a
Neuville_Airport,Quebec_City
Kloten,Switzerland
Alcóntar,Andalusia
Čiekurkalns,Riga
"Rodriguez,_Rizal",Quezon_City
New_Gate,Jerusalem
Tripoli_District,"Tripoli,_Lebanon"
Fernelmont,Belgium
"Xinzhuang_Line,_Taipei_Metro",Taiwan
"Clover_Hill,_Rockingham_County,_Virginia",United_States
Sliced_Porosity_Block_-_CapitaLand_Raffles_City_Chengdu,Chengdu
"Woods_Landing-Jelm,_Wyoming",Wyoming
Lovnidol,Bulgaria
Münsterplatz_(Bern),Bern
Alconchel,Spain
"Lebanon,_Connecticut","Hartford,_Connecticut"
Clocolan,Maseru
Vega_de_Granada,Andalusia
Glogn,Switzerland
"Jeffrey,_West_Virginia",United_States
Hotel_Europejski,Warsaw
"Genesee,_New_York",United_States
Zayed_Sports_City_Stadium,Abu_Dhabi
Battersea_Park,London
Čuklić_(Livno),Livno
"Saltillo,_Indiana",United_States
Sky_Gardens_Nine_Elms,London
Arrecife,Teguise_(municipality)
"St._Peter_and_St._Paul's_Church,_Tbilisi",Tbilisi
"Carmel,_New_York",United_States
Queen_Elizabeth's_Hunting_Lodge,London
Gavella_Drama_Theatre,Zagreb
Lyari_River,Karachi
Generalife,Spain
King_Edward_VII's_Hospital,London
Salgadinho_River,Brazil
"Lebanon,_Hardin_County,_Tennessee",United_States
"Loch_Arbour,_New_Jersey",United_States
"Madison_Township,_Guernsey_County,_Ohio",United_States
"Pondsville,_Kentucky",United_States
"Schuylkill,_Philadelphia",United_States
Wynberg_Military_Base_Stadium,Cape_Town
"Herlong_Junction,_California",United_States
"Webster_Township,_Harrison_County,_Indiana",United_States
Guangzhou–Zhuhai_Intercity_Railway,Guangzhou
"Andover,_Kansas",United_States
Orly_Airport,Paris
"Antioch,_Henderson_County,_Texas",Texas
"Croton_Township,_Michigan",United_States
"Concord_Hills,_Delaware",United_States
Rhodes_Memorial,Cape_Town
"Bloomington_Springs,_Tennessee",Tennessee
Wairoa,New_Zealand
Gaelic_Park,United_States
Godech_Municipality,Bulgaria
Jewish_Museum_and_Tolerance_Center,Moscow
"Boulder_Creek,_California",United_States
Auzouville-sur-Ry,Rouen
Kirkos,Addis_Ababa
Snowbank_Lake_(Idaho),United_States
Molacillos,Spain
Sonoma_Mountain,California
South_London_and_Maudsley_NHS_Foundation_Trust,London
Santa_Fe_de_Mondújar,Andalusia
"Ames,_Oklahoma",United_States
"Müstakimler,_Bolu",Bolu
"Kensington,_New_Hampshire",United_States
Arcos_de_la_Frontera,Spain
"Bonneville_County,_Idaho",Wyoming
Arconada,Spain
"Mohammadabad,_Qaleh_Biyaban",Fars_Province
Bayantümen,Mongolia
Bhoun,Pakistan
"Hobart_Township,_Lake_County,_Indiana",United_States
San_Francisco_Public_Library,United_States
"Nashville,_North_Carolina",United_States
Oberspree_station,Berlin
"Ingram,_Texas",Texas
"Pike_Creek_Township,_Morrison_County,_Minnesota",United_States
Lake_Harku,Tallinn
Aeroméxico__headquarters_building__1,Mexico_City
Ditzingen,Stuttgart
Tsenkher,Mongolia
"Port_Penn,_Delaware",United_States
"Fords_Prairie,_Washington",United_States
Mirante_do_Vale,Brazil
Zarzuela_del_Pinar,Spain
Magenta_Line_(Delhi_Metro),Delhi
Danube,Novi_Sad
Roman_Catholic_Diocese_of_Burlington,United_States
"Post_Oak_Bend_City,_Texas",Texas
"Sterling_Township,_Brown_County,_Ohio",United_States
"Shacks_Corner,_New_Jersey",United_States
"Pobeda,_Dobrich_Province",Bulgaria
Venets_Municipality,Bulgaria
"Sándor_Palace,_Budapest",Budapest
"Filadélfia,_Bahia",Brazil
"Canadian,_Texas",United_States
Bozmiyan,Fars_Province
"Pajaro,_California",United_States
"Annunciation_of_Our_Most_Holy_Lady_Church,_Riga",Riga
Corcovado,Rio_de_Janeiro
Malawi,Mallawi
Saville_Theatre,London
"Dabney,_North_Carolina",United_States
Hofstetten-Flüh,Switzerland
Alcañizo,Spain
Copper-Roof_Palace,Warsaw
Ljubačevo,Banja_Luka
41_Hotel,London
"Camp_Release_Township,_Lac_qui_Parle_County,_Minnesota",United_States
"Walker,_Wisconsin",United_States
1338_Duponta,Algiers
Lokvari,Banja_Luka
Conduit_Street,London
Charqueadas,Brazil
Verrazano–Narrows_Bridge,United_States
Tabard_Theatre,London
Saint_Mary_Church_(Haret_Elroum),Cairo
Hershey_Electric_Railway,Havana
Kamdesh_District,Afghanistan
Noordeinde_Palace,The_Hague
"Cavetown,_Maryland",United_States
Hessigheim,Stuttgart
Nganzun,Mandalay
Interstate_84_(Oregon–Utah),"Boise,_Idaho"
"Sperry,_Oklahoma",United_States
Statue_of_Lenin_in_Kharkiv,Kharkiv
"Marseilles,_Ohio",United_States
"Upsala,_Minnesota",United_States
"St._John's_Church,_Riga",Riga
Instituto_Lope_de_Vega,Madrid
Kham_Khuean_Kaeo_District,Thailand
"Kibesillah,_California",California
Perris_Valley_Airport,California
"Halfway,_Missouri",United_States
Brockwell_Park,London
"Belmont,_New_Hampshire",United_States
Sulaymaniyah_Governorate,Iraq
Nikola_Kozlevo,Bulgaria
"Wellington_Street,_Montreal",Montreal
Mae_La_Luang,Thailand
Piovera_(Madrid),Madrid
Cuatro_Vientos_Airport,Madrid
Escalona_del_Prado,Spain
Žižkov,Prague
Hyatt_Regency_Denver_at_the_Colorado_Convention_Center,Denver
Quiapo_Church,Manila
800_Kressmannia,Heidelberg
Gənclik_(Baku_Metro),Baku
Cardiff_Marriott_Hotel,Cardiff
"Dixie,_Nicholas_County,_West_Virginia",United_States
Villaconancio,Spain
"Hasanabad,_Neyriz",Fars_Province
Dynamo_Training_Center,Kiev
"St._Clement's_Cathedral,_Prague",Prague
Herod's_Gate,Jerusalem
Amposta,Spain
Texas,Dallas–Fort_Worth_metroplex
"Cubero,_New_Mexico",United_States
Wilson_Heights_(electoral_district),Toronto
Zvartnots_International_Airport,Yerevan
Cairo_Tower,Cairo
South_Coast_Rail,Massachusetts
Palazzo_Serbelloni,Milan
"Spanish_Fort,_New_Orleans",New_Orleans
Fort_Kinnaird,Edinburgh
"Los_Altos_Hills,_California",California
"Yankee_Jims,_California",United_States
Quezon_City,Manila
"Erlach,_Switzerland",Switzerland
Moscow_Cat_Museum,Moscow
Gokand,Pakistan
Goetheplatz_(Munich_U-Bahn),Munich
Mahlsdorf,Berlin
Free_Art_and_Technology_Lab,Amsterdam
Łazienki_Park,Warsaw
4th_arrondissement_of_Paris,Paris
Yan'an_Ershilipu_Airport,Yan'an
"Boar_Tush,_Alabama",United_States
Western_Little_River,United_States
"Roman_Catholic_Diocese_of_San_Felipe,_Chile",Chile
946_Poësia,Heidelberg
Ateneo_de_Madrid,Spain
Siili,Tallinn
"Embassy_of_the_United_States,_Rome",Rome
"Chapman,_Pennsylvania",United_States
Lagos_Island_General_Hospital,Lagos
"Statesville,_Tennessee",United_States
"Brookdale,_California",United_States
"Holy_Cross_Church,_Warsaw",Warsaw
Florida_State_Prison,United_States
Lublin_Voivodeship,Lublin
Njårdhallen,Oslo
Hochelaga_(electoral_district),Montreal
Rissec,Spain
"Ballinger,_Texas",Texas
Pau_Pyrénées_Airport,"Pau,_Pyrénées-Atlantiques"
Skarpnäck_(borough),Stockholm
"Alibeyli,_Tarsus","Tarsus,_Mersin"
Surp_Hagop_Church,Aleppo
"Falcon_Lake_Estates,_Texas",Texas
"Eiffel_Bridge,_Zrenjanin",Paris
Videira,Brazil
"New_Boston,_New_Hampshire",United_States
Tiền_Giang_Province,Ho_Chi_Minh_City
"Morgans_Landing,_West_Virginia",United_States
"Adrian,_Pennsylvania",United_States
St._Lars_restaurant,Oslo
Andévalo,Spain
Engenho_da_Rainha,Rio_de_Janeiro
El_Camino_Real_de_Tierra_Adentro,Texas
Highway_40_(Jordan),Amman
Ninove,Belgium
Chamtar,Pakistan
Larimer_(Pittsburgh),United_States
Torre_de_los_Adalides,Algeciras
"Timber_Pines,_Florida",United_States
Bilbao_Arena,Bilbao
Guapé,Brazil
Clapp_Octagon_House,United_States
"Bauxite,_Arkansas",United_States
Estadio_Parque_Maracaná,Montevideo
Torrequemada,Extremadura
Lichtensteig,Switzerland
Dummar,Damascus
"Warren,_Tyler_County,_Texas",Texas
Las_Guaitecas_National_Reserve,Chile
"Big_Spring,_Carter_County,_Tennessee",United_States
Tipsport_Arena_(Prague),Prague
One_Churchill_Place,London
Britannia_United_Church,Ottawa
Lalueza,Spain
Howland_Dam_(Maine),United_States
"Eaton,_Clark_County,_Wisconsin",United_States
New_Darnytskyi_Bridge,Kiev
Yorkshire_Museum_of_Farming,York
Expo_Express,Montreal
Santa_María_de_la_Corte,Spain
Shahrak-e_Sarollah,Fars_Province
"Aurelius_Township,_Michigan",United_States
Odeonsplatz_(Munich_U-Bahn),Munich
Bööler_Pass,Switzerland
Sonia_Vihar,Delhi
Bolton_Street_Memorial_Park,Wellington
"Primate's_Palace,_Warsaw",Warsaw
"Chamois,_Missouri",United_States
"Adell_Township,_Sheridan_County,_Kansas",United_States
"Hummelstown,_Pennsylvania",United_States
Nunavakanuk_Lake,United_States
Dugave,Zagreb
"Tatum,_New_Mexico",United_States
The_Streets_of_Tanasbourne,United_States
Clayton_Hotel_Dublin_Airport,Dublin
Conservancy_of_Southwest_Florida,Naples
West_Riding_House,Leeds
Nigeria,Lagos
"Red_Cloud,_Nebraska",United_States
Interstate_395_(District_of_Columbia–Virginia),"Washington,_D.C."
Church_of_the_Virgin_Mary_(Haret_Zuweila),Cairo
W._R._Grace_Building,New_York_City
Porta_Romana_(Milan),Milan
Church_of_the_Assumption_(Penang),Penang
Mahmudabad-e_Yek_Dang,Fars_Province
Canet-en-Roussillon,Perpignan
Küsnacht_Goldbach_railway_station,Switzerland
Kot_Ghulam_Muhammad,Pakistan
Museumkwartier_(Amsterdam),Amsterdam
Plantation_Place,London
Teakettle_Mountain,United_States
Gilgamesh_(restaurant),London
"Gap_in_Knob,_Kentucky",United_States
"Glen_White,_West_Virginia",West_Virginia
Carlyle's_House,London
Dent_de_Broc,Switzerland
Albornos,Spain
Salillas,Spain
"Elmwood_Township,_Peoria_County,_Illinois",United_States
"North_York,_Wisconsin",United_States
Lehchevo,Bulgaria
Rasht_Airport,Rasht
Akadimia_Platonos,Athens
"Lodi_(town),_Wisconsin",United_States
"Botzum,_Ohio",United_States
"Akçakese,_Kastamonu",Kastamonu
Bom_Jesus_do_Sul,Brazil
Bullas,Spain
"Germantown,_Wisconsin",United_States
"Pickens,_West_Virginia",West_Virginia
Stuttgart_Neckarpark_station,Stuttgart
Bahrain_National_Museum,Manama
Arg_(Kabul),Kabul
Honkawa_Elementary_School_Peace_Museum,Hiroshima
Vilalba_dels_Arcs,Spain
Fort_Fisher_State_Recreation_Area,United_States
"Davilla,_Texas",United_States
Southeastern_Armed_Forces_Museum_Military_Zone_7,Ho_Chi_Minh_City
The_City_Guard_in_Osijek,Osijek
"Yılancı,_Kastamonu",Kastamonu
Náncsi_Néni_(restaurant),Budapest
"Gilmore,_Effingham_County,_Illinois",United_States
Bald_Hills_(Lassen_County),California
National_Museum_of_Serbia,Belgrade
Olbia_Costa_Smeralda_Airport,Olbia
Potseluev_Bridge,Saint_Petersburg
"Big_Stick,_West_Virginia",West_Virginia
"Wilmington_Township,_Mercer_County,_Pennsylvania",United_States
"Charlton,_London",London
Kumu_(museum),Tallinn
"Henderson,_North_Carolina",United_States
U6_(Berlin_U-Bahn),Berlin
Bretejovce,Prešov
Freeway_1_(Taiwan),Taipei
Eparchy_of_Bačka,Novi_Sad
Berlin_Brandenburg_Airport,Berlin
Naples_Botanical_Garden,United_States
Robinvale_Sport_Field,Cape_Town
Temple_of_Human_Passions,Brussels
Land_Between_the_Lakes_National_Recreation_Area,Tennessee
"Serravalle,_Switzerland",Switzerland
Berlin_Bellevue_station,Berlin
Interstate_81_in_Pennsylvania,"Harrisburg,_Pennsylvania"
Venice,Venice
"Branson,_Colorado",United_States
Arizona_Biltmore_Hotel,"Phoenix,_Arizona"
Cinctorres,Spain
"Northern_Liberties,_Philadelphia",United_States
Stonewall_Inn,New_York_City
Shilin_Yi_Autonomous_County,Kunming
St._Nicholas_Kirche_(New_York_City),United_States
Köln-Mülheim_station,Cologne
Casita_del_Príncipe_(El_Escorial),Spain
Sunway_Putra_Mall,Kuala_Lumpur
Carnaubal,Brazil
Westelijke_Eilanden_(Amsterdam),Amsterdam
Otoyol_1,Istanbul
"Potts_Camp,_Mississippi",Mississippi
Estadio_de_La_Cartuja,Athens
"Winthrop,_Washington",United_States
Tarifa,Algeciras
Stadio_Tre_Fontane,Rome
Ellisville_Harbor_State_Park,"Plymouth,_Massachusetts"
Mejametalana_Airport,Maseru
Prague-West_District,Prague
"Peterskirche,_Vienna",Vienna
Metuchen_(NJT_station),United_States
Neubiberg_Air_Base,Munich
Mendota_Mental_Health_Institute,"Madison,_Wisconsin"
Steglitz,Berlin
Saint_Martin,"Philipsburg,_Sint_Maarten"
M3_highway_(Russia),Moscow
"Camden,_Ohio",United_States
"Chesterland,_Ohio",United_States
Athens_University_Museum,Athens
"South_Chase,_Wisconsin",United_States
Church_of_San_Francisco_de_Sales_(Madrid),Madrid
Scarborough—Rouge_Park,Toronto
Tel_Aviv_Savidor_Central_Railway_Station,Jerusalem
Beduhe_Dam,Iraq
Malka_Smolnitsa,Bulgaria
Deutsche_Evangelische_Christuskirche,London
South_Warner_Wilderness,California
Namling,Shigatse
Munich_Leuchtenbergring_station,Munich
Archaeological_Museum_in_Zagreb,Zagreb
Sopot,Ratzeburg
Amawar,Allahabad
"Pearsall,_Texas",Texas
Orpheum_Theatre_(Memphis),United_States
