Thiri_Maha_Sanda_Dewi_of_Toungoo,Mingyi_Nyo
Faye_Wong,Dou_Wei
Empress_Xiaoyichun,Qianlong_Emperor
Cristina_Ferrare,Anthony_Thomopoulos
Joan_Hackett,Richard_Mulligan
Emperor_Xiaozong_of_Song,Empress_Xie_(Xiaozong)
Jin_Akanishi,Meisa_Kuroki
Elizabeth_Timothy,Louis_Timothee
Feng_Xiaogang,Xu_Fan
Dimitri_Jorjadze,Audrey_Emery
Christina_Abrahamsdotter,Charles_VIII_of_Sweden
Kurt_Andersen,Anne_Kreamer
Maya_Forbes,Wallace_Wolodarsky
Catherine_of_Brunswick-Lüneburg,"Frederick_I,_Elector_of_Saxony"
Karl-Eduard_von_Schnitzler,Inge_Keller
Mark_O'Brien_(actor),Georgina_Reilly
Katherine_Zappone,Ann_Louise_Gilligan
Cristina_Yang,Owen_Hunt
Juan_López_de_Padilla,María_Pacheco
Andrew_Miller_(actor),Eden_Riegel
"Mary_Howard,_Duchess_of_Richmond_and_Somerset","Henry_FitzRoy,_1st_Duke_of_Richmond_and_Somerset"
Justin_Hartley,Lindsay_Hartley
Uta_Hagen,José_Ferrer
Anna_Torv,Mark_Valley
Zhang_Junxiang,Zhou_Xiaoyan
Juhi_Parmar,Sachin_Shroff
Dmitry_Medvedev,Svetlana_Medvedeva
Florence_Hackett,Arthur_V._Johnson
Andrzej_Seweryn,Krystyna_Janda
Jan_Lamb,Cass_Phang
The_Mother_(How_I_Met_Your_Mother),Ted_Mosby
Hedda_Hopper,DeWolf_Hopper
Meg_Tilly,Tim_Zinnemann
Joyce_Culpeper,Lord_Edmund_Howard
Rena_Sofer,Sanford_Bookstaver
Daisy_Fisher,Herbert_Mason
Gloria_Dickson,Ralph_Murphy
Ben_Miller,Belinda_Stewart-Wilson
Margaret_Knox,John_Knox
Lucille_Fletcher,Bernard_Herrmann
Roger_Payne,Lisa_Harrow
Kunigunde_of_Altdorf,"Albert_Azzo_II,_Margrave_of_Milan"
Mayank_Anand,Shraddha_Nigam
Mike_Tindall,Zara_Phillips
Gabriel_Macht,Jacinda_Barrett
Sibylla_of_Anjou,William_Clito
Emperor_Taizu_of_Song,Empress_Wang_(Taizu)
Ella_Mahammitt,Thomas_P._Mahammitt
Katinka_Andrássy,Mihály_Károlyi
Nicholas_Pryor,Christine_Belford
Prajin,Sandra_Amy
Henry_VI_of_England,Margaret_of_Anjou
Stephen_III_of_Moldavia,Doamna_Maria_Voichița
Angela_Kinsey,Warren_Lieberstein
Kieren_Hutchison,Nicole_Tubiola
Bill_Travers,Virginia_McKenna
Lloyd_Gough,Karen_Morley
Henry_V_of_England,Catherine_of_Valois
Rana_Sanga,Rani_Karnavati
Feriyal_Kadinefendi,Isma'il_Pasha
James_Poe,Barbara_Steele
Chip_Wilson,Shannon_Wilson
John_Pasquin,JoBeth_Williams
Eudokia_Komnene,William_VIII_of_Montpellier
"Princess_Antoinette,_Baroness_of_Massy",John_Gilpin_(dancer)
David_Halberstam,Elżbieta_Czyżewska
Pat_Myne,Alektra_Blue
Myriam_Bru,Horst_Buchholz
Berry_Berenson,Anthony_Perkins
Josceline_Dimbleby,David_Dimbleby
Vicken_Parsons,Antony_Gormley
Cleopatra,Mark_Antony
"Elizabeth_Seymour,_Duchess_of_Somerset",Thomas_Thynne_(died_1682)
Princess_Theresa_of_Liechtenstein,Prince_Arnulf_of_Bavaria
David_Kahalepouli_Piikoi,Victoria_Kinoiki_Kekaulike
Herbert_Berghof,Uta_Hagen
Larry_Parks,Betty_Garrett
Dawn_French,Lenny_Henry
Waldo_Peirce,Alzira_Peirce
Kimberly_Guilfoyle,Eric_Villency
Kenan_İmirzalıoğlu,Sinem_Kobal
Nanette_Fabray,David_Tebet
Linda_Eder,Frank_Wildhorn
Allyn_Ann_McLerie,George_Gaynes
Jamie_Fraser_(character),Claire_Fraser_(character)
Dil_Kumari_Bhandari,Nar_Bahadur_Bhandari
Mary_Eaton,Millard_Webb
Joseph_Gardiner,May_Holman
Ron_Holgate,Dorothy_Collins
Sankaradi,Sharada_(actress)
"Adolphus_Cambridge,_1st_Marquess_of_Cambridge","Margaret_Cambridge,_Marchioness_of_Cambridge"
Eva_Longoria,Tony_Parker
"Julius,_Duke_of_Brunswick-Lüneburg","Hedwig_of_Brandenburg,_Duchess_of_Brunswick-Wolfenbüttel"
Audrey_Emery,Grand_Duke_Dmitri_Pavlovich_of_Russia
Nadezhda_Krupskaya,Vladimir_Lenin
Carole_Bayer_Sager,Robert_A._Daly
"John_Beaufort,_1st_Duke_of_Somerset",Margaret_Beauchamp_of_Bletso
Adam_Mikołaj_Sieniawski,Elżbieta_Sieniawska
Cornelis_Johannes_van_Houten,Ingrid_van_Houten-Groeneveld
Nazir_Ahmed_Khan,Swaran_Lata_(actress)
Agyness_Deyn,Giovanni_Ribisi
Tom_Campbell_Black,Florence_Desmond
Mitch_Rouse,Andrea_Bendewald
Catherine_Oxenberg,Casper_Van_Dien
Frederick_Blantford_Bate,Vera_Bate_Lombardi
Errol_Flynn,Patrice_Wymore
Harold_Fowler_McCormick,Edith_Rockefeller_McCormick
Welf_(father_of_Judith),"Hedwig,_Duchess_of_Bavaria"
Tony_Adams_(producer),Debrah_Farentino
Mark_Van_Doren,Dorothy_Graffe_Van_Doren
Holly_Lewis,Daryl_Cloran
"Almeric_Paget,_1st_Baron_Queenborough",Edith_Starr_Miller
Ellen_McLain,John_Patrick_Lowrie
George_Finch-Hatton_(MP_for_Rochester),Lady_Elizabeth_Murray
Brendon_Villegas,Rachel_Reilly
Yolanda_of_Flanders,Peter_II_of_Courtenay
Mia_Sara,Jason_Connery
Kate_Gerbeau,Pierre-Yves_Gerbeau
Sybil_Brand,Harry_Brand
Uta_von_Ballenstedt,"Eckard_II,_Margrave_of_Meissen"
Gustav_IV_Adolf_of_Sweden,Frederica_of_Baden
Moshe_Katsav,Gila_Katsav
Fahad_Mustafa,Sana_Fahad
Nancy_Juvonen,Jimmy_Fallon
Elizabeth_of_Celje,Matthias_Corvinus
Mutsu_Hirokichi,Iso_Mutsu
Princess_Henriëtte_Amalia_of_Anhalt-Dessau,"Henry_Casimir_II,_Prince_of_Nassau-Dietz"
"Honoré_II,_Prince_of_Monaco",Ippolita_Trivulzio
"Arthur_Wellesley,_1st_Duke_of_Wellington","Catherine_Wellesley,_Duchess_of_Wellington"
Lorena_Bernal,Mikel_Arteta
Maaya_Sakamoto,Kenichi_Suzumura
Jules_Furthman,Sybil_Seely
Caroline_Amalie_of_Augustenburg,Christian_VIII_of_Denmark
Eva_Bergman,Henning_Mankell
Bradford_Dillman,Suzy_Parker
Martin_Amis,Isabel_Fonseca
Izabella_Poniatowska,Jan_Klemens_Branicki
Princess_Caroline_Louise_of_Saxe-Weimar-Eisenach,"Frederick_Louis,_Hereditary_Grand_Duke_of_Mecklenburg-Schwerin"
Lady_Caroline_Lamb,"William_Lamb,_2nd_Viscount_Melbourne"
Nikola_Bagaš,Radoslav_Hlapen
William_L._Guy,Jean_Guy
"Henry_V,_Duke_of_Mecklenburg",Helen_of_the_Palatinate
Aimée_Sommerfelt,Alf_Sommerfelt
"Isabella,_Countess_of_Bedford","Enguerrand_VII,_Lord_of_Coucy"
James_Goldsmith,Antenor_Patiño
Ghislaine_Dommanget,"Louis_II,_Prince_of_Monaco"
"Frederick_Hamilton-Temple-Blackwood,_1st_Marquess_of_Dufferin_and_Ava","Hariot_Hamilton-Temple-Blackwood,_Marchioness_of_Dufferin_and_Ava"
Allan_Wu,Wong_Li-Lin
Maya_Deren,Alexandr_Hackenschmied
Sigmund_Freud,Martha_Bernays
George_Lazenby,Pam_Shriver
Nigel_Frieda,Leonie_Frieda
Duchess_Eilika_of_Oldenburg,Georg_von_Habsburg
"Princess_Maud,_Countess_of_Southesk","Charles_Carnegie,_11th_Earl_of_Southesk"
"Benjamin_Hall,_1st_Baron_Llanover","Augusta_Hall,_Baroness_Llanover"
Sigrid_Valdis,Bob_Crane
Edmund_I,Ælfgifu_of_Shaftesbury
Masato_Hagiwara,Emi_Wakui
Julius_Babao,Christine_Bersola-Babao
Robert_Hathaway,Sibyl_Hathaway
"Piers_Butler,_8th_Earl_of_Ormond","Margaret_FitzGerald,_Countess_of_Ormond"
Tina_Lenert,Mike_Caveney
Margarethe_von_Trotta,Volker_Schlöndorff
Walter_Pukutiwara,Topsy_Tjulyata
Fern_Andra,Ian_Keith
Sophia_Eleonore_of_Hesse-Darmstadt,"William_Christoph,_Landgrave_of_Hesse-Homburg"
Mike_Todd,Joan_Blondell
Đurađ_II_Balšić,Jelena_Balšić
"Eduard,_Duke_of_Anhalt",Princess_Louise_Charlotte_of_Saxe-Altenburg
Zheng_Zhilong,Tagawa_Matsu
Bonnie_Bronson,Lee_Kelly
Marc_McDermott,Miriam_Nesbitt
Lady_Augusta_Gordon,Lord_Frederick_Gordon-Hallyburton
Carol_Wayne,Barry_Feinstein
Jovanka_Nikolic,Jovan_Zivlak
Marina_Oswald_Porter,Lee_Harvey_Oswald
Marie_Victoire_de_Noailles,Louis_de_Pardaillan_de_Gondrin_(1688–1712)
Raynald_of_Châtillon,Constance_of_Antioch
Arne_Carlson,Barbara_Carlson
Ferdinand_I_of_Austria,Maria_Anna_of_Savoy
Helen_Vinson,Fred_Perry
Joyce_Aryee,Charles_Wereko-Brobby
Arjun_Rampal,Mehr_Jesia
Rockne_Tarkington,Joan_Blackman
Shahzad_Khalil,Badar_Khalil
Goh_Chok_Tong,Tan_Choo_Leng
Maurice_Barrymore,Georgiana_Drew
Adriana_Esteves,Vladimir_Brichta
Ala_ad-Din_Tekish,Terken_Khatun_(wife_of_Ala_ad-Din_Tekish)
Maria_Karolina_Sobieska,Charles_Godefroy_de_La_Tour_d'Auvergne
Janie_Tsao,Victor_Tsao
Prince_Wilhelm_of_Hesse-Philippsthal-Barchfeld,Princess_Marianne_of_Prussia
Madeleine_Carroll,Andrew_Heiskell
"Princess_Alexandra,_The_Honourable_Lady_Ogilvy",Angus_Ogilvy
Lord_Guildford_Dudley,Lady_Jane_Grey
"Frederick_I,_Duke_of_Anhalt",Princess_Antoinette_of_Saxe-Altenburg
Yitzhak_Rabin,Leah_Rabin
Anne_Marie_Ottersen,Lasse_Lindtner
Maria_Antonia_Ferdinanda_of_Spain,Victor_Amadeus_III_of_Sardinia
William_A._Marovitz,Christie_Hefner
Susan_Walters,Linden_Ashby
Hosni_Mubarak,Suzanne_Mubarak
Gloria_Katz,Willard_Huyck
Aung_San,Khin_Kyi
Alan_Badel,Yvonne_Owen
Josephine_Dillon,Clark_Gable
Landgravine_Caroline_of_Hesse-Rotenburg,"Louis_Henri,_Duke_of_Bourbon"
Min_Phyu_of_Toungoo,Nanda_Bayin
Violette_Verdy,Colin_Clark_(filmmaker)
Viola_Dana,Jimmy_Thomson_(golfer)
Chris_Tarrant,Ingrid_Tarrant
Lucius_Vorenus_(Rome_character),Niobe_of_the_Voreni
Justine_Thornton,Ed_Miliband
Maksim_Matveyev,Elizaveta_Boyarskaya
Carol_Leifer,Ritch_Shydner
"Richard_Woodville,_1st_Earl_Rivers",Jacquetta_of_Luxembourg
Alyssa_Adams,Eddie_Adams_(photographer)
Mirlande_Manigat,Leslie_Manigat
Mary_Lou_Clements-Mann,Jonathan_Mann_(WHO_official)
Julie_Adams,Ray_Danton
Karl_Swenson,Joan_Tompkins
Queen_Aishwarya_of_Nepal,Birendra_of_Nepal
Marina_Zudina,Oleg_Tabakov
Gertrude_Thanhouser,Edwin_Thanhouser
Altun_Jan_Khatun,Tughril
Oleksandr_Ksenofontov,Ruslana
Li_Jinhui,Xu_Lai_(actress)
Tove_of_the_Obotrites,Harald_Bluetooth
Sarah_Watt,William_McInnes
Lana_Turner,Lex_Barker
Charles_the_Bold,Margaret_of_York
James_Goodwin_Hall,Anne_Valliant_Burnett_Tandy
Nazikeda_Kadın_(wife_of_Mehmed_VI),Mehmed_VI
George_Balanchine,Maria_Tallchief
Jon_Wiener,Judy_Fiskin
"Joseph_A._Langone,_Jr.",Clementina_Poto_Langone
James_Gallanders,Stacie_Mistysyn
Denise_Welch,Tim_Healy_(actor)
Andrea_Heinemann_Simon,Richard_L._Simon
Nina_Iliescu,Ion_Iliescu
Leslie_Manigat,Mirlande_Manigat
Ahmed_Kathrada,Barbara_Hogan
Kyawswa_II_of_Pinya,Shin_Saw_Gyi_of_Sagaing
Joel_Diamond,Rebecca_Holden
Maria_de_las_Mercedes_of_Bavaria_and_Bourbon,Irakli_Bagration_of_Mukhrani
Xanana_Gusmão,Kirsty_Sword_Gusmão
Rob_Sitch,Jane_Kennedy_(actress)
Infanta_Maria_Antonia_of_Portugal,"Robert_I,_Duke_of_Parma"
Joanna_Katarzyna_Radziwiłł,Bogusław_Leszczyński
Bess_Meredyth,Wilfred_Lucas
Neera_Tanden,Benjamin_Edwards_(artist)
Evan_Rachel_Wood,Jamie_Bell
Charles_Vacquerie,Léopoldine_Hugo
Maryam_Rajavi,Massoud_Rajavi
Rebecca_Welles,Don_Weis
Tony_Scott,Gerry_Scott
Kristin_Russo,Jenny_Owen_Youngs
Marcelo_Adnet,Dani_Calabresa
Julian_Glover,Isla_Blair
Leland_Hayward,Pamela_Harriman
Katarzyna_Kostka,Adam_Hieronim_Sieniawski_(1576–1616)
Princess_Alice_of_Parma_(1849–1935),"Ferdinand_IV,_Grand_Duke_of_Tuscany"
Asia_Carrera,Bud_Lee
Aleksander_Jan_Jabłonowski,Teofilia_Sieniawska
Ross_Kemp,Rebekah_Brooks
Shaddam_IV,Anirul
Mstislav_I_of_Kiev,Christina_Ingesdotter_of_Sweden
Gleisi_Hoffmann,Paulo_Bernardo
Gloria_Grahame,Nicholas_Ray
Daniel_Sickles,Teresa_Bagioli_Sickles
Ben_Kingsley,Alison_Sutcliffe
Rúnar_Freyr_Gíslason,Selma_Björnsdóttir
"Andreas,_Prince_of_Leiningen","Alexandra,_Princess_of_Leiningen"
Geena_Davis,Renny_Harlin
Troy_Eid,Allison_H._Eid
Susanna_Cole,John_Cole_(judge)
Beatrix_of_the_Netherlands,Prince_Claus_of_the_Netherlands
Betty_Fussell,Paul_Fussell
Janine_Krieber,Stéphane_Dion
Jeffrey_Dell,Jill_Craigie
Princess_Maria_Antonia_of_Naples_and_Sicily,Ferdinand_VII_of_Spain
Jayabharathi,Sathaar
Shalini_Kumar,Ajith_Kumar
Harold_Pinter,Antonia_Fraser
Duke_John_Albert_of_Mecklenburg,Princess_Elisabeth_Sybille_of_Saxe-Weimar-Eisenach
"Henry_IV,_Duke_of_Brunswick-Lüneburg","Catherine_of_Pomerania,_Duchess_of_Brunswick-Lüneburg"
Rupiah_Banda,Thandiwe_Banda
Princess_Maria_Theresa_of_Löwenstein-Wertheim-Rosenberg,"Miguel,_Duke_of_Braganza"
Cai_Chang,Li_Fuchun
"Frances_Howard,_Duchess_of_Richmond","Ludovic_Stewart,_2nd_Duke_of_Lennox"
Princess_Amalie_of_Saxe-Coburg_and_Gotha,Duke_Maximilian_Emanuel_in_Bavaria
Martin_Jarvis_(actor),Rosalind_Ayres
Maria_Theresa_Lewis,Thomas_Henry_Lister
Mary_Eaton,Eddie_Laughton
Paul_Martin,Sheila_Martin
"Adolphe,_Grand_Duke_of_Luxembourg",Princess_Adelheid-Marie_of_Anhalt-Dessau
Pilar_Pallete,John_Wayne
Jean_Wallace,Franchot_Tone
Valery_Nosik,Liya_Akhedzhakova
Princess_Marie_Victoire_d'Arenberg,"Augustus_George,_Margrave_of_Baden-Baden"
Laura_La_Plante,Irving_Asher
Julia_Urania,Ptolemy_of_Mauretania
Katharine_Smith_Reynolds,R._J._Reynolds
Anna_Stanley,Jeremy_Stanley
Alexandra_Bastedo,Patrick_Garland
S._Varalakshmi,A._L._Srinivasan
"Friedrich_Wilhelm_II,_Duke_of_Saxe-Altenburg",Magdalene_Sibylle_of_Saxony
Jason_Dottley,Del_Shores
"John_Cicero,_Elector_of_Brandenburg",Margaret_of_Thuringia
Fred_R._Harris,LaDonna_Harris
Addison_Montgomery,Derek_Shepherd
Geoffrey_Rhodes_Bromet,Jean_Conan_Doyle
Pete_Dye,Alice_Dye
"Fortune_FitzRoy,_Duchess_of_Grafton","Hugh_FitzRoy,_11th_Duke_of_Grafton"
"Sophie_of_Saxony,_Duchess_of_Pomerania","Francis,_Duke_of_Pomerania"
Daisy_Fuentes,Richard_Marx
Daniel_Halberstam,Ellen_D._Katz
Helen_Thompson_Sunday,Billy_Sunday
Jean-Marie_Serreau,Geneviève_Serreau
"Maria_Komnene,_Queen_of_Jerusalem",Balian_of_Ibelin
Konstantīns_Raudive,Zenta_Mauriņa
Sabyasachi_Chakrabarty,Mithu_Chakrabarty
FanFan,Blackie_Chen
Keith_Allen_(actor),Alison_Owen
Tammam_Salam,Lama_Salam
"Robert_de_Vere,_Duke_of_Ireland",Agnes_de_Launcekrona
Dhirendra_of_Nepal,Prekshya_Shah
Hifikepunye_Pohamba,Penehupifo_Pohamba
Torbert_Macdonald,Phyllis_Brooks
Leopold_I_of_Belgium,Louise_of_Orléans
Michael_Beschloss,Afsaneh_Mashayekhi_Beschloss
Lala_Sloatman,Chris_Robinson_(singer)
Kevin_Bernhardt,Apollonia_Kotero
Agnes_of_Poitou,"Henry_III,_Holy_Roman_Emperor"
Elizabeth_Morgan_(actress),Jeremy_Child
Kim_Kardashian,Kanye_West
José_Ángel_Llamas,Mara_Croatto
Willy_Rizzo,Elsa_Martinelli
Vincent_Van_Patten,Eileen_Davidson
Margaret_Drabble,Michael_Holroyd
Louise_de_Rohan,"Hercule_Mériadec,_Prince_of_Guéméné"
Mike_Cox_(U.S._politician),Laura_Cox_(politician)
Ai_Maeda_(voice_actress),Ryōtarō_Okiayu
Rhonda_Keenum,Mark_E._Keenum
Lizzie_Cundy,Jason_Cundy
Ruth_Handler,Elliot_Handler
Stewart_Granger,Jean_Simmons
Catherine_the_Great,Peter_III_of_Russia
Matthew_P._Scott,Margaret_T._Fuller
Kathryn_Ryan,Joseph_M._Petrick
Holmes_Herbert,Beryl_Mercer
Candice_Yu,Chow_Yun-fat
David_Threlfall,Brana_Bajic
Kathy_Fields,David_Lander
Rachel_Roberts_(actress),Rex_Harrison
Buff_Cobb,William_Eythe
Margaret_of_Anjou,Henry_VI_of_England
Emperor_Houshao_of_Han,Empress_Lü_(Houshao)
June_Walker,Geoffrey_Kerr
Emad_Hamdy,Shadia
"Jacobo_Fitz-James_Stuart,_17th_Duke_of_Alba","María_del_Rosario_de_Silva,_Duchess_of_Alba"
"Frederick_II,_Landgrave_of_Hesse-Homburg",Louise_Elisabeth_of_Courland
Liang_Jing,Guan_Hu
Kristen_Rutherford,Vincent_Rutherford
David_Lloyd_George,"Frances_Lloyd_George,_Countess_Lloyd-George_of_Dwyfor"
Tim_McCoy,Inga_Arvad
Lucélia_Santos,John_Neschling
Maricar_Reyes,Richard_Poon
Francis_Coleman,Ann_Beach
William_Howitt,Mary_Howitt
Brian_McFadden,Vogue_Williams
Ni_Wen-ya,Shirley_Kuo
Carol_Black,Neal_Marlens
Dorothy_Hyson,Robert_Douglas_(actor)
Donald_Burton,Carroll_Baker
Richard_Asher,Margaret_Eliot
Frances_Shand_Kydd,Peter_Shand_Kydd
Kara_Swisher,Megan_Smith
Pamela_Anderson,Kid_Rock
Princess_Louise_Caroline_of_Hesse-Kassel,"Friedrich_Wilhelm,_Duke_of_Schleswig-Holstein-Sonderburg-Glücksburg"
Tony_Montana,Elvira_Hancock
Ruth_Graham,Billy_Graham
Saw_Pale_of_Yamethin,Thilawa_of_Yamethin
William_Arthur_Irwin,P._K._Page
John_Jacob_Rogers,Edith_Nourse_Rogers
Harald_III_of_Denmark,Margareta_Hasbjörnsdatter
Tanya_Bardsley,Phil_Bardsley
"Boleslaus_II,_Duke_of_Bohemia",Emma_of_Mělník
Anthony_Anenih,Josephine_Anenih
Maurizio_Costanzo,Maria_De_Filippi
Nanette_Fabray,Ranald_MacDougall
"Honoré_IV,_Prince_of_Monaco",Louise_d'Aumont
Faune_A._Chambers,Fonzworth_Bentley
Caroline_of_Ansbach,George_II_of_Great_Britain
Leslie_Phillips,Angela_Scoular
Betsey_Johnson,John_Cale
Alla_Pugacheva,Maxim_Galkin
Dan_Dotson,Laura_Dotson
Paul_of_Greece,Frederica_of_Hanover
James_George_Scott,Geraldine_Mitton
Donna_Axum,Gus_Franklin_Mutscher
Corinne_Griffith,George_Preston_Marshall
Hermione_Hannen,Clifford_Evans_(actor)
Suman_Patil,R._R._Patil
Clayton_Landey,Lin_Shaye
David_Shire,Talia_Shire
"Guy,_Count_of_Flanders",Matilda_of_Béthune
Lydia_Maria_Child,David_Lee_Child
Webster_Campbell,Corinne_Griffith
John_Abbott,Mary_Bethune_Abbott
Wallace_Beery,Gloria_Swanson
Nasreena_Ibrahim,Maumoon_Abdul_Gayoom
Maki_Mizuno,Masazumi_Gotoda
Cristina_Córdova,Pablo_Soto
William_P._Hobby,Oveta_Culp_Hobby
Sam_Nazarian,Emina_Cunmulaj
Irving_Abella,Rosalie_Abella
Owain_Glyndŵr,Margaret_Hanmer
Princess_Françoise_of_Orléans_(1844–1925),"Prince_Robert,_Duke_of_Chartres"
Stanley_Johnson_(writer),Charlotte_Johnson_Wahl
Pattie_Boyd,Eric_Clapton
Roger_I_of_Sicily,Adelaide_del_Vasto
Prince_Nicholas_of_Greece_and_Denmark,Grand_Duchess_Elena_Vladimirovna_of_Russia
Jacob_in_Islam,Leah
Emperor_Gaozong_of_Song,Empress_Wu_(Song_dynasty)
Peter_Dalle,Gunnel_Fred
Steven_Reuther,Helen_Shaver
Pearl_Bailey,Louie_Bellson
Carmina_Villarroel,Zoren_Legaspi
Mingyi_Nyo,Yaza_Dewi_of_Toungoo
Susan_Oki_Mollway,Daniel_J._Mollway
Caroline_Endres_Diescher,Samuel_Diescher
Aruna_Asaf_Ali,Asaf_Ali
Alexander_Ramsay_of_Mar,"Flora_Fraser,_21st_Lady_Saltoun"
Christopher_Reeve,Dana_Reeve
"Leopold,_Duke_of_Lorraine",Élisabeth_Charlotte_d'Orléans
Encarnación_Ezcurra,Juan_Manuel_de_Rosas
Joan_Crawford,Douglas_Fairbanks_Jr.
Eugene_O'Neill,Carlotta_Monterey
Solomon_II_of_Imereti,Mariam_Dadiani_(1783–1841)
Inge_von_Wangenheim,Gustav_von_Wangenheim
Juan_Manuel_de_Rosas,Encarnación_Ezcurra
Martin_Parkinson,Heather_Smith_(public_servant)
Marya_Zaturenska,Horace_Gregory
Sergio_Castellitto,Margaret_Mazzantini
Juan_Núñez_I_de_Lara,Teresa_Díaz_II_de_Haro
André_Michel_Lwoff,Marguerite_Lwoff
Robert_Guéï,Rose_Doudou_Guéï
"Herman_IV,_Duke_of_Swabia",Adelaide_of_Susa
Marian_Mancini,Peter_Mancini
"Alice_Montacute,_5th_Countess_of_Salisbury","Richard_Neville,_5th_Earl_of_Salisbury"
Khosrow_II,Shirin
"John_Ernest_IV,_Duke_of_Saxe-Coburg-Saalfeld",Sophie_Hedwig_of_Saxe-Merseburg
Antonia_Fraser,Hugh_Fraser_(British_politician)
Bill_Paterson_(actor),Hildegard_Bechtler
Leslie_Johnson_(councilwoman),Jack_B._Johnson
Prince_Heinrich_XXXIII_Reuss_of_Köstritz,Princess_Victoria_Margaret_of_Prussia
Pearl_Aday,Scott_Ian
Salvador_Sánchez_Cerén,Margarita_Villalta_de_Sánchez
Robert_F._Boyle,Bess_Taffel
Rob_McElhenney,Kaitlin_Olson
Lea_Thompson,Howard_Deutch
Winnie_Lightner,Roy_Del_Ruth
Elizabeth_II,"Prince_Philip,_Duke_of_Edinburgh"
Angelababy,Huang_Xiaoming
"Hubert_de_Burgh,_1st_Earl_of_Kent","Margaret_of_Scotland,_Countess_of_Kent"
Kent_Smith,Edith_Atwater
Oscar_Wilde,Constance_Lloyd
Daljeet_Kaur_Bhanot,Shaleen_Bhanot
Denholm_Elliott,Virginia_McKenna
Jerry_Weintraub,Jane_Morgan
"Ferdinand_III,_Grand_Duke_of_Tuscany",Princess_Luisa_of_Naples_and_Sicily
Peter_III_of_Portugal,Maria_I_of_Portugal
John_Ashley_(actor),Deborah_Walley
Volker_Schlöndorff,Margarethe_von_Trotta
Kevin_Wall,Susan_Smalley
Mathilde_Schjøtt,Peter_Olrog_Schjøtt
Henry_of_Flanders,Agnes_of_Montferrat
Kim_Zolciak,Kroy_Biermann
Fahda_bint_Asi_Al_Shuraim,Ibn_Saud
Christina_of_Denmark,"Francis_I,_Duke_of_Lorraine"
Ko_So-young,Jang_Dong-gun
"Bernhard_III,_Duke_of_Saxe-Meiningen",Princess_Charlotte_of_Prussia
Alan_Peter_Cayetano,Lani_Cayetano
Siddhant_Karnick,Megha_Gupta
Luarsab_I_of_Kartli,Tamar_of_Imereti
Mary_Lawrence_(actress),Delmer_Daves
Murad_II,Hüma_Hatun
Ernst_Florian_Winter,Johanna_von_Trapp
Elisabeth_of_Kalisz,"Henry_V,_Duke_of_Legnica"
Marisa_Letícia_Lula_da_Silva,Luiz_Inácio_Lula_da_Silva
Maria_Luisa_of_Spain,"Leopold_II,_Holy_Roman_Emperor"
Sylvia_Ashley,Douglas_Fairbanks
"Maria_Teresa,_Grand_Duchess_of_Luxembourg","Henri,_Grand_Duke_of_Luxembourg"
Judi_Patton,Paul_E._Patton
Carole_Cook,Tom_Troupe
Taung_Pyinthe_(Narathu),Narathu
Nell_Donnelly_Reed,James_A._Reed
Jennifer_Ouellette,Sean_M._Carroll
Gordon_Cressy,Joanne_Campbell_(politician)
Tony_Soprano,Carmela_Soprano
"Jemma_Wellesley,_Marchioness_of_Douro","Arthur_Wellesley,_Marquess_of_Douro"
John_Henry_IV_of_Gorizia,"Anne_of_Austria,_Duchess_of_Bavaria"
Diocletian,Prisca_(empress)
Princess_Karoline_Mathilde_of_Schleswig-Holstein-Sonderburg-Augustenburg,"Friedrich_Ferdinand,_Duke_of_Schleswig-Holstein"
Anna_Magdalena_Bach,Johann_Sebastian_Bach
Nikhil_Upreti,Sanchita_Luitel
Catherine_Scorsese,Charles_Scorsese
Julie_Gayet,Santiago_Amigorena
"Hedwig_Jagiellon,_Duchess_of_Bavaria","George,_Duke_of_Bavaria"
Amelia_of_Nassau-Weilburg,"Victor_II,_Prince_of_Anhalt-Bernburg-Schaumburg-Hoym"
Diana_Gribbon_Motz,J._Frederick_Motz
Louise_Botting,Douglas_Botting
Michael_K._Frith,Kathryn_Mullen
Elżbieta_Czyżewska,Jerzy_Skolimowski
Kalpana_Kartik,Dev_Anand
Tracy_Nelson_(actress),William_R._Moses
Fatima_bint_Mubarak_Al_Ketbi,Zayed_bin_Sultan_Al_Nahyan
Mary_Elizabeth_Ellis,Charlie_Day
Abdülmecid_I,Verdicenan_Kadın
Thursday_October_Christian_II,Mary_%22Polly%22_Young
Guy_Ritchie,Jacqui_Ainsley
Auguste_of_Schleswig-Holstein-Sonderburg-Glücksburg,"Ernest_Günther,_Duke_of_Schleswig-Holstein-Sonderburg-Augustenburg"
"Philip_of_Artois,_Count_of_Eu","Marie,_Duchess_of_Auvergne"
Ryoko_Kuninaka,Osamu_Mukai
Afonso_II_of_Portugal,"Urraca_of_Castile,_Queen_of_Portugal"
Mary_Philips,Kenneth_MacKenna
Robert_Evans,Camilla_Sparv
Bruce_Ratner,Pamela_Lipkin
Jean_Kennedy_Smith,Stephen_Edward_Smith
Dimitri_Jorjadze,Sylvia_Ashley
Monica_Geingos,Hage_Geingob
Brenda_Scott,Andrew_Prine
Infanta_María_Amalia_of_Spain_(1779–1798),Infante_Antonio_Pascual_of_Spain
Bev_Desjarlais,Bob_Desjarlais
Hank_Hill,Peggy_Hill
Katharina_Thalbach,Thomas_Brasch
Rachael_Stirling,Guy_Garvey
